time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
749.709,16,0,0,3,13
782.148,16,0,0,5,11
782.148,16,0,0,1,15
783.154,16,0,0,2,14
783.154,16,0,0,0,16
787.083,16,0,0,1,15
801.669,16,0,0,0,16
818.08,16,0,0,4,12
818.08,16,0,0,0,16
822.073,16,0,0,4,12
822.073,16,0,0,2,14
822.073,16,0,0,0,16
884.153,16,0,0,2,14
884.153,16,0,0,0,16
890.179,16,0,0,1,15
890.179,16,0,0,0,16
890.762,16,0,0,2,14
890.762,16,0,0,1,15
890.762,16,0,0,0,16
900.019,16,0,0,1,15
900.019,16,0,0,0,16
909.276,16,0,0,1,15
916.163,16,0,0,5,11
916.163,16,0,0,1,15
920.156,16,0,0,5,11
920.156,16,0,0,1,15
924.519,16,0,0,0,16
933.776,16,0,0,1,15
936.84,16,0,0,5,11
963.023,16,0,0,7,9
964.47,16,0,0,9,7
964.47,16,0,0,1,15
964.47,16,0,0,0,16
979.272,16,0,0,1,15
979.272,16,0,0,0,16
988.529,16,0,0,1,15
1011.96,16,0,0,2,14
1011.96,16,0,0,1,15
1045.18,16,0,0,9,7
1045.18,16,0,0,1,15
1045.18,16,0,0,0,16
1048.95,16,0,0,2,14
1048.95,16,0,0,0,16
1054.75,16,0,0,8,8
1054.75,16,0,0,4,12
1054.75,16,0,0,2,14
1054.75,16,0,0,0,16
1069.49,16,0,0,2,14
1069.49,16,0,0,0,16
1170.17,16,0,0,1,15
1195.7,16,0,0,3,13
1195.7,16,0,0,5,11
1195.7,16,0,0,3,13
1195.7,16,0,0,1,15
1202.31,16,0,0,3,13
1202.31,16,0,0,1,15
1210.44,16,0,0,3,13
1210.44,16,0,0,1,15
1232.01,16,0,0,0,16
1272.52,16,0,0,2,14
1272.52,16,0,0,0,16
1279.13,16,0,0,2,14
1279.13,16,0,0,0,16
1285.74,16,0,0,2,14
1285.74,16,0,0,0,16
1312.22,16,0,0,2,14
1312.22,16,0,0,1,15
1312.22,16,0,0,0,16
1314.75,16,0,0,2,14
1319.82,16,0,0,0,16
1321.47,16,0,0,1,15
1321.47,16,0,0,2,14
1325.17,16,0,0,3,13
1326.43,16,0,0,5,11
1326.43,16,0,0,1,15
1326.43,16,0,0,0,16
1336.65,16,0,0,2,14
1343.11,16,0,0,6,10
1343.11,16,0,0,2,14
1343.26,16,0,0,4,12
1345.28,16,0,0,8,8
1345.28,16,0,0,0,16
1347.1,16,0,0,4,12
1347.1,16,0,0,2,14
1347.1,16,0,0,0,16
1350.95,16,0,0,1,15
1398.44,16,0,0,2,14
1414.99,16,0,0,0,16
1441.47,16,0,0,2,14
1488.05,16,0,0,4,12
1488.05,16,0,0,0,16
1512,16,0,0,1,15
1512,16,0,0,0,16
1524.36,16,0,0,8,8
1524.36,16,0,0,4,12
1524.36,16,0,0,2,14
1524.36,16,0,0,0,16
1606.42,16,0,0,1,15
1606.42,16,0,0,0,16
1612.9,16,0,0,2,14
1612.9,16,0,0,1,15
1612.9,16,0,0,0,16
1622.16,16,0,0,1,15
1622.16,16,0,0,2,14
1622.16,16,0,0,1,15
1631.42,16,0,0,2,14
1676.3,16,0,0,6,10
1676.3,16,0,0,2,14
1676.3,16,0,0,0,16
1778.58,16,0,0,4,12
1778.58,16,0,0,2,14
1778.58,16,0,0,1,15
1838.38,16,0,0,0,16
1867.09,16,0,0,1,15
1867.09,16,0,0,0,16
1886.41,16,0,0,1,15
1898.48,16,0,0,2,14
1898.48,16,0,0,0,16
1919.53,16,0,0,2,14
1919.53,16,0,0,0,16
1924.96,16,0,0,2,14
1924.96,16,0,0,0,16
1926.14,16,0,0,2,14
1926.14,16,0,0,0,16
1926.89,16,0,0,1,15
1942.1,16,0,0,3,13
1951.44,16,0,0,5,11
1951.44,16,0,0,1,15
1952.62,16,0,0,3,13
1955.43,16,0,0,7,9
1955.6,16,0,0,8,8
1955.6,16,0,0,0,16
1965.17,16,0,0,8,8
1965.17,16,0,0,0,16
1966.83,16,0,0,4,12
1966.83,16,0,0,0,16
1983.51,16,0,0,4,12
1983.51,16,0,0,0,16
2117.95,16,0,0,2,14
2117.95,16,0,0,4,12
2117.95,16,0,0,2,14
2117.95,16,0,0,0,16
2135.45,16,0,0,4,12
2135.45,16,0,0,0,16
2144.25,16,0,0,8,8
2144.25,16,0,0,0,16
2144.43,16,0,0,2,14
2144.43,16,0,0,0,16
2151.04,16,0,0,2,14
2151.04,16,0,0,0,16
2157.65,16,0,0,2,14
2157.65,16,0,0,0,16
2164.26,16,0,0,2,14
2164.26,16,0,0,0,16
2170.86,16,0,0,2,14
2171.38,16,0,0,6,10
2171.38,16,0,0,2,14
2171.38,16,0,0,0,16
2224.96,16,0,0,8,8
2224.96,16,0,0,0,16
2404.04,16,0,0,8,8
2404.04,16,0,0,6,10
2404.04,16,0,0,4,12
2404.04,16,0,0,3,13
2404.04,16,0,0,1,15
2404.04,16,0,0,0,16
2461.91,16,0,0,4,12
2461.91,16,0,0,0,16
2669.84,16,0,0,2,14
2669.84,16,0,0,0,16
2684.03,16,0,0,1,15
2684.03,16,0,0,0,16
2711.54,16,0,0,2,14
2711.54,16,0,0,0,16
2752.44,16,0,0,4,12
2752.44,16,0,0,2,14
2752.44,16,0,0,1,15
2752.44,16,0,0,0,16
2764.97,16,0,0,2,14
2764.97,16,0,0,0,16
2790.52,16,0,0,1,15
2790.52,16,0,0,0,16
2799.78,16,0,0,1,15
2799.78,16,0,0,0,16
2840.95,16,0,0,1,15
2840.95,16,0,0,0,16
2850.21,16,0,0,1,15
2850.21,16,0,0,0,16
2852.49,16,0,0,2,14
2852.49,16,0,0,0,16
2859.47,16,0,0,1,15
2859.47,16,0,0,0,16
2893.39,16,0,0,2,14
2893.39,16,0,0,0,16
2935.64,16,0,0,2,14
2935.64,16,0,0,0,16
2962.12,16,0,0,2,14
2962.12,16,0,0,0,16
2988.6,16,0,0,2,14
2988.6,16,0,0,0,16
2995.21,16,0,0,2,14
2995.21,16,0,0,0,16
2997.63,16,0,0,2,14
2997.63,16,0,0,4,12
2997.63,16,0,0,2,14
2997.63,16,0,0,0,16
3030.77,16,0,0,2,14
3030.77,16,0,0,0,16
3032.43,16,0,0,1,15
3032.43,16,0,0,0,16
3037.38,16,0,0,2,14
3037.38,16,0,0,0,16
3041.69,16,0,0,1,15
3041.69,16,0,0,0,16
3050.95,16,0,0,1,15
3050.95,16,0,0,0,16
3057.29,16,0,0,2,14
3057.29,16,0,0,0,16
3059.71,16,0,0,2,14
3059.71,16,0,0,0,16
3060.2,16,0,0,1,15
3060.2,16,0,0,0,16
3066.32,16,0,0,2,14
3066.32,16,0,0,0,16
3070.51,16,0,0,1,15
3070.51,16,0,0,0,16
3079.77,16,0,0,1,15
3079.77,16,0,0,2,14
3079.77,16,0,0,1,15
3083.77,16,0,0,3,13
3083.77,16,0,0,1,15
3090.38,16,0,0,3,13
3090.38,16,0,0,1,15
3099.46,16,0,0,3,13
3099.46,16,0,0,1,15
3118.29,16,0,0,3,13
3118.29,16,0,0,1,15
3124.9,16,0,0,3,13
3124.9,16,0,0,1,15
3127.07,16,0,0,0,16
3136.33,16,0,0,1,15
3138.58,16,0,0,3,13
3138.58,16,0,0,1,15
3139.46,16,0,0,2,14
3139.46,16,0,0,0,16
3145.19,16,0,0,2,14
3145.19,16,0,0,0,16
3146.07,16,0,0,2,14
3146.07,16,0,0,0,16
3148.71,16,0,0,1,15
3151.38,16,0,0,3,13
3151.38,16,0,0,1,15
3151.8,16,0,0,3,13
3152.46,16,0,0,5,11
3152.46,16,0,0,1,15
3152.68,16,0,0,3,13
3159.19,16,0,0,5,11
3159.19,16,0,0,1,15
3161.54,16,0,0,3,13
3168.28,16,0,0,4,12
3168.28,16,0,0,0,16
3184.96,16,0,0,4,12
3184.96,16,0,0,0,16
3188.39,16,0,0,4,12
3188.39,16,0,0,0,16
3195.13,16,0,0,4,12
3195.13,16,0,0,0,16
3201.65,16,0,0,4,12
3201.65,16,0,0,0,16
3205.08,16,0,0,4,12
3205.08,16,0,0,0,16
3205.64,16,0,0,4,12
3207.27,16,0,0,6,10
3209.07,16,0,0,10,6
3209.07,16,0,0,2,14
3211.4,16,0,0,10,6
3211.81,16,0,0,14,2
3213.46,16,0,0,16,0
3213.46,16,0,0,0,16
3239.36,16,0,0,16,0
3239.36,16,0,0,15,1
3239.36,16,0,0,14,2
3239.36,16,0,0,6,10
3239.36,16,0,0,4,12
3239.36,16,0,0,0,16
3288.16,16,0,0,8,8
3288.16,16,0,0,0,16
3327.05,16,0,0,4,12
3327.05,16,0,0,0,16
3368.87,16,0,0,8,8
3368.87,16,0,0,4,12
3368.87,16,0,0,3,13
3368.87,16,0,0,2,14
3368.87,16,0,0,1,15
3368.87,16,0,0,0,16
3414.74,16,0,0,4,12
3414.74,16,0,0,0,16
3502.43,16,0,0,4,12
3502.43,16,0,0,0,16
3520.81,16,0,0,4,12
3520.81,16,0,0,0,16
3538.36,16,0,0,4,12
3538.36,16,0,0,2,14
3538.36,16,0,0,0,16
3625.84,16,0,0,1,15
3625.84,16,0,0,2,14
3625.84,16,0,0,1,15
3625.84,16,0,0,0,16
3679.31,16,0,0,2,14
3679.31,16,0,0,4,12
3679.31,16,0,0,2,14
3679.31,16,0,0,0,16
3714.35,16,0,0,1,15
3714.35,16,0,0,0,16
3723.61,16,0,0,1,15
3723.61,16,0,0,0,16
3755.35,16,0,0,1,15
3755.35,16,0,0,2,14
3755.35,16,0,0,3,13
3755.35,16,0,0,4,12
3755.35,16,0,0,3,13
3755.35,16,0,0,1,15
3755.35,16,0,0,0,16
3764.61,16,0,0,1,15
3764.61,16,0,0,0,16
3811.34,16,0,0,4,12
3811.34,16,0,0,0,16
3812.12,16,0,0,1,15
3812.12,16,0,0,0,16
3820.26,16,0,0,2,14
3820.26,16,0,0,0,16
3821.38,16,0,0,1,15
3832.95,16,0,0,3,13
3832.95,16,0,0,1,15
3843.86,16,0,0,2,14
3843.86,16,0,0,0,16
3847.27,16,0,0,4,12
3847.27,16,0,0,0,16
3853.12,16,0,0,1,15
3882.34,16,0,0,3,13
3882.34,16,0,0,1,15
3888.95,16,0,0,3,13
3888.95,16,0,0,1,15
3895.03,16,0,0,3,13
3895.03,16,0,0,1,15
3896.14,16,0,0,0,16
3896.3,16,0,0,2,14
3896.3,16,0,0,0,16
3901.64,16,0,0,2,14
3901.64,16,0,0,0,16
3905.83,16,0,0,1,15
3905.94,16,0,0,3,13
3905.94,16,0,0,1,15
3928.12,16,0,0,3,13
3928.12,16,0,0,1,15
3932.42,16,0,0,3,13
3932.42,16,0,0,1,15
3934.96,16,0,0,5,11
3934.96,16,0,0,1,15
3938.96,16,0,0,5,11
3938.96,16,0,0,1,15
3945.11,16,0,0,3,13
3948.87,16,0,0,1,15
3951.03,16,0,0,3,13
3955.64,16,0,0,7,9
3955.64,16,0,0,3,13
3958.38,16,0,0,5,11
3958.38,16,0,0,1,15
3959.63,16,0,0,5,11
3962.38,16,0,0,9,7
3962.38,16,0,0,1,15
3971.94,16,0,0,9,7
3971.94,16,0,0,1,15
3975.35,16,0,0,3,13
3975.35,16,0,0,1,15
3981.51,16,0,0,9,7
3981.51,16,0,0,1,15
3981.96,16,0,0,3,13
3983.84,16,0,0,11,5
3983.84,16,0,0,3,13
3984.65,16,0,0,4,12
3990.2,16,0,0,6,10
3993.41,16,0,0,14,2
3994.5,16,0,0,16,0
3994.5,16,0,0,0,16
4036.5,16,0,0,16,0
4036.5,16,0,0,14,2
4036.5,16,0,0,12,4
4036.5,16,0,0,10,6
4036.5,16,0,0,2,14
4036.5,16,0,0,0,16
4117.21,16,0,0,8,8
4117.21,16,0,0,0,16
4166.01,16,0,0,8,8
4166.01,16,0,0,0,16
4214.81,16,0,0,8,8
4214.81,16,0,0,0,16
4393.89,16,0,0,8,8
4393.89,16,0,0,0,16
4474.6,16,0,0,8,8
4474.6,16,0,0,6,10
4474.6,16,0,0,2,14
4474.6,16,0,0,0,16
4630.09,16,0,0,2,14
4630.09,16,0,0,4,12
4630.09,16,0,0,6,10
4630.09,16,0,0,8,8
4630.09,16,0,0,6,10
4630.09,16,0,0,4,12
4630.09,16,0,0,2,14
4630.09,16,0,0,0,16
4740.4,16,0,0,2,14
4740.4,16,0,0,4,12
4740.4,16,0,0,3,13
4740.4,16,0,0,2,14
4740.4,16,0,0,0,16
4747.01,16,0,0,2,14
4747.01,16,0,0,0,16
4753.62,16,0,0,2,14
4753.62,16,0,0,1,15
4753.62,16,0,0,0,16
4765.13,16,0,0,4,12
4765.13,16,0,0,0,16
4771.04,16,0,0,2,14
4771.04,16,0,0,4,12
4771.04,16,0,0,6,10
4771.04,16,0,0,8,8
4771.04,16,0,0,6,10
4771.04,16,0,0,4,12
4771.04,16,0,0,2,14
4771.04,16,0,0,0,16
4777.65,16,0,0,2,14
4777.65,16,0,0,0,16
4801.06,16,0,0,4,12
4801.06,16,0,0,0,16
4805.06,16,0,0,4,12
4805.06,16,0,0,0,16
4821.74,16,0,0,4,12
4821.74,16,0,0,3,13
4821.74,16,0,0,1,15
4821.74,16,0,0,0,16
4828.35,16,0,0,2,14
4828.35,16,0,0,1,15
4828.35,16,0,0,0,16
4828.91,16,0,0,1,15
4828.91,16,0,0,2,14
4828.91,16,0,0,0,16
4831,16,0,0,1,15
4831,16,0,0,2,14
4831,16,0,0,0,16
4833.12,16,0,0,2,14
4833.12,16,0,0,4,12
4833.12,16,0,0,6,10
4835.52,16,0,0,8,8
4837.61,16,0,0,9,7
4837.61,16,0,0,10,6
4837.61,16,0,0,12,4
4839.73,16,0,0,14,2
4842.13,16,0,0,15,1
4842.13,16,0,0,16,0
4842.13,16,0,0,0,16
4937.69,16,0,0,16,0
4937.69,16,0,0,0,16
4948.04,16,0,0,16,0
4948.04,16,0,0,15,1
4948.04,16,0,0,14,2
4948.04,16,0,0,12,4
4948.04,16,0,0,4,12
4948.04,16,0,0,3,13
4948.04,16,0,0,2,14
4948.04,16,0,0,0,16
4996.84,16,0,0,8,8
4996.84,16,0,0,7,9
4996.84,16,0,0,6,10
4996.84,16,0,0,4,12
4996.84,16,0,0,2,14
4996.84,16,0,0,0,16
5276.83,16,0,0,1,15
5276.83,16,0,0,0,16
5334.52,16,0,0,1,15
5334.52,16,0,0,2,14
5334.52,16,0,0,3,13
5334.52,16,0,0,4,12
5334.52,16,0,0,3,13
5334.52,16,0,0,2,14
5334.52,16,0,0,0,16
5383.32,16,0,0,1,15
5383.32,16,0,0,0,16
5396.6,16,0,0,2,14
5396.6,16,0,0,0,16
5403.2,16,0,0,2,14
5403.2,16,0,0,0,16
5409.81,16,0,0,2,14
5409.81,16,0,0,1,15
5409.81,16,0,0,0,16
5419.07,16,0,0,1,15
5419.07,16,0,0,2,14
5423.03,16,0,0,3,13
5423.03,16,0,0,4,12
5423.03,16,0,0,0,16
5541.63,16,0,0,2,14
5541.63,16,0,0,4,12
5541.63,16,0,0,2,14
5541.63,16,0,0,0,16
5556.82,16,0,0,1,15
5556.82,16,0,0,0,16
5590.43,16,0,0,2,14
5590.43,16,0,0,4,12
5590.43,16,0,0,6,10
5590.43,16,0,0,4,12
5590.43,16,0,0,0,16
5663.31,16,0,0,1,15
5663.31,16,0,0,0,16
5682.58,16,0,0,2,14
5682.58,16,0,0,4,12
5682.58,16,0,0,2,14
5682.58,16,0,0,0,16
5689.18,16,0,0,2,14
5689.18,16,0,0,4,12
5689.18,16,0,0,0,16
5713.56,16,0,0,4,12
5713.56,16,0,0,0,16
5801.25,16,0,0,4,12
5801.25,16,0,0,2,14
5801.25,16,0,0,0,16
5880.96,16,0,0,4,12
5880.96,16,0,0,0,16
5897.64,16,0,0,4,12
5897.64,16,0,0,2,14
5897.64,16,0,0,0,16
5924.12,16,0,0,2,14
5924.12,16,0,0,4,12
5924.12,16,0,0,2,14
5924.12,16,0,0,0,16
5942.2,16,0,0,2,14
5942.2,16,0,0,4,12
5942.2,16,0,0,2,14
5942.2,16,0,0,0,16
5943.3,16,0,0,1,15
5943.3,16,0,0,2,14
5943.3,16,0,0,1,15
5943.3,16,0,0,0,16
5948.8,16,0,0,2,14
5948.8,16,0,0,4,12
5950.6,16,0,0,6,10
5950.6,16,0,0,8,8
5950.6,16,0,0,0,16
5960.17,16,0,0,8,8
5960.17,16,0,0,4,12
5960.17,16,0,0,0,16
5979.71,16,0,0,4,12
5979.71,16,0,0,2,14
5979.71,16,0,0,0,16
6112.11,16,0,0,4,12
6112.11,16,0,0,2,14
6112.11,16,0,0,0,16
6184.02,16,0,0,2,14
6184.02,16,0,0,0,16
6245.51,16,0,0,2,14
6246.1,16,0,0,4,12
6246.1,16,0,0,0,16
6250.7,16,0,0,4,12
6250.7,16,0,0,0,16
6253.06,16,0,0,2,14
6253.06,16,0,0,0,16
6315.14,16,0,0,2,14
6315.14,16,0,0,1,15
6315.14,16,0,0,0,16
6324.4,16,0,0,1,15
6324.4,16,0,0,2,14
6324.4,16,0,0,0,16
6329.78,16,0,0,1,15
6329.78,16,0,0,2,14
6329.78,16,0,0,1,15
6329.78,16,0,0,0,16
6331,16,0,0,2,14
6333.79,16,0,0,6,10
6333.79,16,0,0,4,12
6333.79,16,0,0,0,16
6338.39,16,0,0,4,12
6338.39,16,0,0,2,14
6338.39,16,0,0,0,16
6418.29,16,0,0,1,15
6418.29,16,0,0,0,16
6479.34,16,0,0,2,14
6479.34,16,0,0,4,12
6479.34,16,0,0,2,14
6479.34,16,0,0,0,16
6485.73,16,0,0,4,12
6485.73,16,0,0,2,14
6485.73,16,0,0,1,15
6485.73,16,0,0,0,16
6573.3,16,0,0,2,14
6573.3,16,0,0,0,16
6574.24,16,0,0,1,15
6574.24,16,0,0,2,14
6574.24,16,0,0,1,15
6574.24,16,0,0,0,16
6599.59,16,0,0,2,14
6599.59,16,0,0,0,16
6609.77,16,0,0,1,15
6609.77,16,0,0,0,16
6620.29,16,0,0,2,14
6620.29,16,0,0,4,12
6620.29,16,0,0,2,14
6620.29,16,0,0,0,16
6662.75,16,0,0,1,15
6662.75,16,0,0,2,14
6662.75,16,0,0,1,15
6662.75,16,0,0,0,16
6672,16,0,0,1,15
6672,16,0,0,0,16
6681.26,16,0,0,1,15
6681.26,16,0,0,0,16
6690.52,16,0,0,1,15
6690.52,16,0,0,0,16
6698.28,16,0,0,1,15
6698.28,16,0,0,0,16
6705.7,16,0,0,2,14
6705.7,16,0,0,0,16
6714.25,16,0,0,2,14
6714.25,16,0,0,0,16
6751.26,16,0,0,1,15
6751.26,16,0,0,0,16
6751.53,16,0,0,2,14
6751.53,16,0,0,0,16
6761.24,16,0,0,2,14
6761.24,16,0,0,4,12
6761.24,16,0,0,2,14
6761.24,16,0,0,0,16
6779.03,16,0,0,1,15
6779.03,16,0,0,0,16
6786.79,16,0,0,1,15
6786.79,16,0,0,0,16
6804.77,16,0,0,1,15
6804.77,16,0,0,0,16
6813.61,16,0,0,2,14
6813.61,16,0,0,0,16
6823.32,16,0,0,2,14
6823.32,16,0,0,4,12
6823.32,16,0,0,2,14
6823.32,16,0,0,0,16
6839.77,16,0,0,1,15
6839.77,16,0,0,0,16
6840.09,16,0,0,2,14
6840.09,16,0,0,0,16
6846.65,16,0,0,2,14
6846.65,16,0,0,0,16
6855.2,16,0,0,2,14
6855.2,16,0,0,0,16
6861.81,16,0,0,2,14
6861.81,16,0,0,0,16
6865.39,16,0,0,2,14
6865.39,16,0,0,0,16
6867.54,16,0,0,1,15
6867.54,16,0,0,0,16
6871.99,16,0,0,2,14
6871.99,16,0,0,0,16
6873.13,16,0,0,2,14
6873.13,16,0,0,0,16
6875.3,16,0,0,1,15
6875.3,16,0,0,0,16
6876.79,16,0,0,1,15
6876.79,16,0,0,0,16
6878.6,16,0,0,2,14
6878.6,16,0,0,0,16
6884.55,16,0,0,1,15
6885.21,16,0,0,3,13
6885.21,16,0,0,1,15
6885.4,16,0,0,3,13
6885.4,16,0,0,5,11
6885.4,16,0,0,3,13
6885.4,16,0,0,1,15
6886.05,16,0,0,2,14
6886.05,16,0,0,0,16
6892.66,16,0,0,2,14
6892.66,16,0,0,0,16
6893.28,16,0,0,1,15
6899.27,16,0,0,3,13
6899.27,16,0,0,1,15
6899.61,16,0,0,3,13
6899.61,16,0,0,1,15
6902.17,16,0,0,3,13
6902.17,16,0,0,1,15
6906.22,16,0,0,3,13
6908.78,16,0,0,5,11
6908.78,16,0,0,1,15
6911.69,16,0,0,3,13
6911.88,16,0,0,5,11
6911.88,16,0,0,7,9
6911.88,16,0,0,3,13
6915.87,16,0,0,7,9
6915.87,16,0,0,3,13
6919.87,16,0,0,7,9
6919.87,16,0,0,3,13
6923.86,16,0,0,7,9
6923.86,16,0,0,3,13
6923.89,16,0,0,5,11
6923.89,16,0,0,1,15
6925.46,16,0,0,5,11
6925.75,16,0,0,7,9
6927.85,16,0,0,11,5
6927.89,16,0,0,15,1
6928.28,16,0,0,16,0
6928.28,16,0,0,0,16
6929.84,16,0,0,16,0
6929.84,16,0,0,0,16
6955.74,16,0,0,16,0
6955.74,16,0,0,0,16
6961.33,16,0,0,16,0
6961.33,16,0,0,15,1
6961.33,16,0,0,13,3
6961.33,16,0,0,12,4
6961.33,16,0,0,4,12
6961.33,16,0,0,0,16
7010.13,16,0,0,8,8
7010.13,16,0,0,4,12
7010.13,16,0,0,0,16
7026.82,16,0,0,4,12
7026.82,16,0,0,0,16
7046.06,16,0,0,4,12
7046.06,16,0,0,2,14
7046.06,16,0,0,0,16
7113.27,16,0,0,4,12
7113.27,16,0,0,2,14
7113.27,16,0,0,0,16
7114.51,16,0,0,4,12
7114.51,16,0,0,0,16
7131.19,16,0,0,4,12
7131.19,16,0,0,0,16
7283.13,16,0,0,4,12
7283.13,16,0,0,0,16
7311.86,16,0,0,2,14
7311.86,16,0,0,4,12
7311.86,16,0,0,2,14
7311.86,16,0,0,0,16
7347.81,16,0,0,1,15
7347.81,16,0,0,2,14
7347.81,16,0,0,1,15
7347.81,16,0,0,0,16
7379.07,16,0,0,2,14
7379.07,16,0,0,4,12
7379.07,16,0,0,2,14
7379.07,16,0,0,0,16
7435.07,16,0,0,4,12
7435.07,16,0,0,0,16
7451.75,16,0,0,4,12
7451.75,16,0,0,2,14
7451.75,16,0,0,0,16
7452.81,16,0,0,2,14
7452.81,16,0,0,0,16
7520.02,16,0,0,2,14
7520.02,16,0,0,0,16
7554.92,16,0,0,2,14
7554.92,16,0,0,0,16
7577.66,16,0,0,2,14
7577.66,16,0,0,0,16
7592.7,16,0,0,2,14
7592.7,16,0,0,0,16
7593.76,16,0,0,2,14
7593.76,16,0,0,0,16
7627.8,16,0,0,1,15
7627.8,16,0,0,2,14
7627.8,16,0,0,1,15
7627.8,16,0,0,0,16
7637.06,16,0,0,1,15
7637.06,16,0,0,0,16
7644.87,16,0,0,2,14
7644.87,16,0,0,0,16
7654.78,16,0,0,2,14
7654.78,16,0,0,0,16
7660.97,16,0,0,2,14
7660.97,16,0,0,0,16
7687.45,16,0,0,2,14
7687.45,16,0,0,0,16
7694.06,16,0,0,2,14
7694.06,16,0,0,0,16
7695.87,16,0,0,2,14
7695.87,16,0,0,1,15
7695.87,16,0,0,0,16
7700.67,16,0,0,2,14
7700.67,16,0,0,0,16
7706.95,16,0,0,2,14
7706.95,16,0,0,0,16
7707.28,16,0,0,2,14
7707.28,16,0,0,0,16
7713.56,16,0,0,2,14
7713.56,16,0,0,0,16
7713.89,16,0,0,2,14
7713.89,16,0,0,0,16
7716.31,16,0,0,1,15
7716.31,16,0,0,0,16
7716.86,16,0,0,2,14
7716.86,16,0,0,0,16
7717.55,16,0,0,2,14
7717.55,16,0,0,0,16
7718.61,16,0,0,2,14
7718.61,16,0,0,0,16
7720.17,16,0,0,2,14
7720.17,16,0,0,1,15
7725.22,16,0,0,3,13
7725.22,16,0,0,1,15
7725.57,16,0,0,2,14
7725.57,16,0,0,3,13
7725.57,16,0,0,1,15
7729.43,16,0,0,2,14
7731.83,16,0,0,4,12
7731.83,16,0,0,0,16
7734.71,16,0,0,2,14
7740.06,16,0,0,0,16
7743.34,16,0,0,2,14
7744.03,16,0,0,4,12
7744.03,16,0,0,0,16
7748.52,16,0,0,4,12
7748.52,16,0,0,0,16
7752.05,16,0,0,2,14
7760.72,16,0,0,6,10
7760.72,16,0,0,2,14
7764.71,16,0,0,6,10
7764.71,16,0,0,2,14
7766.54,16,0,0,4,12
7766.54,16,0,0,0,16
7768.7,16,0,0,4,12
7768.7,16,0,0,0,16
7770.53,16,0,0,4,12
7770.53,16,0,0,0,16
7772.7,16,0,0,4,12
7772.7,16,0,0,0,16
7774.52,16,0,0,4,12
7775.97,16,0,0,6,10
7776.69,16,0,0,10,6
7784.38,16,0,0,11,5
7784.38,16,0,0,12,4
7784.45,16,0,0,16,0
