job_id,hacky_job_id,workload_name,submission_time,requested_number_of_resources,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_resources
120,1200,87cf57,1580.198110,1,70.000000,1,1622.161494,9.257000,1631.418494,41.963384,51.220384,5.533152,879.415000,1
121,1210,87cf57,1596.967258,2,891.000000,1,3239.362478,593.590000,3832.952478,1642.395221,2235.985221,3.766885,112782.100000,0-1
122,1220,87cf57,1607.557942,2,399.000000,1,2669.841494,265.800000,2935.641494,1062.283552,1328.083552,4.996552,50502.000000,14-15
123,1230,87cf57,1617.044131,2,212.000000,1,2711.537478,140.950000,2852.487478,1094.493347,1235.443347,8.765118,26780.500000,25-26
124,1240,87cf57,1637.482537,1,580.000000,1,2684.031494,386.480000,3070.511494,1046.548957,1433.028957,3.707899,36715.600000,16
125,1250,87cf57,1646.736106,1,420.000000,1,2752.443478,279.990000,3032.433478,1105.707372,1385.697372,4.949096,26599.050000,0
126,1260,87cf57,1650.852367,16,102.000000,1,3994.503478,41.998000,4036.501478,2343.651112,2385.649112,56.803874,63836.960000,0-1 5-6 8 13-17 25-26 28-31
127,1270,87cf57,1674.299988,8,109.000000,1,3239.362478,48.800000,3288.162478,1565.062491,1613.862491,33.070953,37088.000000,5-6 8 13-17
128,1280,87cf57,1680.617406,2,212.000000,1,2752.443478,140.950000,2893.393478,1071.826073,1212.776073,8.604300,26780.500000,1 5
129,1290,87cf57,1698.313686,4,64.000000,1,1951.441499,3.993000,1955.434499,253.127814,257.120814,64.392891,1517.340000,16-17 29-30
130,1300,87cf57,1715.201454,1,580.000000,1,3239.362478,386.480000,3625.842478,1524.161025,1910.641025,4.943700,36715.600000,25
131,1310,87cf57,1739.571473,2,87.000000,1,1898.479499,26.481000,1924.960499,158.908027,185.389027,7.000832,5031.390000,30-31
132,1320,87cf57,1759.053673,4,148.000000,1,3239.362478,87.690000,3327.052478,1480.308806,1567.998806,17.881159,33322.200000,26 28-30
133,1330,87cf57,1764.370518,2,67.000000,1,1919.534494,6.609000,1926.143494,155.163976,161.772976,24.477678,1255.710000,14-15
134,1340,87cf57,1775.965224,2,87.000000,1,1924.960499,26.481000,1951.441499,148.995275,175.476275,6.626497,5031.390000,30-31
135,1350,87cf57,1783.285150,2,87.000000,1,1926.143494,26.481000,1952.624494,142.858344,169.339344,6.394749,5031.390000,14-15
136,1360,87cf57,1817.437131,2,399.000000,1,2764.973478,265.800000,3030.773478,947.536347,1213.336347,4.564847,50502.000000,8 13
137,1370,87cf57,1838.378280,1,149.000000,1,1838.378280,88.510000,1926.888280,0.000000,88.510000,1.000000,8408.450000,29
138,1380,87cf57,1849.097841,2,399.000000,1,2852.487478,265.800000,3118.287478,1003.389638,1269.189638,4.774980,50502.000000,25-26
139,1390,87cf57,1850.953085,4,96.000000,1,2135.451478,35.932000,2171.383478,284.498394,320.430394,8.917689,13654.160000,0-1 8 13
140,1400,87cf57,1864.633719,1,149.000000,1,1867.094494,88.510000,1955.604494,2.460775,90.970775,1.027802,8408.450000,28
141,1410,87cf57,1867.771494,2,399.000000,1,2893.393478,265.800000,3159.193478,1025.621984,1291.421984,4.858623,50502.000000,1 5
142,1420,87cf57,1883.415569,8,141.000000,1,3288.162478,80.710000,3368.872478,1404.746909,1485.456909,18.404868,61339.600000,5-6 8 13-17
143,1430,87cf57,1897.539087,4,96.000000,1,3152.462494,35.932000,3188.394494,1254.923408,1290.855408,35.924953,13654.160000,14-15 25-26
144,1440,87cf57,1911.135130,2,891.000000,1,4036.501478,593.590000,4630.091478,2125.366349,2718.956349,4.580529,112782.100000,0-1
145,1450,87cf57,1924.318028,2,87.000000,1,2117.947478,26.481000,2144.428478,193.629450,220.110450,8.312014,5031.390000,5-6
146,1460,87cf57,1941.089738,4,96.000000,1,3159.193478,35.932000,3195.125478,1218.103740,1254.035740,34.900249,13654.160000,1 5-6 29
147,1470,87cf57,1947.722083,8,63.000000,1,3209.071494,2.330000,3211.401494,1261.349411,1263.679411,542.351679,1770.800000,8 13-15 17 25-26 28
148,1480,87cf57,1971.481640,1,149.000000,1,2752.443478,88.510000,2840.953478,780.961839,869.471839,9.823431,8408.450000,6
149,1490,87cf57,1974.516865,2,67.000000,1,2144.428478,6.609000,2151.037478,169.911613,176.520613,26.709126,1255.710000,5-6
150,1500,87cf57,1992.525573,2,87.000000,1,2935.641494,26.481000,2962.122494,943.115922,969.596922,36.614815,5031.390000,14-15
151,1510,87cf57,1997.142177,2,67.000000,1,2151.037478,6.609000,2157.646478,153.895301,160.504301,24.285717,1255.710000,5-6
152,1520,87cf57,2014.433624,2,67.000000,1,2157.646478,6.609000,2164.255478,143.212855,149.821855,22.669368,1255.710000,5-6
153,1530,87cf57,2023.459070,2,891.000000,1,4036.501478,593.590000,4630.091478,2013.042409,2606.632409,4.391301,112782.100000,5-6
154,1540,87cf57,2047.479830,2,67.000000,1,2164.255478,6.609000,2170.864478,116.775649,123.384649,18.669186,1255.710000,5-6
155,1550,87cf57,2052.467932,2,87.000000,1,2962.122494,26.481000,2988.603494,909.654563,936.135563,35.351216,5031.390000,14-15
156,1560,87cf57,2065.320167,16,156.000000,1,4842.129478,95.560000,4937.689478,2776.809311,2872.369311,30.058281,145251.200000,0-1 5-6 8 13-17 25-26 28-31
157,1570,87cf57,2082.808998,1,70.000000,1,2790.521494,9.257000,2799.778494,707.712496,716.969496,77.451604,879.415000,31
158,1580,87cf57,2095.679460,1,420.000000,1,2799.778494,279.990000,3079.768494,704.099034,984.089034,3.514729,26599.050000,31
159,1590,87cf57,2101.192743,1,70.000000,1,2840.953478,9.257000,2850.210478,739.760735,749.017735,80.913658,879.415000,6
160,1600,87cf57,2120.676132,1,70.000000,1,2850.210478,9.257000,2859.467478,729.534346,738.791346,79.808939,879.415000,6
161,1610,87cf57,2129.139830,2,67.000000,1,2988.603494,6.609000,2995.212494,859.463664,866.072664,131.044434,1255.710000,14-15
162,1620,87cf57,2135.159618,2,123.000000,1,2995.212494,62.080000,3057.292494,860.052877,922.132877,14.853945,11795.200000,14-15
163,1630,87cf57,2146.789602,2,123.000000,1,2997.631494,62.080000,3059.711494,850.841892,912.921892,14.705572,11795.200000,17 28
