time,energy,event_type,epower
9836.12,1.71418e+07,s,NA
9839.19,1.71469e+07,e,1676
9843.32,1.71538e+07,e,1676
9843.32,1.71538e+07,e,NA
9843.32,1.71538e+07,s,NA
9843.32,1.71538e+07,s,NA
9848.37,1.71623e+07,e,1676
9849.92,1.71649e+07,e,1676
9849.92,1.71649e+07,e,NA
9849.92,1.71649e+07,s,NA
9850.68,1.71661e+07,e,1676
9850.68,1.71661e+07,s,NA
9857.17,1.7177e+07,e,1676
9860.79,1.71831e+07,e,1676
9860.79,1.71831e+07,s,NA
9862.61,1.71861e+07,e,1676
9864.78,1.71898e+07,e,1676
9864.78,1.71898e+07,s,NA
9866.61,1.71928e+07,e,1676
9867.36,1.71941e+07,e,1676
9868.24,1.71956e+07,e,1676
9868.77,1.71965e+07,e,1676
9868.77,1.71965e+07,s,NA
9879.12,1.72138e+07,e,1676
9879.12,1.72138e+07,s,NA
9879.12,1.72138e+07,s,NA
9879.12,1.72138e+07,s,NA
9879.12,1.72138e+07,s,NA
9898.41,1.72461e+07,e,1676
9898.41,1.72461e+07,s,NA
9898.41,1.72461e+07,s,NA
9934.34,1.73064e+07,e,1676
9934.34,1.73064e+07,e,NA
9934.34,1.73064e+07,s,NA
9934.34,1.73064e+07,s,NA
9970.28,1.73666e+07,e,1676
9970.28,1.73666e+07,s,NA
10006.2,1.74268e+07,e,1676
10006.2,1.74268e+07,s,NA
10006.2,1.74268e+07,s,NA
10031.1,1.74685e+07,e,1676
10031.1,1.74685e+07,s,NA
10086.3,1.7561e+07,e,1676
10086.3,1.7561e+07,s,NA
10118.7,1.76154e+07,e,1676
10118.7,1.76154e+07,s,NA
10118.7,1.76154e+07,s,NA
10118.7,1.76154e+07,s,NA
10238.2,1.78157e+07,e,1676
10238.2,1.78157e+07,s,NA
10238.2,1.78157e+07,s,NA
10384.5,1.80609e+07,e,1676
10384.5,1.80609e+07,s,NA
10398.7,1.80847e+07,e,1676
10398.7,1.80847e+07,s,NA
10472.7,1.82087e+07,e,1676
10472.7,1.82087e+07,e,NA
10472.7,1.82087e+07,s,NA
10472.7,1.82087e+07,s,NA
10472.7,1.82087e+07,s,NA
10504,1.82611e+07,e,1676
10504,1.82611e+07,e,NA
10504,1.82611e+07,s,NA
10504,1.82611e+07,s,NA
10505.2,1.82632e+07,e,1676
10505.2,1.82632e+07,s,NA
10593.7,1.84115e+07,e,1676
10593.7,1.84115e+07,s,NA
10599.8,1.84217e+07,e,1676
10599.8,1.84217e+07,e,NA
10599.8,1.84217e+07,s,NA
10599.8,1.84217e+07,s,NA
10645,1.84974e+07,e,1676
10645,1.84974e+07,e,NA
10645,1.84974e+07,s,NA
10645,1.84974e+07,s,NA
10650.3,1.85064e+07,e,1676
10650.3,1.85064e+07,s,NA
10678.7,1.8554e+07,e,1676
10678.7,1.8554e+07,s,NA
10682.2,1.85599e+07,e,1676
10682.2,1.85599e+07,s,NA
10691.5,1.85754e+07,e,1676
10691.5,1.85754e+07,s,NA
10700.8,1.85909e+07,e,1676
10700.8,1.85909e+07,s,NA
10712.4,1.86104e+07,e,1676
10712.4,1.86104e+07,s,NA
10738.5,1.86541e+07,e,1676
10738.5,1.86541e+07,s,NA
10740.7,1.86579e+07,e,1676
10740.7,1.86579e+07,e,NA
10740.7,1.86579e+07,s,NA
10740.7,1.86579e+07,s,NA
10752.7,1.86779e+07,e,1676
10752.7,1.86779e+07,e,NA
10752.7,1.86779e+07,s,NA
10752.7,1.86779e+07,s,NA
10762,1.86934e+07,e,1676
10762,1.86934e+07,e,NA
10762,1.86934e+07,s,NA
10762,1.86934e+07,s,NA
10765,1.86985e+07,e,1676
10765,1.86985e+07,s,NA
10767.2,1.87023e+07,e,1676
10767.2,1.87023e+07,s,NA
10767.2,1.87023e+07,e,1676
10771.2,1.8709e+07,e,1676
10771.2,1.8709e+07,e,NA
10771.2,1.8709e+07,s,NA
10774.5,1.87145e+07,e,1676
10774.5,1.87145e+07,s,NA
10785.9,1.87336e+07,e,1676
10785.9,1.87336e+07,e,NA
10785.9,1.87336e+07,s,NA
10785.9,1.87336e+07,s,NA
10789.3,1.87392e+07,e,1676
10789.3,1.87392e+07,s,NA
10791.5,1.87429e+07,e,1676
10791.5,1.87429e+07,s,NA
10792.5,1.87447e+07,e,1676
10792.5,1.87447e+07,e,NA
10792.5,1.87447e+07,s,NA
10792.5,1.87447e+07,s,NA
10793.7,1.87467e+07,e,1676
10793.7,1.87467e+07,s,NA
10795.9,1.87503e+07,e,1676
10797.7,1.87533e+07,e,1676
10797.7,1.87533e+07,s,NA
10798.1,1.8754e+07,e,1676
10799.1,1.87558e+07,e,1676
10799.1,1.87558e+07,e,NA
10799.1,1.87558e+07,s,NA
10800.3,1.87577e+07,e,1676
10801,1.87589e+07,e,1676
10801.7,1.876e+07,e,1676
10802.8,1.87619e+07,e,1676
10803.1,1.87625e+07,e,1676
10803.1,1.87625e+07,s,NA
10898.7,1.89226e+07,e,1676
10898.7,1.89226e+07,s,NA
10898.7,1.89226e+07,s,NA
10898.7,1.89226e+07,s,NA
10898.7,1.89226e+07,s,NA
10979.4,1.90579e+07,e,1676
10979.4,1.90579e+07,s,NA
10979.4,1.90579e+07,s,NA
10979.4,1.90579e+07,s,NA
10986.4,1.90696e+07,e,1676
10986.4,1.90696e+07,s,NA
10986.4,1.90696e+07,s,NA
10986.4,1.90696e+07,s,NA
11005.9,1.91023e+07,e,1676
11012.9,1.9114e+07,e,1676
11015.3,1.91181e+07,e,1676
11015.3,1.91181e+07,s,NA
11064.1,1.91999e+07,e,1676
11064.1,1.91999e+07,s,NA
11064.1,1.91999e+07,s,NA
11064.1,1.91999e+07,s,NA
11064.1,1.91999e+07,s,NA
11151.8,1.93469e+07,e,1676
11151.8,1.93469e+07,s,NA
11303.8,1.96015e+07,e,1676
11303.8,1.96015e+07,s,NA
11329.9,1.96454e+07,e,1676
11329.9,1.96454e+07,s,NA
11329.9,1.96454e+07,s,NA
11344.1,1.96692e+07,e,1676
11344.1,1.96692e+07,s,NA
11372.9,1.97173e+07,e,1676
11372.9,1.97173e+07,e,NA
11372.9,1.97173e+07,s,NA
11372.9,1.97173e+07,s,NA
11450.6,1.98476e+07,e,1676
11450.6,1.98476e+07,s,NA
11492.3,1.99175e+07,e,1676
11492.3,1.99175e+07,e,NA
11492.3,1.99175e+07,s,NA
11492.3,1.99175e+07,s,NA
11539.1,1.9996e+07,e,1676
11539.1,1.9996e+07,s,NA
11573,2.00527e+07,e,1676
11573,2.00527e+07,s,NA
11594.3,2.00884e+07,e,1676
11594.3,2.00884e+07,s,NA
11609.9,2.01146e+07,e,1676
11609.9,2.01146e+07,e,NA
11609.9,2.01146e+07,s,NA
11624.1,2.01384e+07,e,1676
11627.6,2.01443e+07,e,1676
11627.6,2.01443e+07,s,NA
11633.2,2.01537e+07,e,1676
11633.2,2.01537e+07,e,NA
11633.2,2.01537e+07,s,NA
11633.2,2.01537e+07,s,NA
11635.1,2.01568e+07,e,1676
11635.1,2.01568e+07,s,NA
11652.9,2.01866e+07,e,1676
11652.9,2.01866e+07,e,NA
11652.9,2.01866e+07,s,NA
11661.6,2.02012e+07,e,1676
11661.6,2.02012e+07,s,NA
11672,2.02187e+07,e,1676
11679.3,2.0231e+07,e,1676
11679.3,2.0231e+07,s,NA
11682,2.02354e+07,e,1676
11682,2.02354e+07,s,NA
11683.3,2.02377e+07,e,1676
11683.3,2.02377e+07,s,NA
11686,2.02421e+07,e,1676
11686,2.02421e+07,s,NA
11687.3,2.02444e+07,e,1676
11687.3,2.02444e+07,s,NA
11688,2.02456e+07,e,1676
11689.7,2.02484e+07,e,1676
11690,2.02488e+07,e,1676
11691.3,2.0251e+07,e,1676
11695.3,2.02578e+07,e,1676
11695.3,2.02578e+07,e,NA
11695.3,2.02578e+07,s,NA
11705.7,2.02751e+07,e,1676
11705.7,2.02751e+07,s,NA
11705.7,2.02751e+07,s,NA
11705.7,2.02751e+07,s,NA
11705.7,2.02751e+07,s,NA
11722.3,2.03031e+07,e,1676
11722.3,2.03031e+07,e,NA
11722.3,2.03031e+07,s,NA
11741.6,2.03353e+07,e,1676
11741.6,2.03353e+07,s,NA
11771.1,2.03848e+07,e,1676
11771.1,2.03848e+07,s,NA
11771.1,2.03848e+07,s,NA
11771.1,2.03848e+07,s,NA
11777.5,2.03955e+07,e,1676
11777.5,2.03955e+07,s,NA
11787.8,2.04128e+07,e,1676
11787.8,2.04128e+07,s,NA
11865.2,2.05425e+07,e,1676
11865.2,2.05425e+07,s,NA
11865.2,2.05425e+07,s,NA
11865.2,2.05425e+07,s,NA
11996.2,2.0762e+07,e,1676
11996.2,2.0762e+07,s,NA
12078.4,2.08997e+07,e,1676
12078.4,2.08997e+07,s,NA
12083.9,2.0909e+07,e,1676
12083.9,2.0909e+07,s,NA
12114.3,2.096e+07,e,1676
12114.3,2.096e+07,s,NA
12131,2.0988e+07,e,1676
12131,2.0988e+07,s,NA
12171.6,2.1056e+07,e,1676
12171.6,2.1056e+07,s,NA
12251.7,2.11902e+07,e,1676
12251.7,2.11902e+07,e,NA
12251.7,2.11902e+07,s,NA
12364.7,2.13797e+07,e,1676
12364.7,2.13797e+07,e,NA
12364.7,2.13797e+07,s,NA
12364.7,2.13797e+07,s,NA
12396.8,2.14335e+07,e,1676
12396.8,2.14335e+07,s,NA
12404.8,2.14469e+07,e,1676
12404.8,2.14469e+07,s,NA
12462.1,2.15429e+07,e,1676
12462.1,2.15429e+07,s,NA
12492.5,2.15939e+07,e,1676
12492.5,2.15939e+07,s,NA
12498,2.16031e+07,e,1676
12498,2.16031e+07,s,NA
12505.7,2.16159e+07,e,1676
12505.7,2.16159e+07,e,NA
12505.7,2.16159e+07,s,NA
12505.7,2.16159e+07,s,NA
12517.5,2.16357e+07,e,1676
12517.5,2.16357e+07,s,NA
12528.4,2.16541e+07,e,1676
12528.4,2.16541e+07,s,NA
12537.8,2.16697e+07,e,1676
12537.8,2.16697e+07,s,NA
12564.2,2.17141e+07,e,1676
12564.4,2.17143e+07,e,1676
12564.4,2.17143e+07,s,NA
12567.8,2.172e+07,e,1676
12567.8,2.172e+07,e,NA
12567.8,2.172e+07,s,NA
12579.6,2.17398e+07,e,1676
12581.1,2.17423e+07,e,1676
12584.4,2.17479e+07,e,1676
12585.7,2.17501e+07,e,1676
12585.7,2.17501e+07,s,NA
12596.1,2.17674e+07,e,1676
12596.1,2.17674e+07,s,NA
12596.1,2.17674e+07,s,NA
12605.6,2.17835e+07,e,1676
12605.6,2.17835e+07,s,NA
12615.2,2.17995e+07,e,1676
12615.2,2.17995e+07,s,NA
12615.2,2.17995e+07,s,NA
12631.9,2.18274e+07,e,1676
12644.9,2.18492e+07,e,1676
12644.9,2.18492e+07,s,NA
12644.9,2.18492e+07,s,NA
12796.8,2.21039e+07,e,1676
12796.8,2.21039e+07,s,NA
12823.9,2.21493e+07,e,1676
12823.9,2.21493e+07,s,NA
12905.7,2.22864e+07,e,1676
12905.7,2.22864e+07,s,NA
12948.7,2.23585e+07,e,1676
12948.7,2.23585e+07,s,NA
12984.7,2.24187e+07,e,1676
12984.7,2.24187e+07,s,NA
12984.7,2.24187e+07,s,NA
12984.7,2.24187e+07,s,NA
13003,2.24495e+07,e,1676
13003,2.24495e+07,s,NA
13003,2.24495e+07,s,NA
13003,2.24495e+07,s,NA
13155,2.27041e+07,e,1676
13155,2.27041e+07,s,NA
13190.9,2.27644e+07,e,1676
13190.9,2.27644e+07,s,NA
13196.3,2.27733e+07,e,1676
13196.3,2.27733e+07,s,NA
13232.2,2.28336e+07,e,1676
13232.2,2.28336e+07,s,NA
13268.8,2.2895e+07,e,1676
13268.8,2.2895e+07,s,NA
13342.8,2.3019e+07,e,1676
13342.8,2.3019e+07,s,NA
13342.8,2.3019e+07,s,NA
13371.2,2.30665e+07,e,1676
13371.2,2.30665e+07,e,NA
13371.2,2.30665e+07,s,NA
13371.2,2.30665e+07,s,NA
13522.7,2.33205e+07,e,1676
13522.7,2.33205e+07,s,NA
13522.7,2.33205e+07,s,NA
13578.3,2.34136e+07,e,1676
13578.3,2.34136e+07,s,NA
13596.6,2.34443e+07,e,1676
13596.6,2.34443e+07,s,NA
13608.6,2.34645e+07,e,1676
13608.6,2.34645e+07,s,NA
13608.6,2.34645e+07,s,NA
13757.6,2.37142e+07,e,1676
13757.6,2.37142e+07,e,NA
13757.6,2.37142e+07,s,NA
13757.6,2.37142e+07,s,NA
13788.5,2.3766e+07,e,1676
13788.5,2.3766e+07,e,NA
13788.5,2.3766e+07,s,NA
13788.5,2.3766e+07,s,NA
13844.1,2.38591e+07,e,1676
13844.1,2.38591e+07,s,NA
13862.4,2.38898e+07,e,1676
13862.4,2.38898e+07,e,NA
13862.4,2.38898e+07,s,NA
13862.4,2.38898e+07,s,NA
13888.6,2.39338e+07,e,1676
13929.5,2.40022e+07,e,1676
13929.5,2.40022e+07,s,NA
13936.4,2.40139e+07,e,1676
13936.4,2.40139e+07,s,NA
13985,2.40953e+07,e,1676
13995.1,2.41122e+07,e,1676
13995.1,2.41122e+07,s,NA
14003.4,2.41261e+07,e,1676
14003.4,2.41261e+07,e,NA
14003.4,2.41261e+07,s,NA
14037.6,2.41835e+07,e,1676
14037.6,2.41835e+07,e,NA
14039.3,2.41863e+07,e,1676
14039.3,2.41863e+07,s,NA
14054.3,2.42115e+07,e,1676
14054.3,2.42115e+07,s,NA
14070.4,2.42384e+07,e,1676
14071,2.42394e+07,e,1676
14075.2,2.42465e+07,e,1676
14075.2,2.42465e+07,s,NA
14077.4,2.42501e+07,e,1676
14082.8,2.42592e+07,e,1676
14084.8,2.42625e+07,e,1676
14084.8,2.42625e+07,s,NA
14126.8,2.43329e+07,e,1676
14126.8,2.43329e+07,s,NA
14126.8,2.43329e+07,s,NA
14126.8,2.43329e+07,s,NA
14126.8,2.43329e+07,s,NA
14136.4,2.4349e+07,e,1676
14136.4,2.4349e+07,s,NA
14136.4,2.4349e+07,s,NA
14136.4,2.4349e+07,s,NA
14136.4,2.4349e+07,s,NA
14277.3,2.45852e+07,e,1676
14278.7,2.45876e+07,e,1676
14278.7,2.45876e+07,s,NA
14278.7,2.45876e+07,s,NA
14392.6,2.47784e+07,e,1676
14392.6,2.47784e+07,s,NA
14392.6,2.47784e+07,s,NA
14402.2,2.47944e+07,e,1676
14402.2,2.47944e+07,e,NA
14402.2,2.47944e+07,e,NA
14402.2,2.47944e+07,s,NA
14402.2,2.47944e+07,s,NA
14402.2,2.47944e+07,s,NA
14544.5,2.50331e+07,e,1676
14544.5,2.50331e+07,s,NA
14554.1,2.50491e+07,e,1676
14554.1,2.50491e+07,s,NA
14569.3,2.50745e+07,e,1676
14569.3,2.50745e+07,s,NA
14706,2.53037e+07,e,1676
14706,2.53037e+07,s,NA
14706,2.53037e+07,s,NA
14706,2.53037e+07,s,NA
14720.4,2.53278e+07,e,1676
14720.4,2.53278e+07,s,NA
14779.1,2.54261e+07,e,1676
14779.1,2.54261e+07,e,NA
14779.1,2.54261e+07,s,NA
14779.1,2.54261e+07,s,NA
14788.6,2.54422e+07,e,1676
14788.6,2.54422e+07,e,NA
14788.6,2.54422e+07,s,NA
14788.6,2.54422e+07,s,NA
14810.3,2.54785e+07,e,1676
14810.3,2.54785e+07,s,NA
14859.8,2.55614e+07,e,1676
14859.8,2.55614e+07,s,NA
14986,2.5773e+07,e,1676
14986,2.5773e+07,s,NA
14986.2,2.57733e+07,e,1676
14986.2,2.57733e+07,s,NA
15011.7,2.58161e+07,e,1676
15011.7,2.58161e+07,s,NA
15059.1,2.58954e+07,e,1676
15059.1,2.58954e+07,e,NA
15059.1,2.58954e+07,s,NA
15076.1,2.5924e+07,e,1676
15076.1,2.5924e+07,s,NA
15092.5,2.59515e+07,e,1676
15092.5,2.59515e+07,s,NA
15099.4,2.5963e+07,e,1676
15099.4,2.5963e+07,s,NA
15175.1,2.60899e+07,e,1676
15175.1,2.60899e+07,e,NA
15251.4,2.62177e+07,e,1676
15252,2.62187e+07,e,1676
15252,2.62187e+07,s,NA
15261.6,2.62348e+07,e,1676
15261.6,2.62348e+07,s,NA
15271.1,2.62508e+07,e,1676
15271.1,2.62508e+07,s,NA
15299.6,2.62986e+07,e,1676
15339.1,2.63647e+07,e,1676
15341.9,2.63695e+07,e,1676
15351.8,2.63861e+07,e,1676
15358.3,2.6397e+07,e,1676
15372.5,2.64207e+07,e,1676
15372.5,2.64207e+07,s,NA
15414.5,2.64911e+07,e,1676
15414.5,2.64911e+07,s,NA
15414.5,2.64911e+07,s,NA
15414.5,2.64911e+07,s,NA
15414.5,2.64911e+07,s,NA
15414.5,2.64911e+07,s,NA
15414.5,2.64911e+07,s,NA
15414.5,2.64911e+07,s,NA
15705,2.69781e+07,e,1676
15705,2.69781e+07,s,NA
15995.6,2.7465e+07,e,1676
15995.6,2.7465e+07,s,NA
16000,2.74724e+07,s,1676
16008.1,2.7486e+07,e,1676
16008.1,2.7486e+07,e,NA
16008.1,2.7486e+07,e,NA
16008.1,2.7486e+07,e,NA
16008.1,2.7486e+07,e,NA
16008.1,2.7486e+07,e,NA
16088.5,2.76207e+07,e,1676
16589.2,2.84598e+07,e,1676
