time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
3238.15,0,0,0,13,19
3239.04,0,0,0,14,18
3249.39,0,0,0,12,20
3259.95,0,0,0,14,18
3260.16,0,0,0,16,16
3260.26,0,0,0,14,18
3266.87,0,0,0,16,16
3275.55,0,0,0,14,18
3287.76,0,0,0,15,17
3288.97,0,0,0,11,21
3292.96,0,0,0,15,17
3296.93,0,0,0,13,19
3299.71,0,0,0,15,17
3311.47,0,0,0,17,15
3318.43,0,0,0,15,17
3325.04,0,0,0,17,15
3325.94,0,0,0,19,13
3326.42,0,0,0,20,12
3337.63,0,0,0,22,10
3338.7,0,0,0,24,8
3342.06,0,0,0,23,9
3356.93,0,0,0,19,13
3358.65,0,0,0,20,12
3367.24,0,0,0,12,20
3375.06,0,0,0,8,24
3376.8,0,0,0,16,16
3397.41,0,0,0,14,18
3419.9,0,0,0,13,19
3430.57,0,0,0,14,18
3442.53,0,0,0,12,20
3450.16,0,0,0,8,24
3459.49,0,0,0,10,22
3465.66,0,0,0,9,23
3469.01,0,0,0,11,21
3474.92,0,0,0,12,20
3481.06,0,0,0,10,22
3494.32,0,0,0,6,26
3507.54,0,0,0,8,24
3511,0,0,0,12,20
3513.32,0,0,0,10,22
3529.05,0,0,0,2,30
3538.62,0,0,0,10,22
3548.89,0,0,0,8,24
3549.22,0,0,0,9,23
3565.46,0,0,0,7,25
3575.4,0,0,0,9,23
3578.75,0,0,0,7,25
3601.88,0,0,0,6,26
3626.71,0,0,0,4,28
3628.92,0,0,0,6,26
3634.13,0,0,0,4,28
3640.83,0,0,0,6,26
3647.46,0,0,0,10,22
3658.98,0,0,0,9,23
3665.59,0,0,0,13,19
3689.84,0,0,0,15,17
3693.03,0,0,0,17,15
3696.71,0,0,0,13,19
3699.89,0,0,0,14,18
3715.15,0,0,0,13,19
3725.64,0,0,0,12,20
3733.48,0,0,0,8,24
3740.69,0,0,0,12,20
3745.37,0,0,0,11,21
3747.49,0,0,0,12,20
3754.63,0,0,0,13,19
3762,0,0,0,11,21
3767.66,0,0,0,13,19
3775.08,0,0,0,15,17
3781.12,0,0,0,13,19
3793.53,0,0,0,9,23
3814.01,0,0,0,5,27
3814.15,0,0,0,6,26
3818,0,0,0,10,22
3821.17,0,0,0,14,18
3838.36,0,0,0,10,22
3842.35,0,0,0,14,18
3850.27,0,0,0,12,20
3877.06,0,0,0,11,21
3881.87,0,0,0,12,20
3890.52,0,0,0,14,18
3896.14,0,0,0,13,19
3902.95,0,0,0,15,17
3910.07,0,0,0,13,19
3922.07,0,0,0,15,17
3934.85,0,0,0,13,19
3937.48,0,0,0,12,20
3943.06,0,0,0,10,22
3945.47,0,0,0,14,18
3948.87,0,0,0,12,20
3958.83,0,0,0,11,21
3971.18,0,0,0,9,23
3975.35,0,0,0,11,21
3977.79,0,0,0,13,19
3983.02,0,0,0,11,21
3984.65,0,0,0,12,20
3987.24,0,0,0,16,16
3991.22,0,0,0,18,14
3993.26,0,0,0,14,18
3995.14,0,0,0,15,17
3999.52,0,0,0,13,19
4004.7,0,0,0,12,20
4006.13,0,0,0,14,18
4017.33,0,0,0,10,22
4025.99,0,0,0,11,21
4036.95,0,0,0,10,22
4053.82,0,0,0,6,26
4062.19,0,0,0,2,30
4080.35,0,0,0,0,32
4080.95,0,0,0,4,28
4084.01,0,0,0,6,26
4086.96,0,0,0,8,24
4087.16,0,0,0,6,26
4089.75,0,0,0,10,22
4093.21,0,0,0,11,21
4099.45,0,0,0,10,22
4105.02,0,0,0,14,18
4143.14,0,0,0,13,19
4159.05,0,0,0,15,17
4165.58,0,0,0,13,19
4172.19,0,0,0,15,17
4175.87,0,0,0,17,15
4175.87,0,0,0,1,31
4177.43,0,0,0,17,15
4177.43,0,0,0,15,17
4185.68,0,0,0,13,19
4187.96,0,0,0,14,18
4206.48,0,0,0,13,19
4214.13,0,0,0,17,15
4231.65,0,0,0,18,14
4238.82,0,0,0,19,13
4238.88,0,0,0,17,15
4247.76,0,0,0,19,13
4250.84,0,0,0,15,17
4252.83,0,0,0,11,21
4254.83,0,0,0,15,17
4263.54,0,0,0,16,16
4266.98,0,0,0,0,32
4269.51,0,0,0,4,28
4292.88,0,0,0,20,12
4292.88,0,0,0,4,28
4298.47,0,0,0,20,12
4300.41,0,0,0,18,14
4300.96,0,0,0,20,12
4310.61,0,0,0,18,14
4318.38,0,0,0,20,12
4331.17,0,0,0,19,13
4352.96,0,0,0,21,11
4355.16,0,0,0,19,13
4361.17,0,0,0,17,15
4362.49,0,0,0,19,13
4382.47,0,0,0,18,14
4391.73,0,0,0,19,13
4397,0,0,0,17,15
4403.61,0,0,0,19,13
4415.12,0,0,0,18,14
4417.24,0,0,0,20,12
4419.68,0,0,0,21,11
4423.43,0,0,0,22,10
4432.9,0,0,0,21,11
4437.09,0,0,0,19,13
4442.16,0,0,0,20,12
4448.05,0,0,0,19,13
4455.81,0,0,0,18,14
4457.31,0,0,0,19,13
4459.1,0,0,0,18,14
4465.07,0,0,0,19,13
4468.34,0,0,0,17,15
4487.8,0,0,0,13,19
4490.85,0,0,0,11,21
4499.17,0,0,0,13,19
4502.12,0,0,0,15,17
4503.63,0,0,0,16,16
4503.63,0,0,0,0,32
4504.48,0,0,0,4,28
4509.22,0,0,0,20,12
4510.22,0,0,0,18,14
4528.44,0,0,0,20,12
4537.39,0,0,0,18,14
4540.42,0,0,0,16,16
4544,0,0,0,18,14
4553.35,0,0,0,17,15
4560.62,0,0,0,16,16
4576.61,0,0,0,18,14
4586.12,0,0,0,16,16
4592.96,0,0,0,15,17
4592.96,0,0,0,16,16
4604.98,0,0,0,8,24
4609.29,0,0,0,10,22
4612.6,0,0,0,12,20
4629.44,0,0,0,11,21
4631.8,0,0,0,13,19
4641.86,0,0,0,14,18
4649.32,0,0,0,10,22
4651.17,0,0,0,12,20
4653.78,0,0,0,20,12
4665.82,0,0,0,18,14
4666,0,0,0,22,10
4681.37,0,0,0,24,8
4686.67,0,0,0,22,10
4706.7,0,0,0,18,14
4717.95,0,0,0,19,13
4721.21,0,0,0,17,15
4739.09,0,0,0,18,14
4739.72,0,0,0,16,16
4747.69,0,0,0,18,14
4756.16,0,0,0,16,16
4777.29,0,0,0,12,20
4787.24,0,0,0,11,21
4793.97,0,0,0,15,17
4796.64,0,0,0,11,21
4800.56,0,0,0,9,23
4801.8,0,0,0,11,21
4808.28,0,0,0,9,23
4814.89,0,0,0,11,21
4825.94,0,0,0,7,25
4827.62,0,0,0,9,23
4832.57,0,0,0,13,19
4854.45,0,0,0,11,21
4858.64,0,0,0,15,17
4869.16,0,0,0,13,19
4875.75,0,0,0,14,18
4883.95,0,0,0,12,20
4884.53,0,0,0,10,22
4890.49,0,0,0,8,24
4891.13,0,0,0,10,22
4902.8,0,0,0,8,24
4904.2,0,0,0,10,22
4913.63,0,0,0,14,18
4918.43,0,0,0,12,20
4931.24,0,0,0,14,18
4931.62,0,0,0,16,16
4939.87,0,0,0,14,18
4943.41,0,0,0,12,20
4947.1,0,0,0,13,19
4967.4,0,0,0,11,21
4974.01,0,0,0,13,19
4979.44,0,0,0,14,18
4980.28,0,0,0,12,20
4988.11,0,0,0,10,22
4993.47,0,0,0,8,24
4995.4,0,0,0,10,22
5000.91,0,0,0,8,24
5004.6,0,0,0,7,25
5010.65,0,0,0,3,29
5019.95,0,0,0,5,27
5021.96,0,0,0,7,25
5027.34,0,0,0,11,21
5037.75,0,0,0,10,22
5043.75,0,0,0,12,20
5047.01,0,0,0,13,19
5049.22,0,0,0,12,20
5050.19,0,0,0,14,18
5052.76,0,0,0,10,22
5059.38,0,0,0,12,20
5069.74,0,0,0,8,24
5081.41,0,0,0,4,28
5085.41,0,0,0,8,24
5091.9,0,0,0,4,28
5093.11,0,0,0,5,27
5110.16,0,0,0,3,29
5121.23,0,0,0,5,27
5127.95,0,0,0,3,29
5134.56,0,0,0,5,27
5137.73,0,0,0,6,26
5149.75,0,0,0,8,24
5154.66,0,0,0,6,26
5168.38,0,0,0,4,28
5172.24,0,0,0,6,26
5174.99,0,0,0,8,24
5181.14,0,0,0,10,22
5183.65,0,0,0,6,26
5187.97,0,0,0,5,27
5196.52,0,0,0,3,29
5200.33,0,0,0,7,25
5204.7,0,0,0,11,21
5205.67,0,0,0,13,19
5209.21,0,0,0,15,17
5216.99,0,0,0,13,19
5219.82,0,0,0,11,21
5221.68,0,0,0,15,17
5235.18,0,0,0,14,18
5250.08,0,0,0,12,20
5252.81,0,0,0,10,22
5262.25,0,0,0,8,24
5266.71,0,0,0,10,22
5268.86,0,0,0,12,20
5278.66,0,0,0,10,22
5279.07,0,0,0,12,20
5279.29,0,0,0,14,18
5285.26,0,0,0,16,16
5307.6,0,0,0,15,17
5313.44,0,0,0,14,18
5322.7,0,0,0,15,17
5327.29,0,0,0,14,18
5336.54,0,0,0,15,17
5346,0,0,0,7,25
5358.72,0,0,0,5,27
5360.77,0,0,0,7,25
5366.37,0,0,0,5,27
5368.56,0,0,0,4,28
5382.43,0,0,0,8,24
5389.88,0,0,0,6,26
5391.03,0,0,0,8,24
5394.15,0,0,0,10,22
5394.8,0,0,0,18,14
5396.11,0,0,0,19,13
5404.27,0,0,0,18,14
5411.7,0,0,0,17,15
5424.19,0,0,0,13,19
5428.18,0,0,0,17,15
5441.64,0,0,0,15,17
5451.27,0,0,0,7,25
5460.84,0,0,0,15,17
5462.32,0,0,0,17,15
5474.46,0,0,0,13,19
5484.08,0,0,0,15,17
5494.57,0,0,0,14,18
5500.21,0,0,0,15,17
5503.43,0,0,0,13,19
5503.83,0,0,0,14,18
5510.86,0,0,0,12,20
5519.48,0,0,0,8,24
5530.15,0,0,0,6,26
5560.28,0,0,0,2,30
5565.51,0,0,0,4,28
5574.45,0,0,0,5,27
5576.96,0,0,0,9,23
5588.51,0,0,0,8,24
5592.23,0,0,0,10,22
5592.81,0,0,0,9,23
5606.59,0,0,0,8,24
5607.17,0,0,0,12,20
5617.07,0,0,0,10,22
5621.66,0,0,0,11,21
5624.52,0,0,0,13,19
5626.4,0,0,0,17,15
5631.21,0,0,0,13,19
5632.17,0,0,0,15,17
5650.9,0,0,0,14,18
5651.81,0,0,0,16,16
5660.16,0,0,0,17,15
5671.61,0,0,0,13,19
5675.6,0,0,0,17,15
5679.15,0,0,0,19,13
5683.07,0,0,0,15,17
5696.83,0,0,0,7,25
5700.54,0,0,0,3,29
5718.9,0,0,0,7,25
5718.9,0,0,0,3,29
5735.58,0,0,0,7,25
5735.58,0,0,0,3,29
5736.37,0,0,0,1,31
5755.04,0,0,0,2,30
5755.04,0,0,0,0,32
5777.54,0,0,0,8,24
5777.54,0,0,0,4,28
5777.54,0,0,0,3,29
5786.79,0,0,0,4,28
5786.79,0,0,0,0,32
5788.23,0,0,0,4,28
5788.23,0,0,0,2,30
5790.75,0,0,0,3,29
5796.86,0,0,0,1,31
5823.34,0,0,0,3,29
