time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
5310.13,6,2,0,3,21
5310.13,6,2,0,1,23
5310.13,6,2,0,0,24
5311.52,6,1,0,1,24
5331.69,6,1,0,5,20
5331.69,6,1,0,3,22
5331.69,6,1,0,1,24
5331.69,6,1,0,0,25
5338.3,6,1,0,2,23
5338.3,6,1,0,4,21
5338.3,6,1,0,3,22
5338.3,6,1,0,2,23
5339.49,6,0,0,3,23
5339.49,6,0,3,0,23
5345.59,9,0,0,0,23
5347.55,9,0,0,1,22
5347.55,9,0,0,2,21
5358.72,7,2,0,2,21
5364.3,7,2,0,4,19
5368.56,7,2,0,3,20
5389.39,7,2,0,5,18
5404.27,6,3,0,5,18
5420.2,6,3,0,6,17
5424.19,6,3,0,2,21
5428.18,6,3,0,6,17
5451.08,6,3,0,8,15
5451.08,6,3,0,10,13
5451.08,6,3,0,2,21
5451.08,6,3,0,0,23
5460,5,4,0,0,23
5478.66,5,4,0,4,19
5478.66,5,4,0,2,21
5478.66,5,4,0,0,23
5482.61,5,4,0,2,21
5482.61,5,4,0,1,22
5482.61,5,4,0,0,23
5499.88,5,4,0,8,15
5499.88,5,4,0,6,17
5510.24,5,2,0,8,17
5510.24,5,2,0,0,25
5519.8,5,2,0,8,17
5519.8,5,2,0,4,21
5519.8,5,2,0,3,22
5519.8,5,2,0,1,24
5529.06,5,2,0,2,23
5529.06,5,2,0,0,25
5555.79,5,1,0,1,25
5568.02,5,1,0,3,23
5571.12,5,1,0,4,22
5571.12,5,1,0,0,26
5572.52,5,1,0,2,24
5572.52,5,1,0,0,26
5581.88,5,1,0,2,24
5611.52,5,0,0,3,24
5611.52,5,0,0,2,25
5634.6,5,0,0,4,23
5634.6,5,0,0,0,27
5651.28,5,0,0,4,23
5651.28,5,0,0,3,24
5651.28,5,0,0,2,25
5651.28,5,0,0,1,26
5651.28,5,0,1,0,26
5657.38,6,0,0,0,26
5658.81,6,0,0,4,22
5658.81,6,0,0,2,24
5660.54,6,0,0,3,23
5670.01,6,0,0,5,21
5670.01,6,0,0,1,25
5670.01,6,0,1,0,25
5671.74,6,0,1,4,21
5671.74,6,0,1,0,25
5675.74,6,0,1,4,21
5675.74,6,0,5,0,21
5676.11,7,0,4,0,21
5681.42,7,0,4,1,20
5681.42,7,0,5,0,20
5681.84,11,0,1,0,20
5683.07,7,4,1,0,20
5687.52,8,4,0,0,20
5696.61,8,4,0,1,19
5716.88,8,4,0,3,17
5720.89,8,4,0,5,15
5720.89,8,4,0,1,19
5744.46,8,4,0,3,17
5755.04,8,4,0,4,16
5757.7,8,4,0,8,12
5757.7,8,4,0,0,20
5820,7,5,0,0,20
5834.59,7,1,0,4,20
5834.59,7,1,0,0,24
5838.41,7,1,0,8,16
5838.41,7,1,0,4,20
5838.41,7,1,0,0,24
5855.09,7,1,0,4,20
5855.09,7,1,0,2,22
5855.09,7,1,0,0,24
5869.09,7,1,0,1,23
5869.09,7,1,0,0,24
5872.83,7,1,0,4,20
5872.83,7,1,0,0,24
5878.35,7,1,0,1,23
5878.35,7,1,0,0,24
5887.6,7,1,0,1,23
5891.51,7,1,0,2,22
5891.51,7,1,0,0,24
5917.99,7,1,0,2,22
5917.99,7,1,0,1,23
5922.28,7,1,0,5,19
5922.28,7,1,0,1,23
5931.27,7,1,0,2,22
5931.27,7,1,0,0,24
5971.52,7,0,0,1,24
5990.35,7,0,0,5,20
5990.35,7,0,0,3,22
5990.35,7,0,0,1,24
5990.35,7,0,1,0,24
5996.04,7,0,1,2,22
5996.45,8,0,0,2,22
5996.96,8,0,0,4,20
5996.96,8,0,0,0,24
6006.5,8,0,0,1,23
6006.5,8,0,0,0,24
6009.97,8,0,0,4,20
6009.97,8,0,0,2,22
6009.97,8,0,0,0,24
6016.58,8,0,0,2,22
6016.58,8,0,0,0,24
6032.89,8,0,0,4,20
6032.89,8,0,0,2,22
6032.89,8,0,0,0,24
6037.76,8,0,0,1,23
6039.5,8,0,0,3,21
6039.5,8,0,0,1,23
6039.5,8,0,1,0,23
6045.6,9,0,0,0,23
6072.05,9,0,0,2,21
6072.05,9,0,0,0,23
6072.25,9,0,0,2,21
6072.25,9,0,0,0,23
6078.66,9,0,0,2,21
6078.66,9,0,0,0,23
6093.47,9,0,0,2,21
6102.88,8,1,0,2,21
6105.14,8,1,0,4,19
6105.14,8,1,0,0,23
6109.13,8,1,0,4,19
6109.13,8,1,0,3,20
6109.13,8,1,0,1,22
6120,8,1,1,0,22
6126.1,9,1,0,0,22
6131.3,9,1,0,2,20
6131.3,9,1,0,0,22
6163.36,9,1,0,4,18
6163.36,9,1,0,0,22
6167.35,9,1,0,4,18
6167.35,9,1,0,0,22
6171.34,9,1,0,4,18
6179.95,9,1,0,0,22
6197.07,9,1,0,2,20
6199.69,9,1,0,1,21
6240,8,2,0,1,21
6250.08,8,2,0,3,19
6250.08,8,2,0,1,21
6254.4,8,1,0,2,21
6256.69,8,1,0,4,19
6256.69,8,1,0,0,23
6260.68,8,1,0,4,19
6267.64,8,1,0,8,15
6267.64,8,1,0,0,23
6272.25,8,1,0,2,21
6272.25,8,1,0,0,23
6288.2,8,1,0,1,22
6298.69,8,1,0,3,20
6298.69,8,1,0,1,22
6300,6,3,0,1,22
6338.05,6,3,0,3,20
6338.05,6,3,0,2,21
6338.05,6,3,0,0,23
6348.35,6,3,0,8,15
6348.35,6,3,0,4,19
6348.35,6,3,0,2,21
6348.35,6,3,0,0,23
6384.29,6,3,0,4,19
6384.29,6,3,0,3,20
6384.29,6,3,0,1,22
6391.52,6,2,0,2,22
6391.52,6,2,0,0,24
6392.98,6,2,0,1,23
6410.43,6,2,0,3,21
6410.43,6,2,0,1,23
6448.68,6,2,0,3,21
6448.68,6,2,0,1,23
6451.52,6,0,0,3,23
6451.52,6,0,0,1,25
6457.71,6,0,0,0,26
6475.17,6,0,0,2,24
6475.17,6,0,0,1,25
6479.82,6,0,0,0,26
6495.61,6,0,0,1,25
6497.48,6,0,0,0,26
6513.6,6,0,0,2,24
6513.6,6,0,0,0,26
6525.24,6,0,0,2,24
6532.47,6,0,0,4,22
6532.47,6,0,0,0,26
6536.46,6,0,0,4,22
6538.05,6,0,0,6,20
6546.22,6,0,0,7,19
6551.38,6,0,0,9,17
6563.68,6,0,0,10,16
6568.33,6,0,0,11,15
6573.66,6,0,0,9,17
6574.56,6,0,0,8,18
6585.99,6,0,0,9,17
6588.16,6,0,0,7,19
6595.62,6,0,0,5,21
6603.85,6,0,0,7,19
6610.17,6,0,0,9,17
6610.17,6,0,0,1,25
6614.15,6,0,0,3,23
6614.15,6,0,0,2,24
6614.64,6,0,0,4,22
6622.1,6,0,0,6,20
6629.46,6,0,0,14,12
6633.09,6,0,0,16,10
6633.09,6,0,0,0,26
6635.74,6,0,0,2,24
6635.74,6,0,0,1,25
6643.44,6,0,0,17,9
6643.44,6,0,0,15,11
6643.44,6,0,0,14,12
6643.44,6,0,0,12,14
6643.44,6,0,0,8,18
6643.44,6,0,0,6,20
6643.44,6,0,0,4,22
6643.44,6,0,0,3,23
6643.44,6,0,3,0,23
6646.25,5,1,3,0,23
6649.54,8,1,0,0,23
6649.54,7,2,0,0,23
6654.55,7,2,0,2,21
6654.55,7,2,0,1,22
6663.07,7,2,0,2,21
6664.28,7,2,0,3,20
6664.98,7,2,0,1,22
6671.59,7,2,0,3,20
6703.82,7,2,0,1,22
6724.53,7,2,0,2,21
6724.53,7,2,0,0,23
6731.14,7,2,0,2,21
6731.14,7,2,0,1,22
6784.39,7,2,0,3,20
6784.39,7,2,0,1,22
6784.39,7,2,0,0,23
6793.64,7,2,0,1,22
6795.38,7,2,0,5,18
6795.38,7,2,0,1,22
6797.77,7,1,0,2,22
6797.77,7,1,0,0,24
6801.06,7,0,0,1,24
6810.87,7,0,0,3,22
6819.65,7,0,0,4,21
6819.65,7,0,0,0,25
6831.31,7,0,0,4,21
6831.31,7,0,0,0,25
6840,6,1,0,0,25
6855.58,6,1,0,4,21
6855.58,6,1,0,3,22
6855.58,6,1,0,1,24
6855.58,6,1,0,0,25
6862.19,6,1,0,2,23
6864.84,6,1,0,3,22
6864.84,6,1,0,4,21
6864.84,6,1,0,0,25
6892.28,6,1,0,2,23
6892.28,6,1,0,0,25
6898.89,6,1,0,2,23
6900.77,6,1,0,6,19
6900.77,6,1,0,2,23
6900.77,6,1,0,0,25
6909.24,6,1,0,2,23
6915.73,6,1,0,3,22
6917.45,6,1,0,7,18
6917.45,6,1,0,3,22
6923.43,6,1,0,4,21
6923.43,6,1,0,5,20
6923.43,6,1,0,1,24
6938.72,6,1,0,3,22
6938.72,6,1,0,2,23
6938.72,6,1,0,0,25
6940.11,6,1,0,4,21
6940.11,6,1,0,3,22
6944.49,6,1,0,2,23
6949.37,6,1,0,3,22
6953.39,6,1,0,7,18
6955.79,6,1,0,3,22
6969.62,6,1,0,5,20
6981.18,6,1,0,3,22
6983.25,6,1,0,7,18
6991.52,6,0,0,8,18
7000.63,6,0,0,9,17
7007.66,6,0,0,11,15
7014.07,6,0,0,9,17
7020,5,1,0,9,17
7020.68,5,1,0,11,15
7033,5,1,0,12,14
7041.03,5,1,0,13,13
7041.03,5,1,0,12,14
7043.48,5,1,0,16,10
7043.48,5,1,0,0,26
7139.04,5,1,0,16,10
7139.04,5,1,0,15,11
7139.04,5,1,0,13,13
7139.04,5,1,0,11,15
7139.04,5,1,0,9,17
7139.04,5,1,0,5,21
7139.04,5,1,0,3,23
7139.04,5,1,0,1,25
7145.65,5,1,0,3,23
7145.65,5,1,0,5,21
7145.65,5,1,0,1,25
7149.64,5,1,0,5,21
7155.97,5,1,0,4,22
7171.52,5,0,0,5,22
7171.52,5,0,0,4,23
7218.71,5,0,0,5,22
7218.71,5,0,1,4,22
7224.81,6,0,0,4,22
7227.55,6,0,0,5,21
7235.41,6,0,0,3,23
7237.03,6,0,0,5,21
7237.03,6,0,0,7,19
7237.03,6,0,1,6,19
7242.02,6,0,1,8,17
7242.02,6,0,1,0,25
7243.13,7,0,0,0,25
7244.48,7,0,0,1,24
7244.48,7,0,1,0,24
7250.3,5,2,1,0,24
7250.58,6,2,0,0,24
7279.99,6,2,0,2,22
7279.99,6,2,0,0,24
7290.98,6,2,0,4,20
7290.98,6,2,0,2,22
7290.98,6,2,0,0,24
7321.02,6,2,0,1,23
7321.02,6,2,0,0,24
7322.73,6,2,0,8,16
7322.73,6,2,0,6,18
7322.73,6,2,0,4,20
7322.73,6,2,0,2,22
7322.73,6,2,0,0,24
7329.34,6,2,0,2,22
7329.34,6,2,0,0,24
7335.94,6,2,0,2,22
7401.82,6,0,0,4,22
7401.82,6,0,0,0,26
7409.53,6,0,0,1,25
7409.53,6,0,0,0,26
7431.93,6,0,0,2,24
7431.93,6,0,0,0,26
7440,5,1,0,0,26
7463.68,5,1,0,2,24
7463.68,5,1,0,0,26
7489.51,5,1,0,4,22
7489.51,5,1,0,3,23
7489.51,5,1,0,2,24
7489.51,5,1,0,0,26
7494.36,5,1,0,2,24
7494.36,5,1,0,0,26
7532.31,5,1,0,2,24
7532.31,5,1,0,1,25
7545.79,5,1,0,3,23
7556.44,5,1,0,5,21
7556.44,5,1,0,1,25
7556.44,5,1,0,0,26
7556.78,5,1,0,2,24
7556.78,5,1,0,0,26
7558,5,1,0,1,25
7558,5,1,0,0,26
7578.02,5,1,0,1,25
7578.02,5,1,0,0,26
7583.26,5,1,0,2,24
7587.28,5,1,0,3,23
7588.53,5,1,0,5,21
7588.53,5,1,0,7,19
7588.53,5,1,0,6,20
7588.53,5,1,0,4,22
7591.52,5,0,0,5,22
7592.37,5,0,0,9,18
7592.37,5,0,0,1,26
7592.37,5,0,0,0,27
7641.17,5,0,0,8,19
7641.17,5,0,0,4,23
7641.17,5,0,0,3,24
7641.17,5,0,0,1,26
7641.17,5,0,1,0,26
7644.95,5,0,1,1,25
7644.95,5,0,1,0,26
7645.16,5,0,1,4,22
7645.16,5,0,1,0,26
7647.27,6,0,0,0,26
7680.88,6,0,0,1,25
7680.88,6,0,0,0,26
7689.52,6,0,0,1,25
7690.14,6,0,0,2,24
7690.14,6,0,0,0,26
7697.73,6,0,0,2,24
7697.73,6,0,0,0,26
7724.21,6,0,0,2,24
7724.21,6,0,0,0,26
7729.48,6,0,0,2,24
7729.48,6,0,0,4,22
7729.48,6,0,0,2,24
7729.48,6,0,0,0,26
7730.82,6,0,0,2,24
7730.82,6,0,0,0,26
7732.63,6,0,0,2,24
7732.63,6,0,0,4,22
7732.63,6,0,0,3,23
7732.63,6,0,0,2,24
7732.85,6,0,0,6,20
7732.85,6,0,0,2,24
7736.09,6,0,0,4,22
7736.09,6,0,0,0,26
7740,5,1,0,0,26
7740.08,5,1,0,4,22
7740.08,5,1,0,0,26
7749.54,5,1,0,4,22
7749.54,5,1,0,0,26
7757.3,5,1,0,2,24
7757.3,5,1,0,0,26
7769.5,5,1,0,1,25
7782.12,5,1,0,3,23
7782.12,5,1,0,1,25
7783.78,5,1,0,3,23
7785.47,5,1,0,7,19
7785.47,5,1,0,3,23
7802.15,5,1,0,7,19
7807.76,5,1,0,3,23
7808.6,5,1,0,5,21
7811.75,5,1,0,9,17
7821.14,5,1,0,10,16
7821.14,5,1,0,11,15
7827.77,5,1,0,15,11
7831.09,5,1,0,17,9
7831.09,5,1,0,1,25
7831.09,5,1,0,0,26
7841.43,5,1,0,16,10
7841.43,5,1,0,12,14
7841.43,5,1,0,8,18
7841.43,5,1,0,6,20
7841.43,5,1,0,2,24
7841.43,5,1,0,0,26
7868.52,5,1,0,1,25
7868.52,5,1,0,0,26
7870.43,5,1,0,2,24
7891.52,5,0,0,3,24
7903.51,5,0,0,5,22
7903.51,5,0,0,1,26
7918.79,5,0,0,2,25
7918.79,5,0,0,1,26
7920.2,5,0,0,5,22
7920.2,5,0,0,1,26
7921.16,5,0,0,2,25
7921.16,5,0,0,0,27
7944.48,5,0,0,1,26
7947.64,5,0,0,3,24
7956.13,5,0,0,7,20
7957.03,5,0,0,8,19
7957.03,5,0,0,0,27
7980,4,1,0,0,27
7982.38,4,1,0,2,25
7982.38,4,1,0,0,27
7993.37,4,1,0,4,23
7993.37,4,1,0,0,27
8005.83,4,1,0,8,19
8005.83,4,1,0,6,21
8005.83,4,1,0,2,25
8005.83,4,1,0,0,27
8010.06,4,1,0,4,23
8010.06,4,1,0,2,25
8010.06,4,1,0,0,27
8031.43,4,1,0,1,26
8031.43,4,1,0,0,27
8036.54,4,1,0,2,25
8036.54,4,1,0,0,27
8072.14,4,1,0,2,25
8072.14,4,1,0,1,26
8081.4,4,1,0,2,25
8083.1,4,1,0,4,23
8083.1,4,1,0,0,27
8093.52,4,1,0,4,23
8093.52,4,1,0,3,24
8093.52,4,1,0,2,25
8111.08,4,1,0,3,24
8119.94,4,1,0,4,23
8119.94,4,1,0,0,27
8131.52,4,0,0,1,27
8131.52,4,0,1,0,27
8131.96,4,0,1,4,23
8131.96,4,0,1,8,19
8131.96,4,0,1,6,21
8137.62,5,0,0,6,21
8138.57,5,0,0,8,19
8138.57,5,0,0,0,27
8148.14,5,0,0,8,19
8148.14,5,0,0,0,27
8155.87,5,0,0,4,23
8157.71,5,0,0,12,15
8160,4,1,0,12,15
8170.79,4,1,0,16,11
8170.79,4,1,0,0,27
8177.49,4,1,0,2,25
8181.14,4,1,0,18,9
8181.14,4,1,0,14,13
8181.14,4,1,0,6,21
8181.14,4,1,0,2,25
8181.14,4,1,0,0,27
8198.78,4,1,0,1,26
8216.37,4,1,0,0,27
8220,2,3,0,0,27
8229.94,2,3,0,8,19
8229.94,2,3,0,4,23
8229.94,2,3,0,0,27
8248.18,2,3,0,2,25
8253.18,2,3,0,1,26
8262.44,2,3,0,2,25
8268.83,2,3,0,6,21
8268.83,2,3,0,2,25
8304.88,2,3,0,3,24
8311.52,2,2,0,4,24
8311.52,2,2,0,0,28
8356.52,2,2,0,4,24
8356.52,2,2,0,2,26
8356.52,2,2,0,0,28
8371.52,2,0,0,2,28
8371.52,2,0,0,0,30
8373.51,2,0,0,1,29
8400,1,1,0,1,29
8433.6,1,1,0,3,27
8433.6,1,1,0,1,29
8446.94,1,1,0,3,27
8446.94,1,1,0,1,29
8458.89,1,1,0,0,30
8460,0,2,0,0,30
8471.67,0,2,0,4,26
8471.67,0,2,0,0,30
8473.42,0,2,0,2,28
8475.66,0,2,0,6,24
8480,0,2,0,7,23
8495.68,0,2,0,9,21
8495.68,0,2,0,8,22
8495.68,0,2,0,0,30
8497.47,0,2,0,2,28
8497.47,0,2,0,4,26
8497.47,0,2,0,2,28
8497.47,0,2,0,0,30
8520.47,0,2,0,4,26
8520.47,0,2,0,8,22
8520.47,0,2,0,4,26
8520.47,0,2,0,0,30
8551.52,0,1,0,1,30
8556.4,0,1,0,5,26
8556.4,0,1,0,9,22
8556.4,0,1,0,1,30
8599.42,0,1,0,3,28
8599.42,0,1,0,5,26
8599.42,0,1,0,1,30
8602.05,0,1,0,5,26
8602.05,0,1,0,1,30
8602.05,0,1,1,0,30
8608.15,1,1,0,0,30
8611.52,1,0,0,1,30
8611.52,1,0,0,0,31
8638.42,1,0,0,2,29
8638.42,1,0,0,0,31
8674.76,1,0,0,8,23
8674.76,1,0,0,4,27
8674.76,1,0,0,0,31
8700.5,1,0,0,2,29
8700.5,1,0,0,1,30
8709.75,1,0,0,2,29
8710.69,1,0,0,6,25
8710.69,1,0,0,4,27
8710.69,1,0,0,0,31
8735.48,1,0,0,8,23
8735.48,1,0,0,4,27
8735.48,1,0,0,2,29
8735.48,1,0,0,0,31
8737.17,1,0,0,2,29
8737.17,1,0,0,0,31
8738.88,1,0,0,1,30
8738.88,1,0,0,0,31
8751.36,1,0,0,4,27
8751.36,1,0,0,0,31
8753.99,1,0,0,4,27
8753.99,1,0,0,2,29
8753.99,1,0,0,0,31
8755.35,1,0,0,4,27
8755.35,1,0,0,0,31
8761.96,1,0,0,2,29
8761.96,1,0,0,0,31
8762.45,1,0,0,4,27
8762.45,1,0,0,2,29
8762.45,1,0,0,0,31
8763.27,1,0,0,2,29
8763.27,1,0,0,0,31
8769.88,1,0,0,2,29
8769.88,1,0,0,1,30
8769.88,1,0,1,0,30
8771.41,1,0,1,4,26
8771.41,1,0,1,0,30
8772.03,1,0,1,4,26
8772.03,1,0,1,2,28
8772.03,1,0,1,0,30
8775.98,2,0,0,0,30
8778.64,2,0,0,2,28
8778.64,2,0,0,0,30
8780.47,2,0,0,2,28
8780.47,2,0,0,0,30
8786.65,1,1,0,0,30
8788.93,1,1,0,2,28
8798.51,1,1,0,4,26
8798.51,1,1,0,0,30
8806.95,1,1,0,2,28
8806.95,1,1,0,1,29
8816.21,1,1,0,2,28
8824.04,1,1,0,4,26
8824.04,1,1,0,0,30
8834.45,1,1,0,4,26
8834.45,1,1,0,3,27
8834.45,1,1,0,1,29
8834.45,1,1,1,0,29
8840.55,2,1,0,0,29
8858.39,2,1,0,1,28
8878.12,2,1,0,3,26
8882.16,2,1,0,4,25
8882.16,2,1,0,0,29
8896.53,2,1,0,2,27
8896.53,2,1,2,0,27
8902.63,4,1,0,0,27
8918.09,4,1,0,4,23
8918.09,4,1,0,2,25
8922.96,4,1,0,3,24
8923.35,4,1,0,7,20
8923.35,4,1,0,3,24
8938.17,4,0,0,4,24
8938.17,4,0,0,0,28
8944.57,4,0,0,2,26
8944.57,4,0,0,0,28
8951.18,4,0,0,2,26
8951.18,4,0,0,0,28
8954.85,4,0,0,4,24
8954.85,4,0,0,2,26
8954.85,4,0,0,0,28
8975.98,4,0,0,4,24
8975.98,4,0,0,3,25
8975.98,4,0,0,1,27
8975.98,4,0,0,0,28
8985.24,4,0,0,1,27
8998,4,0,0,2,26
8998,4,0,0,0,28
9000,3,1,0,0,28
9001.22,3,1,0,4,24
9001.28,3,1,0,6,22
9007.48,3,1,0,5,23
9016.74,3,1,0,6,22
9016.93,3,1,0,8,20
9018.87,3,1,0,9,19
9022.23,3,1,0,8,20
9031.48,3,1,0,9,19
9032.28,3,1,0,5,23
9036.27,3,1,0,9,19
9044.44,3,1,0,11,17
9060,1,3,0,11,17
9060.08,1,3,0,13,15
9071.58,1,3,0,11,17
9092.13,1,3,0,13,15
9098.06,1,3,0,15,13
9120,0,4,0,15,13
9151.52,0,3,0,16,13
9151.52,0,3,0,0,29
9193.52,0,3,0,16,13
9193.52,0,3,0,14,15
9193.52,0,3,0,12,17
9193.52,0,3,0,10,19
9193.52,0,3,0,9,20
9193.52,0,3,0,7,22
9193.52,0,3,0,6,23
9193.52,0,3,0,2,27
9193.52,0,3,0,0,29
9211.52,0,1,0,2,29
9211.52,0,1,0,0,31
9213.88,0,1,0,4,27
9213.88,0,1,0,0,31
9217.87,0,1,0,4,27
9217.87,0,1,0,0,31
9253.81,0,1,0,4,27
9255.6,0,1,0,6,25
9255.97,0,1,0,7,24
9271.52,0,0,0,8,24
9271.52,0,0,0,0,32
9281.09,0,0,0,8,24
9281.09,0,0,0,0,32
9281.21,0,0,0,4,28
9281.21,0,0,0,3,29
9281.21,0,0,0,2,30
9281.21,0,0,0,0,32
9290.65,0,0,0,8,24
9290.65,0,0,0,6,26
9290.65,0,0,0,4,28
9290.65,0,0,0,2,30
9290.65,0,0,0,0,32
9297.26,0,0,0,2,30
9297.26,0,0,0,1,31
9297.26,0,0,1,0,31
9303.36,1,0,0,0,31
9306.52,1,0,0,1,30
9306.52,1,0,0,0,31
9334.47,1,0,0,2,29
9334.47,1,0,0,0,31
9347.58,1,0,0,2,29
9347.58,1,0,0,1,30
9347.58,1,0,1,0,30
9353.68,2,0,0,0,30
9356.04,2,0,0,2,28
9382.01,2,0,0,1,29
9391.27,2,0,0,2,28
9395.03,2,0,0,3,27
9395.03,2,0,1,2,27
9401.13,3,0,0,2,27
9431.6,3,0,0,4,25
9431.6,3,0,0,6,23
9431.6,3,0,0,2,27
9431.6,3,0,0,0,29
9456.3,2,1,0,0,29
9459.32,2,1,0,2,27
9459.32,2,1,0,4,25
9459.32,2,1,0,2,27
9477.32,2,1,0,4,25
9477.32,2,1,0,0,29
9481.31,2,1,0,4,25
9481.31,2,1,0,3,26
9481.31,2,1,0,1,28
9485.8,2,1,0,3,26
9485.8,2,1,0,1,28
9512.28,2,1,0,3,26
9512.28,2,1,0,1,28
9547.01,2,1,0,3,26
9547.01,2,1,0,1,28
9548.44,2,1,0,3,26
9548.44,2,1,0,1,28
9556.45,2,1,0,3,26
9556.45,2,1,0,1,28
9569.57,2,1,0,3,26
9572.55,2,1,0,5,24
9572.55,2,1,0,1,28
9572.55,2,1,1,0,28
9578.65,3,1,0,0,28
9580,3,1,0,1,27
9580,3,1,0,2,26
9580,3,1,0,0,28
9583.54,3,1,0,4,24
9588.57,3,1,0,2,26
9598.75,3,1,0,0,28
9600.27,3,1,0,2,26
9607.82,3,0,0,3,26
9607.82,3,0,3,0,26
9613.92,6,0,0,0,26
9625.23,6,0,0,2,24
9625.23,6,0,2,0,24
9627.57,6,0,2,1,23
9627.57,3,3,2,1,23
9631.33,5,3,0,1,23
9639.03,5,3,0,0,24
9642.08,5,3,0,2,22
9653.23,5,3,0,4,20
9653.23,5,3,0,0,24
9667.69,5,3,0,1,23
9667.69,5,3,0,2,22
9672.77,5,3,0,0,24
9679.38,5,3,0,2,22
9690.39,5,3,0,1,23
9727.54,5,3,0,2,22
9747.11,5,3,0,4,20
9747.11,5,3,0,0,24
9761.3,5,3,0,1,23
9763.8,5,3,0,5,19
9763.8,5,3,0,3,21
9763.8,5,3,0,1,23
9779.09,5,0,0,4,23
9779.09,5,0,0,0,27
9787.11,5,0,0,2,25
9787.11,5,0,0,1,26
9787.11,5,0,0,0,27
9805.17,5,0,0,4,23
9805.17,5,0,0,3,24
9812.81,5,0,0,5,22
9812.81,5,0,0,1,26
9812.81,5,0,1,0,26
9814.24,5,0,1,2,24
9814.24,5,0,1,0,26
9818.91,6,0,0,0,26
9822.25,6,0,0,2,24
9822.25,6,0,2,0,24
9822.86,4,2,2,0,24
9825.88,4,2,2,2,22
9825.88,4,2,2,0,24
9828.35,6,2,0,0,24
9840.38,5,3,0,0,24
9852.36,5,3,0,2,22
9852.36,5,3,0,1,23
9854.37,5,3,0,3,21
9854.37,5,3,0,1,23
9863.08,5,3,0,5,19
9863.08,5,3,0,1,23
9865.75,5,3,0,0,24
9899.02,5,3,0,4,20
9899.02,5,3,0,2,22
9899.02,5,3,0,1,23
9900.16,5,3,0,0,24
9904.75,5,3,0,2,22
9925.5,5,3,0,4,20
9929.41,5,3,0,3,21
9931.03,5,3,0,7,17
9954.26,5,3,0,8,16
9970.38,5,3,0,9,15
9970.38,5,3,0,7,17
9974.38,5,1,0,9,17
9979.6,5,1,0,7,19
9991.9,5,0,0,8,19
10002.3,5,0,0,6,21
10036.9,5,0,0,4,23
10043.5,5,0,0,6,21
10051.1,5,0,0,4,23
10064.4,5,0,0,6,21
10072.6,5,0,0,2,25
10076.6,5,0,0,6,21
10080,4,1,0,6,21
10080,4,1,0,8,19
10080,4,1,0,0,27
10089.6,4,1,0,8,19
10089.6,4,1,0,7,20
10094.7,4,1,0,6,21
10103.3,4,1,0,10,17
10113.2,4,1,0,12,15
10120.6,4,1,0,14,13
10133.2,4,1,0,10,17
10137.2,4,1,0,14,13
10173.6,4,1,0,15,12
10173.6,4,1,0,16,11
10173.6,4,1,0,0,27
10179,4,1,0,1,26
10180.2,4,1,0,2,25
10180.2,4,1,0,0,27
10183.2,4,1,0,1,26
10191.6,4,1,0,2,25
10191.6,4,1,0,0,27
10215.6,4,1,0,16,11
10215.6,4,1,0,15,12
10215.6,4,1,0,7,20
10215.6,4,1,0,5,22
10215.6,4,1,0,3,24
10215.6,4,1,0,2,25
10215.6,4,1,1,1,25
10221.7,5,1,0,1,25
10222.2,5,1,0,3,23
10222.2,5,1,0,1,25
10222.2,5,1,0,0,26
10225.2,5,1,0,8,18
10231.5,5,1,0,9,17
10231.5,5,0,0,10,17
10231.5,5,0,10,0,17
10236.2,5,0,10,2,15
10236.2,5,0,12,0,15
10236.7,3,2,12,0,15
10237.6,13,2,2,0,15
10237.6,11,4,2,0,15
10238.8,11,4,2,1,14
10238.8,9,6,2,1,14
10242.3,11,6,0,1,14
10242.3,9,8,0,1,14
10248,5,12,0,1,14
10260.6,5,12,0,0,15
10269.8,5,12,0,1,14
10304.1,5,12,0,2,13
10304.1,5,12,0,0,15
10315.9,5,12,0,1,14
10332.6,5,12,0,3,12
10332.6,5,12,0,1,14
10359.1,5,12,0,3,12
10363.1,5,12,0,5,10
10369.6,5,12,0,6,9
10380,4,13,0,6,9
10388.3,4,11,0,8,9
10388.3,4,11,0,0,17
10389.1,4,9,0,2,17
10389.1,4,9,0,0,19
10390.4,4,7,0,2,19
10390.4,4,7,0,0,21
10393.8,4,5,0,2,21
10393.8,4,5,0,1,22
10399.5,4,1,0,5,22
10399.5,4,1,0,1,26
10399.5,4,1,0,0,27
10448,4,1,0,2,25
10448,4,1,0,0,27
10454.6,4,1,0,2,25
10454.6,4,1,0,1,26
10463.8,4,1,0,2,25
10463.8,4,1,0,0,27
10469,4,1,0,8,19
10469,4,1,0,4,23
10469,4,1,0,3,24
10469,4,1,0,1,26
10473,4,1,0,5,22
10473,4,1,0,3,24
10488,4,1,0,4,23
10495.5,4,1,0,6,21
10495.6,4,1,0,7,20
10498,4,1,0,6,21
10500,4,1,1,5,21
10506.1,5,1,0,5,21
10506.7,5,1,0,4,22
10514,5,1,0,0,26
10516,5,1,0,1,25
10525.9,5,1,0,3,23
10530.1,5,1,0,5,21
10531.5,5,0,0,6,21
10531.5,5,0,6,0,21
10533.5,3,2,6,0,21
10537.6,9,2,0,0,21
10537.6,7,4,0,0,21
10544.1,5,6,0,0,21
10551.5,5,6,0,4,17
