time,energy,event_type,epower
6426,1.9535e+07,s,3040
6446.34,1.95969e+07,s,3040
6452.48,1.96155e+07,e,3040
6457.71,1.96314e+07,s,3040
6467.82,1.96622e+07,s,3040
6470.64,1.96708e+07,e,3040
6479.82,1.96986e+07,s,3040
6489.36,1.97277e+07,e,3040
6494.83,1.97443e+07,e,3040
6497.48,1.97523e+07,s,3040
6500.89,1.97627e+07,e,3040
6508.42,1.97856e+07,e,3040
6511.89,1.97962e+07,s,3040
6518.38,1.98159e+07,e,3040
6524.17,1.98335e+07,e,3040
6527.12,1.98425e+07,s,3040
6537.49,1.9874e+07,s,3040
6542.88,1.98904e+07,e,3040
6545.02,1.98968e+07,e,3040
6546.22,1.99005e+07,e,3040
6551.69,1.99171e+07,s,3040
6556.33,1.99313e+07,e,3040
6568.33,1.99677e+07,e,3040
6572.36,1.998e+07,e,3040
6573.66,1.99839e+07,s,3040
6574.56,1.99867e+07,s,3040
6580.22,2.00039e+07,e,3040
6585.99,2.00214e+07,e,3040
6588.16,2.0028e+07,s,3040
6589.66,2.00326e+07,e,3040
6595.62,2.00507e+07,s,3040
6604.01,2.00762e+07,s,3040
6614.64,2.01085e+07,e,3040
6615.71,2.01118e+07,s,3040
6622.1,2.01312e+07,e,3040
6623.31,2.01349e+07,e,3040
6626.39,2.01442e+07,s,3040
6633.88,2.0167e+07,s,3040
6635.74,2.01727e+07,e,3040
6646.25,2.02046e+07,s,3040
6652.84,2.02246e+07,e,3040
6656.29,2.02351e+07,e,3040
6663.07,2.02557e+07,e,3040
6664.98,2.02615e+07,s,3040
6671.59,2.02816e+07,e,3040
6678.44,2.03025e+07,e,3040
6682.75,2.03155e+07,e,3040
6703.82,2.03796e+07,s,3040
6717.07,2.04199e+07,s,3040
6723.68,2.044e+07,e,3040
6730.25,2.046e+07,s,3040
6738.91,2.04863e+07,s,3040
6752.61,2.05279e+07,s,3040
6765.39,2.05668e+07,e,3040
6767.07,2.05719e+07,s,3040
6776.33,2.06e+07,e,3040
6776.81,2.06015e+07,s,3040
6777.52,2.06037e+07,e,3040
6788.54,2.06372e+07,e,3040
6790.3,2.06425e+07,s,3040
6797.93,2.06657e+07,s,3040
6807.11,2.06936e+07,e,3040
6817.49,2.07252e+07,e,3040
6818.76,2.0729e+07,e,3040
6820.42,2.07341e+07,e,3040
6820.61,2.07346e+07,s,3040
6826.24,2.07518e+07,e,3040
6829.86,2.07628e+07,e,3040
6834.53,2.0777e+07,s,3040
6838.16,2.0788e+07,s,3040
6841.14,2.07971e+07,e,3040
6844.95,2.08087e+07,s,3040
6847.42,2.08162e+07,e,3040
6854.88,2.08388e+07,s,3040
6865,2.08696e+07,s,3040
6871.16,2.08883e+07,s,3040
6871.57,2.08896e+07,e,3040
6877.77,2.09084e+07,e,3040
6880.89,2.09179e+07,e,3040
6887.27,2.09373e+07,s,3040
6895.7,2.09629e+07,e,3040
6896.07,2.09641e+07,s,3040
6900.93,2.09788e+07,e,3040
6903.96,2.0988e+07,e,3040
6906.45,2.09956e+07,s,3040
6917.76,2.103e+07,e,3040
6918.17,2.10313e+07,s,3040
6933.03,2.10764e+07,s,3040
6949.87,2.11276e+07,e,3040
6949.87,2.11276e+07,s,NA
6949.87,2.11276e+07,s,NA
6959.13,2.11558e+07,e,3040
6966.5,2.11782e+07,s,3040
6969.62,2.11876e+07,e,3040
6981.18,2.12228e+07,s,3040
7007.66,2.13033e+07,e,3040
7014.07,2.13228e+07,s,3040
7020.68,2.13429e+07,e,3040
7028.59,2.13669e+07,e,3040
7028.59,2.13669e+07,s,NA
7028.59,2.13669e+07,s,NA
7028.59,2.13669e+07,s,NA
7028.59,2.13669e+07,s,NA
7028.59,2.13669e+07,s,NA
7032.73,2.13795e+07,e,3040
7038.38,2.13967e+07,e,3040
7038.38,2.13967e+07,s,NA
7116.28,2.16335e+07,e,3040
7116.28,2.16335e+07,s,NA
7116.28,2.16335e+07,s,NA
7119.09,2.1642e+07,e,3040
7119.09,2.1642e+07,s,NA
7119.09,2.1642e+07,s,NA
7119.09,2.1642e+07,s,NA
7122.89,2.16536e+07,e,3040
7125.7,2.16621e+07,e,3040
7126.07,2.16633e+07,s,3040
7130.06,2.16754e+07,e,3040
7132.06,2.16815e+07,s,3040
7136.52,2.1695e+07,s,3040
7139.5,2.17041e+07,s,3040
7155.97,2.17542e+07,s,3040
7169.54,2.17954e+07,e,3040
7180.53,2.18288e+07,e,3040
7186.39,2.18466e+07,s,3040
7191.75,2.18629e+07,s,3040
7198.16,2.18824e+07,e,3040
7207.6,2.19111e+07,e,3040
7217.97,2.19426e+07,s,3040
7219.98,2.19487e+07,e,3040
7227.07,2.19703e+07,s,3040
7227.47,2.19715e+07,e,3040
7235.41,2.19956e+07,s,3040
7242.02,2.20157e+07,e,3040
7244.48,2.20232e+07,e,3040
7250.3,2.20409e+07,s,3040
7260.04,2.20705e+07,e,3040
7261.94,2.20763e+07,s,3040
7268.55,2.20964e+07,e,3040
7276.76,2.21213e+07,s,3040
7279.32,2.21291e+07,s,3040
7285.85,2.2149e+07,s,3040
7305.66,2.22092e+07,e,3040
7305.66,2.22092e+07,s,NA
7308.58,2.22181e+07,e,3040
7308.58,2.22181e+07,s,NA
7327.34,2.22751e+07,e,3040
7327.34,2.22751e+07,s,NA
7333.95,2.22952e+07,e,3040
7338.81,2.231e+07,e,3040
7341.6,2.23185e+07,e,3040
7357.91,2.23681e+07,s,3040
7361.91,2.23802e+07,e,3040
7382.08,2.24415e+07,e,3040
7382.08,2.24415e+07,s,NA
7382.08,2.24415e+07,s,NA
7397.09,2.24871e+07,e,3040
7397.09,2.24871e+07,s,NA
7397.86,2.24895e+07,e,3040
7397.86,2.24895e+07,s,NA
7405.3,2.25121e+07,e,3040
7405.3,2.25121e+07,s,NA
7429.34,2.25852e+07,s,3040
7430.88,2.25899e+07,e,3040
7430.88,2.25899e+07,s,NA
7430.88,2.25899e+07,s,NA
7430.88,2.25899e+07,s,NA
7457.55,2.26709e+07,e,3040
7457.55,2.26709e+07,s,NA
7459.94,2.26782e+07,e,3040
7471.82,2.27143e+07,s,3040
7483.86,2.27509e+07,s,3040
7489.66,2.27686e+07,e,3040
7492.87,2.27783e+07,e,3040
7493.81,2.27812e+07,e,3040
7497.57,2.27926e+07,s,3040
7500.04,2.28001e+07,e,3040
7518.57,2.28564e+07,e,3040
7522.65,2.28689e+07,s,3040
7523,2.28699e+07,e,3040
7532.6,2.28991e+07,s,3040
7542.56,2.29294e+07,e,3040
7549.13,2.29494e+07,e,3040
7549.28,2.29498e+07,e,3040
7553.84,2.29637e+07,s,3040
7558.04,2.29765e+07,s,3040
7560.09,2.29827e+07,e,3040
7560.33,2.29834e+07,e,3040
7565.84,2.30002e+07,e,3040
7567.3,2.30046e+07,e,3040
7567.3,2.30046e+07,s,NA
7571.83,2.30184e+07,e,3040
7571.83,2.30184e+07,e,NA
7577.65,2.3036e+07,e,3040
7580.83,2.30457e+07,s,3040
7596.77,2.30942e+07,s,3040
7602.36,2.31112e+07,s,3040
7603.38,2.31143e+07,e,3040
7606.35,2.31233e+07,e,3040
7607.31,2.31262e+07,e,3040
7619.19,2.31623e+07,s,3040
7622.18,2.31714e+07,e,3040
7627.32,2.31871e+07,s,3040
7628.45,2.31905e+07,e,3040
7636.17,2.32139e+07,s,3040
7646.4,2.3245e+07,s,3040
7658.39,2.32815e+07,s,3040
7662.07,2.32927e+07,e,3040
7662.81,2.32949e+07,s,3040
7671.96,2.33228e+07,s,3040
7678.57,2.33429e+07,e,3040
7683.65,2.33583e+07,s,3040
7694.79,2.33922e+07,e,3040
7704.12,2.34205e+07,s,3040
7710.23,2.34391e+07,s,3040
7719.58,2.34675e+07,e,3040
7720.87,2.34714e+07,s,3040
7732.54,2.35069e+07,s,3040
7736.71,2.35196e+07,e,3040
7737.54,2.35221e+07,e,3040
7740.06,2.35298e+07,s,3040
7750.5,2.35615e+07,e,3040
7760.47,2.35918e+07,s,3040
7763.85,2.36021e+07,e,3040
7766.54,2.36103e+07,e,3040
7768.27,2.36155e+07,e,3040
7770.09,2.36211e+07,s,3040
7776.36,2.36401e+07,s,3040
7783.57,2.3662e+07,e,3040
7788.11,2.36758e+07,e,3040
7788.11,2.36758e+07,s,NA
7793.05,2.36909e+07,e,3040
7796.57,2.37016e+07,e,3040
7807.76,2.37356e+07,s,3040
7809.38,2.37405e+07,e,3040
7811.75,2.37477e+07,e,3040
7815.82,2.37601e+07,e,3040
7817.76,2.3766e+07,s,3040
7821.05,2.3776e+07,e,3040
7824.03,2.37851e+07,s,3040
7830.28,2.38041e+07,s,3040
7836.91,2.38242e+07,e,3040
7836.91,2.38242e+07,s,NA
7840.72,2.38358e+07,e,3040
7855.42,2.38805e+07,s,3040
7866.21,2.39133e+07,e,3040
7868.44,2.39201e+07,s,3040
7872.91,2.39336e+07,e,3040
7873.57,2.39357e+07,s,3040
7884.05,2.39675e+07,e,3040
7885.02,2.39705e+07,s,3040
7890.26,2.39864e+07,e,3040
7898.99,2.40129e+07,e,3040
7901.42,2.40203e+07,e,3040
7902.56,2.40238e+07,s,3040
7906.52,2.40358e+07,s,3040
7926.39,2.40962e+07,e,3040
7933,2.41163e+07,e,3040
7933,2.41163e+07,s,NA
7943.35,2.41478e+07,e,3040
7943.35,2.41478e+07,s,NA
7948.74,2.41642e+07,s,3040
7948.92,2.41647e+07,e,3040
7956.95,2.41891e+07,e,3040
7961.82,2.42039e+07,s,3040
7967.99,2.42227e+07,s,3040
7982.28,2.42661e+07,s,3040
7994.65,2.43037e+07,e,3040
7996.85,2.43104e+07,s,3040
8008.76,2.43466e+07,e,3040
8022.62,2.43888e+07,s,3040
8023.9,2.43926e+07,e,3040
8024.96,2.43959e+07,s,3040
8031.04,2.44144e+07,e,3040
8032.19,2.44178e+07,e,3040
8037.65,2.44345e+07,s,3040
8048.1,2.44662e+07,s,3040
8059.93,2.45022e+07,s,3040
8065.63,2.45195e+07,s,3040
8074.89,2.45477e+07,e,3040
8074.89,2.45477e+07,s,NA
8083.56,2.4574e+07,e,3040
8096.9,2.46146e+07,e,3040
8096.9,2.46146e+07,s,NA
8096.9,2.46146e+07,s,NA
8110.82,2.46569e+07,e,3040
8110.82,2.46569e+07,s,NA
8113.47,2.4665e+07,e,3040
8123.67,2.46959e+07,s,3040
8125.34,2.4701e+07,e,3040
8130.28,2.4716e+07,e,3040
8135.41,2.47316e+07,e,3040
8135.41,2.47316e+07,s,NA
8137.8,2.47389e+07,e,3040
8144.97,2.47607e+07,e,3040
8144.97,2.47607e+07,s,NA
8151.6,2.47809e+07,s,3040
8163.26,2.48163e+07,s,3040
8184.59,2.48812e+07,e,3040
8196.29,2.49167e+07,s,3040
8232.22,2.50259e+07,e,3040
8232.66,2.50273e+07,e,3040
8232.66,2.50273e+07,s,NA
8239.27,2.50474e+07,e,3040
8239.27,2.50474e+07,s,NA
8239.27,2.50474e+07,s,NA
8253.18,2.50897e+07,s,3040
8262.44,2.51178e+07,e,3040
8327.78,2.53165e+07,e,3040
8327.78,2.53165e+07,s,NA
8339.92,2.53534e+07,e,3040
8354.47,2.53976e+07,e,3040
8354.47,2.53976e+07,s,NA
8380.22,2.54759e+07,e,3040
8387.43,2.54978e+07,e,3040
8387.43,2.54978e+07,s,NA
8389.86,2.55052e+07,e,3040
8389.86,2.55052e+07,s,NA
8401.35,2.55401e+07,e,3040
8411.74,2.55717e+07,e,3040
8411.74,2.55717e+07,s,NA
8416.55,2.55863e+07,e,3040
8416.55,2.55863e+07,s,NA
8416.55,2.55863e+07,s,NA
8423.36,2.5607e+07,e,3040
8423.36,2.5607e+07,s,NA
8429.06,2.56243e+07,e,3040
8429.06,2.56243e+07,s,NA
8442.13,2.56641e+07,e,3040
8442.13,2.56641e+07,s,NA
8459.29,2.57163e+07,e,3040
8459.29,2.57163e+07,s,NA
8478.61,2.5775e+07,e,3040
8478.61,2.5775e+07,s,NA
8496.15,2.58283e+07,e,3040
8505.09,2.58555e+07,e,3040
8505.09,2.58555e+07,s,NA
8529.82,2.59307e+07,e,3040
8529.82,2.59307e+07,s,NA
8529.82,2.59307e+07,s,NA
8541.02,2.59647e+07,e,3040
8541.02,2.59647e+07,s,NA
8541.8,2.59671e+07,e,3040
8541.8,2.59671e+07,s,NA
8541.8,2.59671e+07,s,NA
8545.01,2.59768e+07,e,3040
8545.01,2.59768e+07,s,NA
8549.01,2.5989e+07,e,3040
8549.01,2.5989e+07,s,NA
8551.9,2.59978e+07,s,3040
8557.5,2.60148e+07,e,3040
8557.5,2.60148e+07,s,NA
8557.5,2.60148e+07,s,NA
8568.28,2.60476e+07,e,3040
8568.28,2.60476e+07,e,NA
8568.28,2.60476e+07,s,NA
8568.28,2.60476e+07,s,NA
8568.49,2.60482e+07,e,3040
8568.49,2.60482e+07,s,NA
8578.38,2.60783e+07,e,3040
8578.38,2.60783e+07,s,NA
8590.82,2.61161e+07,e,3040
8590.82,2.61161e+07,s,NA
8590.82,2.61161e+07,s,NA
8591.9,2.61194e+07,e,3040
8595.06,2.6129e+07,e,3040
8604.68,2.61582e+07,s,3040
8617.31,2.61966e+07,e,3040
8620.25,2.62056e+07,s,3040
8630.57,2.62369e+07,e,3040
8648.15,2.62904e+07,s,3040
8656.21,2.63149e+07,s,3040
8657.4,2.63185e+07,e,3040
8669.09,2.6354e+07,s,3040
8670.77,2.63591e+07,e,3040
8675.7,2.63741e+07,e,3040
8678.24,2.63818e+07,s,3040
8684.49,2.64009e+07,s,3040
8691.1,2.64209e+07,e,3040
8694.86,2.64324e+07,e,3040
8701.44,2.64524e+07,s,3040
8709.23,2.64761e+07,e,3040
8727.92,2.65329e+07,e,3040
8729.73,2.65384e+07,s,3040
8748.62,2.65958e+07,s,3040
8749.82,2.65995e+07,e,3040
8758.37,2.66254e+07,s,3040
8766.75,2.66509e+07,e,3040
8771.22,2.66645e+07,s,3040
8775.1,2.66763e+07,e,3040
8786.65,2.67114e+07,s,3040
8794.3,2.67347e+07,e,3040
8805.8,2.67696e+07,s,3040
8808.15,2.67768e+07,e,3040
8815.06,2.67978e+07,e,3040
8818.24,2.68075e+07,s,3040
8828.61,2.6839e+07,s,3040
8834.08,2.68556e+07,e,3040
8837.49,2.6866e+07,e,3040
8842.97,2.68826e+07,s,3040
8853.77,2.69155e+07,s,3040
8864.54,2.69482e+07,e,3040
8869.45,2.69631e+07,e,3040
8875.07,2.69802e+07,s,3040
8875.16,2.69805e+07,e,3040
8880.32,2.69962e+07,e,3040
8884.67,2.70094e+07,e,3040
8891.76,2.70309e+07,e,3040
8893.48,2.70362e+07,s,3040
8900.08,2.70563e+07,e,3040
8901.57,2.70608e+07,s,3040
8913.65,2.70975e+07,s,3040
8923.16,2.71264e+07,e,3040
8924.36,2.713e+07,s,3040
8925.14,2.71324e+07,s,3040
8932.23,2.7154e+07,s,3040
8934.4,2.71606e+07,e,3040
8943.98,2.71897e+07,e,3040
8945.27,2.71936e+07,s,3040
8961.11,2.72418e+07,s,3040
8975.73,2.72862e+07,e,3040
8977.3,2.7291e+07,e,3040
8995.53,2.73464e+07,e,3040
8995.53,2.73464e+07,s,NA
9007.48,2.73827e+07,s,3040
9016.74,2.74109e+07,e,3040
9022.23,2.74276e+07,s,3040
9023.19,2.74305e+07,e,3040
9031.48,2.74557e+07,e,3040
9032.28,2.74581e+07,s,3040
9036.27,2.74703e+07,e,3040
9042.52,2.74893e+07,e,3040
9042.52,2.74893e+07,s,NA
9053.96,2.7524e+07,s,3040
9084.52,2.76169e+07,e,3040
9084.52,2.76169e+07,s,NA
9084.52,2.76169e+07,s,NA
9084.52,2.76169e+07,s,NA
9084.52,2.76169e+07,s,NA
9088.5,2.7629e+07,s,3040
9095.54,2.76505e+07,s,3040
9101.65,2.7669e+07,s,3040
9111,2.76974e+07,e,3040
9113.31,2.77045e+07,s,3040
9142.6,2.77935e+07,e,3040
9144.3,2.77987e+07,e,3040
9146.6,2.78057e+07,e,3040
9146.6,2.78057e+07,s,NA
9156.16,2.78347e+07,e,3040
9156.54,2.78359e+07,s,3040
9160.53,2.7848e+07,e,3040
9165.3,2.78625e+07,s,3040
9174.87,2.78916e+07,e,3040
9181.9,2.7913e+07,s,3040
9189.34,2.79356e+07,e,3040
9202.2,2.79747e+07,s,3040
9213.84,2.80101e+07,e,3040
9223.19,2.80385e+07,s,3040
9225.26,2.80448e+07,e,3040
9227.95,2.8053e+07,s,3040
9236.49,2.80789e+07,e,3040
9238.13,2.80839e+07,e,3040
9238.3,2.80844e+07,s,3040
9245.35,2.81059e+07,s,3040
9250.7,2.81221e+07,s,3040
9261.33,2.81545e+07,e,3040
9270.73,2.8183e+07,s,3040
9277.34,2.82031e+07,e,3040
9286.24,2.82302e+07,s,3040
9295.5,2.82583e+07,e,3040
9303.11,2.82815e+07,s,3040
9317.51,2.83252e+07,s,3040
9330.75,2.83655e+07,s,3040
9337.91,2.83873e+07,s,3040
9350.32,2.8425e+07,e,3040
9354.4,2.84374e+07,s,3040
9368.9,2.84815e+07,e,3040
9379.11,2.85125e+07,e,3040
9382.01,2.85213e+07,s,3040
9386.3,2.85344e+07,e,3040
9391.27,2.85494e+07,e,3040
9391.62,2.85505e+07,e,3040
9414.07,2.86188e+07,s,3040
9418.06,2.86309e+07,e,3040
9425.38,2.86532e+07,s,3040
9438.86,2.86941e+07,s,3040
9440.44,2.86989e+07,e,3040
9451.86,2.87337e+07,e,3040
9456.3,2.87472e+07,s,3040
9465.84,2.87762e+07,s,3040
9474.98,2.88039e+07,e,3040
9477.68,2.88121e+07,s,3040
9488.99,2.88465e+07,e,3040
9489.4,2.88478e+07,s,3040
9489.85,2.88492e+07,e,3040
9492.32,2.88567e+07,e,3040
9495.35,2.88659e+07,e,3040
9503.94,2.8892e+07,s,3040
9504.1,2.88925e+07,e,3040
9517.95,2.89346e+07,e,3040
9519.76,2.89401e+07,s,3040
9525.82,2.89585e+07,e,3040
9536.18,2.899e+07,s,3040
9568.38,2.90879e+07,e,3040
9575.99,2.9111e+07,s,3040
9583.31,2.91333e+07,e,3040
9588.57,2.91493e+07,s,3040
9598.75,2.91802e+07,s,3040
9610.74,2.92167e+07,e,3040
9611.56,2.92191e+07,s,3040
9618.63,2.92406e+07,e,3040
9625.23,2.92607e+07,e,3040
9637.18,2.9297e+07,e,3040
9638.07,2.92997e+07,e,3040
9639.03,2.93027e+07,s,3040
9672.77,2.94052e+07,s,3040
9678.11,2.94214e+07,e,3040
9679.38,2.94253e+07,e,3040
9682.9,2.9436e+07,s,3040
9690.39,2.94588e+07,s,3040
9699.59,2.94867e+07,e,3040
9704.66,2.95022e+07,e,3040
9719.5,2.95473e+07,s,3040
9727.54,2.95717e+07,e,3040
9736.29,2.95983e+07,e,3040
9737.4,2.96017e+07,s,3040
9752.22,2.96467e+07,s,3040
9755.2,2.96558e+07,e,3040
9763.5,2.9681e+07,e,3040
9763.92,2.96823e+07,s,3040
9769.74,2.97e+07,e,3040
9783.52,2.97419e+07,s,3040
9785.56,2.97481e+07,e,3040
9792.83,2.97702e+07,s,3040
9799.72,2.97912e+07,s,3040
9813.78,2.98339e+07,s,3040
9814.3,2.98355e+07,e,3040
9822.86,2.98615e+07,s,3040
9826.71,2.98732e+07,e,3040
9840.38,2.99147e+07,s,3040
9843.28,2.99236e+07,s,3040
9849.34,2.9942e+07,e,3040
9854.37,2.99573e+07,e,3040
9860.15,2.99749e+07,s,3040
9860.45,2.99758e+07,e,3040
9865.75,2.99919e+07,s,3040
9868.74,3.0001e+07,s,3040
9886.44,3.00548e+07,s,3040
9889.34,3.00636e+07,e,3040
9895.23,3.00815e+07,e,3040
9896.09,3.00841e+07,e,3040
9900.16,3.00965e+07,s,3040
9929.41,3.01854e+07,s,3040
9954.26,3.0261e+07,e,3040
9954.26,3.0261e+07,s,NA
9970.38,3.031e+07,e,3040
9996.26,3.03886e+07,e,3040
9996.26,3.03886e+07,s,NA
9996.26,3.03886e+07,s,NA
10002.3,3.0407e+07,s,3040
10011.4,3.04347e+07,s,3040
10021,3.04638e+07,e,3040
10029.2,3.04889e+07,s,3040
10036.9,3.05122e+07,s,3040
10043.5,3.05323e+07,e,3040
10051.1,3.05555e+07,s,3040
10064.4,3.05957e+07,e,3040
10065.8,3.06001e+07,s,3040
10072.6,3.06206e+07,s,3040
10076.6,3.06328e+07,e,3040
10079.6,3.06419e+07,e,3040
10090.3,3.06744e+07,e,3040
10094.7,3.06878e+07,s,3040
10107.8,3.07278e+07,s,3040
10113.2,3.07442e+07,e,3040
10133.2,3.0805e+07,s,3040
10137.2,3.08171e+07,e,3040
10137.2,3.08171e+07,e,3040
10143.1,3.08351e+07,s,3040
10150.4,3.08572e+07,e,3040
10157.7,3.08794e+07,s,3040
10166.4,3.09059e+07,e,3040
10170,3.09168e+07,e,3040
10172.7,3.09251e+07,s,3040
10179.3,3.09451e+07,e,3040
10180.2,3.09477e+07,e,3040
10183.2,3.09569e+07,e,3040
10185.5,3.0964e+07,s,3040
10195.1,3.09931e+07,e,3040
10201.8,3.10136e+07,s,3040
10208.4,3.10337e+07,e,3040
10216.5,3.10582e+07,s,3040
10220.1,3.10692e+07,s,3040
10226.9,3.10896e+07,e,3040
10229.4,3.10974e+07,e,3040
10231.6,3.11042e+07,e,3040
10236.7,3.11197e+07,s,3040
10248,3.1154e+07,s,3040
10248.8,3.11563e+07,e,3040
10260.6,3.11921e+07,s,3040
10262.1,3.11967e+07,e,3040
10269.8,3.12202e+07,e,3040
10274.5,3.12345e+07,e,3040
10276.7,3.12411e+07,s,3040
10293.7,3.12928e+07,s,3040
10300.8,3.13146e+07,s,3040
10308.7,3.13384e+07,s,3040
10309.2,3.134e+07,e,3040
10315.9,3.13603e+07,e,3040
10327.3,3.13949e+07,s,3040
10342.8,3.1442e+07,s,3040
10357.4,3.14865e+07,e,3040
10357.5,3.14867e+07,e,3040
10374.1,3.15373e+07,s,3040
10380.7,3.15573e+07,e,3040
10395.9,3.16035e+07,s,3040
10405.1,3.16316e+07,e,3040
10416.7,3.16667e+07,s,3040
10431.3,3.17111e+07,e,3040
10432.6,3.1715e+07,s,3040
10434.6,3.17213e+07,e,3040
10436.6,3.17272e+07,e,3040
10436.9,3.17281e+07,e,3040
10437.7,3.17306e+07,e,3040
10441.4,3.1742e+07,s,3040
10458.2,3.1793e+07,s,3040
10467.9,3.18225e+07,e,3040
10470.2,3.18293e+07,s,3040
10478.8,3.18554e+07,e,3040
10479.2,3.18568e+07,e,3040
10498,3.19139e+07,s,3040
10502.5,3.19278e+07,e,3040
10506.7,3.19404e+07,s,3040
10514,3.19625e+07,s,3040
10516,3.19685e+07,e,3040
10533.5,3.20217e+07,s,3040
10540.1,3.20418e+07,e,3040
10544.1,3.20541e+07,s,3040
10545.9,3.20595e+07,s,3040
10546.7,3.20621e+07,e,3040
10562.6,3.21102e+07,e,3040
10563.7,3.21135e+07,s,3040
10570.3,3.21336e+07,e,3040
10579.9,3.21628e+07,s,3040
10592.8,3.22022e+07,s,3040
10596.8,3.22143e+07,e,3040
10601.7,3.22291e+07,e,3040
10604.7,3.22383e+07,s,3040
10616.3,3.22736e+07,s,3040
10626.4,3.23042e+07,s,3040
10633.5,3.2326e+07,s,3040
10642.8,3.23541e+07,e,3040
10646.4,3.2365e+07,s,3040
10653,3.23851e+07,e,3040
10654.4,3.23893e+07,s,3040
10658.4,3.24015e+07,e,3040
10659.4,3.24046e+07,e,3040
10665.3,3.24226e+07,s,3040
10676,3.24551e+07,s,3040
10682.4,3.24744e+07,s,3040
10691.2,3.25012e+07,s,3040
10695.2,3.25133e+07,e,3040
10707,3.25493e+07,s,3040
10713,3.25676e+07,s,3040
10731.8,3.26247e+07,e,3040
10731.8,3.26247e+07,s,NA
10731.8,3.26247e+07,s,NA
10736,3.26374e+07,e,3040
10736,3.26374e+07,s,NA
10741.1,3.26529e+07,e,3040
10742.6,3.26575e+07,e,3040
10758.3,3.27052e+07,e,3040
10759.7,3.27096e+07,s,3040
10766.3,3.27296e+07,e,3040
10770.9,3.27435e+07,e,3040
10884.5,3.30888e+07,e,3040
10894.4,3.31191e+07,e,3040
10895.2,3.31215e+07,e,3040
10916.9,3.31875e+07,e,3040
10956,3.33062e+07,e,3040
10957,3.33093e+07,e,3040
11025.5,3.35176e+07,e,3040
11051.8,3.35975e+07,e,3040
11137.7,3.38586e+07,e,3040
11209.9,3.40781e+07,e,3040
11300.6,3.43538e+07,e,3040
11306.6,3.43721e+07,e,3040
16000,4.864e+07,s,3040
16088.5,4.89091e+07,e,3040
