job_id,hacky_job_id,workload_name,submission_time,requested_number_of_resources,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_resources
57,570,87cf57,711.068088,2,67.000000,1,736.491063,6.609000,743.100063,25.422975,32.031975,4.846720,1255.710000,8 13
58,580,87cf57,728.146984,1,70.000000,1,743.100063,9.257000,752.357063,14.953079,24.210079,2.615327,879.415000,8
59,590,87cf57,751.608266,2,123.000000,1,752.357063,62.080000,814.437063,0.748797,62.828797,1.012062,11795.200000,8 13
60,600,87cf57,772.937992,2,212.000000,1,772.937992,140.950000,913.887992,0.000000,140.950000,1.000000,26780.500000,11-12
61,610,87cf57,782.027408,2,399.000000,1,787.082796,265.800000,1052.882796,5.055389,270.855389,1.019020,50502.000000,21 31
62,620,87cf57,801.669224,1,149.000000,1,810.258655,88.510000,898.768655,8.589430,97.099430,1.097045,8408.450000,20
63,630,87cf57,806.288824,1,420.000000,1,814.437063,279.990000,1094.427063,8.148239,288.138239,1.029102,26599.050000,8
64,640,87cf57,809.359933,2,67.000000,1,842.877655,6.609000,849.486655,33.517722,40.126722,6.071527,1255.710000,9 17
65,650,87cf57,817.327764,1,70.000000,1,817.327764,9.257000,826.584764,-0.000000,9.257000,1.000000,879.415000,13
66,660,87cf57,825.281546,1,149.000000,1,849.486655,88.510000,937.996655,24.205108,112.715108,1.273473,8408.450000,9
67,670,87cf57,836.033377,1,580.000000,1,849.486655,386.480000,1235.966655,13.453277,399.933277,1.034810,36715.600000,17
68,680,87cf57,857.168028,4,77.000000,1,870.600000,16.684000,887.284000,13.431972,30.115972,1.805081,6339.920000,2-4 14
69,690,87cf57,861.417080,1,70.000000,1,870.600000,9.257000,879.857000,9.182920,18.439920,1.991997,879.415000,22
70,700,87cf57,881.541288,2,212.000000,1,881.541288,140.950000,1022.491288,0.000000,140.950000,1.000000,26780.500000,22-23
71,710,87cf57,904.843545,2,212.000000,1,904.843545,140.950000,1045.793545,0.000000,140.950000,1.000000,26780.500000,4 14
72,720,87cf57,924.518927,1,70.000000,1,924.518927,9.257000,933.775927,0.000000,9.257000,1.000000,879.415000,11
73,730,87cf57,955.760165,4,436.000000,1,955.760165,290.530000,1246.290165,0.000000,290.530000,1.000000,110401.400000,0-1 9 11
74,740,87cf57,967.052662,1,70.000000,1,967.052662,9.257000,976.309662,-0.000000,9.257000,1.000000,879.415000,25
75,750,87cf57,975.146223,1,580.000000,1,975.146223,386.480000,1361.626223,0.000000,386.480000,1.000000,36715.600000,18
76,760,87cf57,994.423274,1,420.000000,1,994.423274,279.990000,1274.413274,-0.000000,279.990000,1.000000,26599.050000,5
77,770,87cf57,995.991187,4,77.000000,1,995.991187,16.684000,1012.675187,0.000000,16.684000,1.000000,6339.920000,6 19 25 28
78,780,87cf57,1020.628181,2,891.000000,1,1020.628181,593.590000,1614.218181,0.000000,593.590000,1.000000,112782.100000,7 10
79,790,87cf57,1028.842748,4,228.000000,1,1052.882796,151.940000,1204.822796,24.040049,175.980049,1.158221,57737.200000,4 14 21 31
80,800,87cf57,1033.429016,2,212.000000,1,1204.822796,140.950000,1345.772796,171.393781,312.343781,2.215990,26780.500000,4 8
81,810,87cf57,1057.293576,2,891.000000,1,1204.822796,593.590000,1798.412796,147.529220,741.119220,1.248537,112782.100000,14 21
82,820,87cf57,1069.693233,2,67.000000,1,1235.966655,6.609000,1242.575655,166.273422,172.882422,26.158635,1255.710000,17 31
83,830,87cf57,1084.274231,2,212.000000,1,1242.575655,140.950000,1383.525655,158.301424,299.251424,2.123103,26780.500000,17 31
84,840,87cf57,1090.526189,4,64.000000,1,1246.290165,3.993000,1250.283165,155.763975,159.756975,40.009260,1517.340000,0-1 9 11
85,850,87cf57,1099.476746,4,436.000000,1,1250.283165,290.530000,1540.813165,150.806418,441.336418,1.519073,110401.400000,0-1 9 11
86,860,87cf57,1122.072505,2,123.000000,1,1291.520000,62.080000,1353.600000,169.447495,231.527495,3.729502,11795.200000,2 5
87,870,87cf57,1133.261725,2,67.000000,1,1345.772796,6.609000,1352.381796,212.511072,219.120072,33.154800,1255.710000,4 8
88,880,87cf57,1149.309351,8,70.000000,1,1383.525655,9.567000,1393.092655,234.216304,243.783304,25.481687,7270.920000,3-6 8 17-18 31
89,890,87cf57,1162.605744,2,399.000000,1,1393.092655,265.800000,1658.892655,230.486911,496.286911,1.867144,50502.000000,3-4
90,900,87cf57,1177.531066,2,67.000000,1,1351.520000,6.609000,1358.129000,173.988934,180.597934,27.326060,1255.710000,3 6
91,910,87cf57,1181.918840,8,269.000000,1,1591.520000,179.080000,1770.600000,409.601160,588.681160,3.287252,136100.800000,0-2 5-6 8-9 11
92,920,87cf57,1208.770853,2,87.000000,1,1352.381796,26.481000,1378.862796,143.610944,170.091944,6.423169,5031.390000,4 8
93,930,87cf57,1232.009499,1,420.000000,1,1393.092655,279.990000,1673.082655,161.083155,441.073155,1.575318,26599.050000,18
94,940,87cf57,1232.960198,2,212.000000,1,1393.092655,140.950000,1534.042655,160.132457,301.082457,2.136094,26780.500000,5-6
95,950,87cf57,1246.913575,1,420.000000,1,1393.092655,279.990000,1673.082655,146.179080,426.169080,1.522087,26599.050000,31
96,960,87cf57,1267.059563,1,580.000000,1,1534.042655,386.480000,1920.522655,266.983091,653.463091,1.690807,36715.600000,17
97,970,87cf57,1273.071750,1,70.000000,1,1353.600000,9.257000,1362.857000,80.528250,89.785250,9.699174,879.415000,5
98,980,87cf57,1287.153042,1,70.000000,1,1358.129000,9.257000,1367.386000,70.975958,80.232958,8.667274,879.415000,3
99,990,87cf57,1300.470870,8,141.000000,1,1711.520000,80.710000,1792.230000,411.049130,491.759130,6.092915,61339.600000,3-4 7 10 12-13 15-16
100,1000,87cf57,1319.818494,2,67.000000,1,1361.626223,6.609000,1368.235223,41.807728,48.416728,7.325878,1255.710000,6 18
101,1010,87cf57,1325.567043,4,436.000000,1,1770.600000,290.530000,2061.130000,445.032957,735.562957,2.531797,110401.400000,0-2 5
102,1020,87cf57,1341.518732,2,212.000000,1,1393.092655,140.950000,1534.042655,51.573923,192.523923,1.365902,26780.500000,8 17
103,1030,87cf57,1353.108822,2,891.000000,1,1711.520000,593.590000,2305.110000,358.411178,952.001178,1.603803,112782.100000,19-20
104,1040,87cf57,1366.915882,2,891.000000,1,1770.600000,593.590000,2364.190000,403.684118,997.274118,1.680072,112782.100000,6 8
105,1050,87cf57,1377.328638,1,420.000000,1,1673.082655,279.990000,1953.072655,295.754017,575.744017,2.056302,26599.050000,18
106,1060,87cf57,1390.015051,8,269.000000,1,1792.230000,179.080000,1971.310000,402.214949,581.294949,3.246007,136100.800000,3-4 7 9-13
107,1070,87cf57,1414.990001,2,87.000000,1,1534.042655,26.481000,1560.523655,119.052654,145.533654,5.495776,5031.390000,5-6
108,1080,87cf57,1425.000570,2,399.000000,1,1792.230000,265.800000,2058.030000,367.229430,633.029430,2.381601,50502.000000,15-16
109,1090,87cf57,1438.958996,1,420.000000,1,1673.082655,279.990000,1953.072655,234.123659,514.113659,1.836186,26599.050000,31
110,1100,87cf57,1455.406549,2,891.000000,1,1798.412796,593.590000,2392.002796,343.006247,936.596247,1.577850,112782.100000,14 21
111,1110,87cf57,1473.932827,4,77.000000,1,1540.813165,16.684000,1557.497165,66.880338,83.564338,5.008651,6339.920000,0-1 9 11
112,1120,87cf57,1475.446245,16,86.000000,1,2131.303000,25.905000,2157.208000,655.856755,681.761755,26.317767,39375.600000,0-5 7 9-13 15-18
113,1130,87cf57,1488.743081,4,436.000000,1,2157.208000,290.530000,2447.738000,668.464919,958.994919,3.300846,110401.400000,0-3
114,1140,87cf57,1500.954053,1,70.000000,1,1534.042655,9.257000,1543.299655,33.088601,42.345601,4.574441,879.415000,8
115,1150,87cf57,1515.130054,2,891.000000,1,2157.208000,593.590000,2750.798000,642.077946,1235.667946,2.081686,112782.100000,4-5
116,1160,87cf57,1530.643048,1,149.000000,1,1891.520000,88.510000,1980.030000,360.876952,449.386952,5.077245,8408.450000,22
117,1170,87cf57,1546.886239,1,580.000000,1,1953.072655,386.480000,2339.552655,406.186415,792.666415,2.050989,36715.600000,31
118,1180,87cf57,1559.885043,4,228.000000,1,1971.310000,151.940000,2123.250000,411.424957,563.364957,3.707812,57737.200000,3-4 7 9
119,1190,87cf57,1568.282853,1,70.000000,1,1614.218181,9.257000,1623.475181,45.935328,55.192328,5.962226,879.415000,7
120,1200,87cf57,1580.198110,1,70.000000,1,1614.218181,9.257000,1623.475181,34.020071,43.277071,4.675064,879.415000,10
121,1210,87cf57,1596.967258,2,891.000000,1,2157.208000,593.590000,2750.798000,560.240742,1153.830742,1.943818,112782.100000,7 9
122,1220,87cf57,1607.557942,2,399.000000,1,2157.208000,265.800000,2423.008000,549.650058,815.450058,3.067908,50502.000000,10-11
123,1230,87cf57,1617.044131,2,212.000000,1,1971.310000,140.950000,2112.260000,354.265869,495.215869,3.513415,26780.500000,10-11
124,1240,87cf57,1637.482537,1,580.000000,1,1980.030000,386.480000,2366.510000,342.547463,729.027463,1.886326,36715.600000,22
125,1250,87cf57,1646.736106,1,420.000000,1,2131.520000,279.990000,2411.510000,484.783894,764.773894,2.731433,26599.050000,23
126,1260,87cf57,1650.852367,16,102.000000,1,2491.520000,41.998000,2533.518000,840.667633,882.665633,21.016849,63836.960000,0-3 6 8 10-19
127,1270,87cf57,1674.299988,8,109.000000,1,2533.518000,48.800000,2582.318000,859.218012,908.018012,18.606926,37088.000000,0-3 6 8 10-11
128,1280,87cf57,1680.617406,2,212.000000,1,1971.310000,140.950000,2112.260000,290.692594,431.642594,3.062381,26780.500000,12-13
129,1290,87cf57,1698.313686,4,64.000000,1,2061.130000,3.993000,2065.123000,362.816314,366.809314,91.863089,1517.340000,0-2 5
130,1300,87cf57,1715.201454,1,580.000000,1,2346.161655,386.480000,2732.641655,630.960201,1017.440201,2.632582,36715.600000,31
131,1310,87cf57,1739.571473,2,87.000000,1,2058.030000,26.481000,2084.511000,318.458527,344.939527,13.025925,5031.390000,15-16
132,1320,87cf57,1759.053673,4,148.000000,1,2157.208000,87.690000,2244.898000,398.154327,485.844327,5.540476,33322.200000,12-13 15-16
133,1330,87cf57,1764.370518,2,67.000000,1,1770.600000,6.609000,1777.209000,6.229482,12.838482,1.942576,1255.710000,9 11
134,1340,87cf57,1775.965224,2,87.000000,1,2065.123000,26.481000,2091.604000,289.157776,315.638776,11.919443,5031.390000,0-1
135,1350,87cf57,1783.285150,2,87.000000,1,2065.123000,26.481000,2091.604000,281.837850,308.318850,11.643021,5031.390000,2 5
136,1360,87cf57,1817.437131,2,399.000000,1,2157.208000,265.800000,2423.008000,339.770869,605.570869,2.278295,50502.000000,17-18
137,1370,87cf57,1838.378280,1,149.000000,1,1920.522655,88.510000,2009.032655,82.144375,170.654375,1.928080,8408.450000,17
138,1380,87cf57,1849.097841,2,399.000000,1,2392.002796,265.800000,2657.802796,542.904956,808.704956,3.042532,50502.000000,20-21
139,1390,87cf57,1850.953085,4,96.000000,1,2411.510000,35.932000,2447.442000,560.556915,596.488915,16.600493,13654.160000,14 16 19 23
140,1400,87cf57,1864.633719,1,149.000000,1,1953.072655,88.510000,2041.582655,88.438936,176.948936,1.999197,8408.450000,18
141,1410,87cf57,1867.771494,2,399.000000,1,2533.518000,265.800000,2799.318000,665.746506,931.546506,3.504690,50502.000000,12-13
142,1420,87cf57,1883.415569,8,141.000000,1,2582.318000,80.710000,2663.028000,698.902431,779.612431,9.659428,61339.600000,0-3 6 8 10-11
143,1430,87cf57,1897.539087,4,96.000000,1,2423.008000,35.932000,2458.940000,525.468913,561.400913,15.623982,13654.160000,10-11 17-18
144,1440,87cf57,1911.135130,2,891.000000,1,2533.518000,593.590000,3127.108000,622.382870,1215.972870,2.048506,112782.100000,14-15
145,1450,87cf57,1924.318028,2,87.000000,1,2084.511000,26.481000,2110.992000,160.192972,186.673972,7.049355,5031.390000,15-16
146,1460,87cf57,1941.089738,4,96.000000,1,2447.442000,35.932000,2483.374000,506.352262,542.284262,15.091959,13654.160000,6 8 14 16
147,1470,87cf57,1947.722083,8,63.000000,1,2118.085000,2.330000,2120.415000,170.362917,172.692917,74.117132,1770.800000,2 5 10-13 15-16
148,1480,87cf57,1971.481640,1,149.000000,1,2009.032655,88.510000,2097.542655,37.551015,126.061015,1.424257,8408.450000,17
149,1490,87cf57,1974.516865,2,67.000000,1,2091.604000,6.609000,2098.213000,117.087135,123.696135,18.716316,1255.710000,0-1
150,1500,87cf57,1992.525573,2,87.000000,1,2091.604000,26.481000,2118.085000,99.078427,125.559427,4.741491,5031.390000,2 5
151,1510,87cf57,1997.142177,2,67.000000,1,2097.542655,6.609000,2104.151655,100.400478,107.009478,16.191478,1255.710000,17-18
152,1520,87cf57,2014.433624,2,67.000000,1,2098.213000,6.609000,2104.822000,83.779376,90.388376,13.676559,1255.710000,0-1
153,1530,87cf57,2023.459070,2,891.000000,1,2533.518000,593.590000,3127.108000,510.058930,1103.648930,1.859278,112782.100000,16-17
154,1540,87cf57,2047.479830,2,67.000000,1,2104.151655,6.609000,2110.760655,56.671825,63.280825,9.574947,1255.710000,17-18
155,1550,87cf57,2052.467932,2,87.000000,1,2104.822000,26.481000,2131.303000,52.354068,78.835068,2.977043,5031.390000,0-1
156,1560,87cf57,2065.320167,16,156.000000,1,2838.408000,95.560000,2933.968000,773.087833,868.647833,9.090078,145251.200000,0-13 20-21
157,1570,87cf57,2082.808998,1,70.000000,1,2082.808998,9.257000,2092.065998,0.000000,9.257000,1.000000,879.415000,18
158,1580,87cf57,2095.679460,1,420.000000,1,2366.510000,279.990000,2646.500000,270.830540,550.820540,1.967286,26599.050000,22
159,1590,87cf57,2101.192743,1,70.000000,1,2110.760655,9.257000,2120.017655,9.567912,18.824912,2.033587,879.415000,17
160,1600,87cf57,2120.676132,1,70.000000,1,2120.676132,9.257000,2129.933132,0.000000,9.257000,1.000000,879.415000,2
161,1610,87cf57,2129.139830,2,67.000000,1,2244.898000,6.609000,2251.507000,115.758170,122.367170,18.515232,1255.710000,13 15
162,1620,87cf57,2135.159618,2,123.000000,1,2251.507000,62.080000,2313.587000,116.347382,178.427382,2.874152,11795.200000,13 15
163,1630,87cf57,2146.789602,2,123.000000,1,2305.110000,62.080000,2367.190000,158.320398,220.400398,3.550264,11795.200000,16 19
164,1640,87cf57,2174.845337,2,891.000000,1,2533.518000,593.590000,3127.108000,358.672663,952.262663,1.604243,112782.100000,18-19
165,1650,87cf57,2187.192929,4,148.000000,1,2663.028000,87.690000,2750.718000,475.835071,563.525071,6.426332,33322.200000,0-3
166,1660,87cf57,2204.769061,2,212.000000,1,2313.587000,140.950000,2454.537000,108.817939,249.767939,1.772032,26780.500000,13 15
167,1670,87cf57,2217.841983,2,67.000000,1,2339.552655,6.609000,2346.161655,121.710671,128.319671,19.415898,1255.710000,20 31
168,1680,87cf57,2225.889724,1,580.000000,1,2447.442000,386.480000,2833.922000,221.552276,608.032276,1.573257,36715.600000,23
169,1690,87cf57,2248.996905,1,580.000000,1,2646.500000,386.480000,3032.980000,397.503095,783.983095,2.028522,36715.600000,22
170,1700,87cf57,2274.097132,1,420.000000,1,2732.641655,279.990000,3012.631655,458.544523,738.534523,2.637718,26599.050000,31
171,1710,87cf57,2282.359419,4,228.000000,1,2663.028000,151.940000,2814.968000,380.668581,532.608581,3.505388,57737.200000,6 8 10-11
172,1720,87cf57,2301.219556,2,123.000000,1,2364.190000,62.080000,2426.270000,62.970444,125.050444,2.014343,11795.200000,6 8
173,1730,87cf57,2313.915327,1,580.000000,1,2851.520000,386.480000,3238.000000,537.604673,924.084673,2.391028,36715.600000,24
174,1740,87cf57,2330.610771,8,70.000000,1,2464.422000,9.567000,2473.989000,133.811229,143.378229,14.986749,7270.920000,0-3 10-11 13 15
175,1750,87cf57,2341.777038,8,141.000000,1,2933.968000,80.710000,3014.678000,592.190962,672.900962,8.337269,61339.600000,2-9
176,1760,87cf57,2358.839925,8,70.000000,1,3014.678000,9.567000,3024.245000,655.838075,665.405075,69.552114,7270.920000,2-9
177,1770,87cf57,2363.069026,4,77.000000,1,2447.738000,16.684000,2464.422000,84.668974,101.352974,6.074861,6339.920000,0-3
178,1780,87cf57,2366.104295,2,87.000000,1,2367.190000,26.481000,2393.671000,1.085705,27.566705,1.040999,5031.390000,16 19
179,1790,87cf57,2382.472264,2,67.000000,1,2393.671000,6.609000,2400.280000,11.198736,17.807736,2.694468,1255.710000,14 16
180,1800,87cf57,2404.629972,4,148.000000,1,2750.718000,87.690000,2838.408000,346.088028,433.778028,4.946722,33322.200000,0-3
181,1810,87cf57,2438.444457,8,109.000000,1,3024.245000,48.800000,3073.045000,585.800543,634.600543,13.004109,37088.000000,2-9
182,1820,87cf57,2453.400580,8,109.000000,1,3073.045000,48.800000,3121.845000,619.644420,668.444420,13.697632,37088.000000,2-9
183,1830,87cf57,2459.233305,2,212.000000,1,2657.802796,140.950000,2798.752796,198.569492,339.519492,2.408794,26780.500000,20-21
184,1840,87cf57,2472.935950,2,891.000000,1,2933.968000,593.590000,3527.558000,461.032050,1054.622050,1.776684,112782.100000,10-11
185,1850,87cf57,2497.087588,16,71.000000,1,3325.203000,10.346000,3335.549000,828.115412,838.461412,81.042085,15725.920000,0 2-9 14-19 24
186,1860,87cf57,2512.163541,2,67.000000,1,2750.798000,6.609000,2757.407000,238.634459,245.243459,37.107499,1255.710000,4-5
187,1870,87cf57,2524.359879,4,96.000000,1,2933.968000,35.932000,2969.900000,409.608121,445.540121,12.399536,13654.160000,12-13 20-21
188,1880,87cf57,2526.390735,1,580.000000,1,2969.900000,386.480000,3356.380000,443.509265,829.989265,2.147561,36715.600000,12
189,1890,87cf57,2536.547581,1,70.000000,1,2750.798000,9.257000,2760.055000,214.250419,223.507419,24.144693,879.415000,7
190,1900,87cf57,2562.477845,1,70.000000,1,2750.798000,9.257000,2760.055000,188.320155,197.577155,21.343541,879.415000,9
191,1910,87cf57,2578.740584,4,77.000000,1,2814.968000,16.684000,2831.652000,236.227416,252.911416,15.158920,6339.920000,6 8 10-11
192,1920,87cf57,2598.695263,4,436.000000,1,3335.549000,290.530000,3626.079000,736.853737,1027.383737,3.536240,110401.400000,0 2-4
193,1930,87cf57,2604.280688,2,123.000000,1,2757.407000,62.080000,2819.487000,153.126312,215.206312,3.466597,11795.200000,4-5
194,1940,87cf57,2614.986281,2,123.000000,1,2760.055000,62.080000,2822.135000,145.068719,207.148719,3.336803,11795.200000,7 9
195,1950,87cf57,2618.278666,2,67.000000,1,2798.752796,6.609000,2805.361796,180.474131,187.083131,28.307328,1255.710000,20-21
196,1960,87cf57,2623.609402,8,269.000000,1,3121.845000,179.080000,3300.925000,498.235598,677.315598,3.782196,136100.800000,2-9
197,1970,87cf57,2644.560353,2,891.000000,1,2969.900000,593.590000,3563.490000,325.339647,918.929647,1.548088,112782.100000,13 20
198,1980,87cf57,2650.013169,4,77.000000,1,3127.108000,16.684000,3143.792000,477.094831,493.778831,29.595950,6339.920000,14-17
199,1990,87cf57,2655.284039,4,77.000000,1,3143.792000,16.684000,3160.476000,488.507961,505.191961,30.280026,6339.920000,14-17
200,2000,87cf57,2662.393545,2,891.000000,1,3335.549000,593.590000,3929.139000,673.155455,1266.745455,2.134041,112782.100000,5-6
201,2010,87cf57,2671.146529,2,212.000000,1,3127.108000,140.950000,3268.058000,455.961471,596.911471,4.234916,26780.500000,18-19
202,2020,87cf57,2689.848658,8,141.000000,1,3335.549000,80.710000,3416.259000,645.700342,726.410342,9.000252,61339.600000,7-9 14-18
203,2030,87cf57,2714.040846,8,63.000000,1,2828.744000,2.330000,2831.074000,114.703154,117.033154,50.228822,1770.800000,4-5 7 9 12-13 20-21
204,2040,87cf57,2722.996750,2,87.000000,1,2799.318000,26.481000,2825.799000,76.321250,102.802250,3.882114,5031.390000,12-13
205,2050,87cf57,2739.599152,2,67.000000,1,2805.361796,6.609000,2811.970796,65.762645,72.371645,10.950468,1255.710000,20-21
206,2060,87cf57,2754.556511,2,212.000000,1,3160.476000,140.950000,3301.426000,405.919489,546.869489,3.879883,26780.500000,14-15
207,2070,87cf57,2763.150009,2,67.000000,1,2811.970796,6.609000,2818.579796,48.820788,55.429788,8.387016,1255.710000,20-21
