time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
1534.04,13,3,0,1,15
1534.04,13,3,0,0,16
1540.81,13,3,0,4,12
1540.81,13,3,0,0,16
1543.3,13,3,0,1,15
1557.5,13,3,0,5,11
1560,9,7,0,5,11
1560.52,9,7,0,7,9
1591.52,9,6,0,8,9
1591.52,9,6,0,0,17
1614.22,9,6,0,2,15
1614.22,9,6,0,1,16
1614.22,9,6,0,0,17
1623.48,9,6,0,1,16
1623.48,9,6,0,2,15
1651.52,9,4,0,4,15
1658.89,9,4,0,6,13
1673.08,9,4,0,7,12
1673.08,9,4,0,8,11
1673.08,9,4,0,7,12
1673.08,9,4,0,6,13
1711.52,9,0,0,10,13
1711.52,9,0,0,8,15
1711.52,9,0,0,0,23
1740,8,1,0,0,23
1770.6,8,1,0,8,15
1770.6,8,1,0,4,19
1770.6,8,1,0,2,21
1770.6,8,1,0,0,23
1777.21,8,1,0,2,21
1792.23,8,1,0,10,13
1792.23,8,1,0,8,15
1792.23,8,1,0,0,23
1798.41,8,1,0,2,21
1798.41,8,1,0,0,23
1891.52,8,0,0,1,23
1891.52,8,0,0,0,24
1920.52,8,0,0,1,23
1920.52,8,0,0,0,24
1953.07,8,0,0,1,23
1953.07,8,0,0,2,22
1953.07,8,0,0,1,23
1953.07,8,0,0,0,24
1971.31,8,0,0,8,16
1971.31,8,0,0,6,18
1971.31,8,0,0,2,22
1971.31,8,0,0,0,24
1980,7,1,0,0,24
1980.03,7,1,0,1,23
1980.03,7,1,0,0,24
2009.03,7,1,0,1,23
2009.03,7,1,0,0,24
2041.58,7,1,0,1,23
2058.03,7,1,0,3,21
2058.03,7,1,0,1,23
2061.13,7,1,0,5,19
2061.13,7,1,0,1,23
2065.12,7,1,0,5,19
2065.12,7,1,0,3,21
2065.12,7,1,0,1,23
2082.81,7,1,0,0,24
2084.51,7,1,0,2,22
2084.51,7,1,0,0,24
2091.6,7,1,0,2,22
2091.6,7,1,0,4,20
2091.6,7,1,0,2,22
2091.6,7,1,0,0,24
2092.07,7,1,0,1,23
2097.54,7,1,0,2,22
2097.54,7,1,0,0,24
2098.21,7,1,0,2,22
2098.21,7,1,0,0,24
2104.15,7,1,0,2,22
2104.15,7,1,0,0,24
2104.82,7,1,0,2,22
2104.82,7,1,0,0,24
2110.76,7,1,0,2,22
2110.76,7,1,0,1,23
2110.99,7,1,0,3,21
2112.26,7,1,0,5,19
2112.26,7,1,0,7,17
2118.08,7,1,0,9,15
2118.08,7,1,0,1,23
2120.02,7,1,0,2,22
2120.41,7,1,0,10,14
2120.68,7,1,0,9,15
2123.25,7,1,0,13,11
2129.93,7,1,0,14,10
2131.3,7,1,0,16,8
2131.3,7,1,0,0,24
2131.52,7,0,0,1,24
2131.52,7,0,0,0,25
2157.21,7,0,0,16,9
2157.21,7,0,0,14,11
2157.21,7,0,0,10,15
2157.21,7,0,0,8,17
2157.21,7,0,0,6,19
2157.21,7,0,0,2,23
2157.21,7,0,0,0,25
2244.9,7,0,0,4,21
2244.9,7,0,0,2,23
2244.9,7,0,1,1,23
2251,8,0,0,1,23
2251.51,8,0,0,3,21
2251.51,8,0,0,1,23
2305.11,8,0,0,3,21
2305.11,8,0,0,1,23
2313.59,8,0,0,3,21
2313.59,8,0,0,1,23
2339.55,8,0,0,2,22
2339.55,8,0,0,0,24
2340,7,1,0,0,24
2346.16,7,1,0,2,22
2346.16,7,1,0,1,23
2364.19,7,1,0,3,21
2364.19,7,1,0,1,23
2366.51,7,1,0,2,22
2366.51,7,1,0,1,23
2367.19,7,1,0,3,21
2367.19,7,1,0,1,23
2392,7,1,0,3,21
2392,7,1,0,1,23
