date,nb_jobs_in_queue,load_in_queue,liquid_load_horizon
3073.05,27,20634,1314.66
3099.44,27,20634,1288.26
3099.44,28,22426,1366.18
3115.55,28,22426,1350.06
3115.55,29,23038,1376.67
3120,29,23038,1372.22
3120,29,23038,1321.59
3120,29,23038,1321.59
3121.84,29,23038,1319.74
3121.84,28,20846,1298.01
3127.07,28,20846,1292.79
3127.07,29,20921,1295.91
3127.11,29,20921,1295.87
3127.11,28,20487,1270.67
3127.11,27,20159,1220.27
3143.79,27,20159,1203.59
3143.79,26,19831,1192.7
3150.53,26,19831,1185.96
3150.53,27,19985,1192.37
3160.48,27,19985,1182.43
3160.48,24,19322,1171.55
3162.74,24,19322,1169.29
3162.74,25,19907,1193.66
3169,25,19907,1187.4
3169,26,20183,1198.9
3169.73,26,20183,1198.16
3169.73,25,20029,1195.43
3180,25,20029,1185.16
3180,25,20029,1185.16
3180,25,20029,1185.16
3198.08,25,20029,1167.08
3198.08,26,20285,1177.75
3213.81,26,20285,1162.02
3213.81,27,20360,1165.14
3237.63,27,20360,1141.32
3237.63,28,20616,1151.99
3238,28,20616,1151.62
3238,27,20541,1143.35
3240,27,20541,1141.35
3240,27,20541,1182.38
3240,27,20541,1182.38
3247.26,27,20541,1175.12
3247.26,26,20466,1172.26
3248.99,26,20466,1170.53
3248.99,26,20466,1167.68
3249.39,26,20466,1167.3
3249.39,27,20722,1178.43
3256.51,27,20722,1171.61
3256.51,26,20578,1168.76
3258.24,26,20578,1167.03
3258.24,26,20578,1164.18
3260.26,26,20578,1162.25
3260.26,27,20722,1168.51
3263.12,27,20722,1165.77
3263.12,26,20466,1160.09
3268.06,26,20466,1155.37
3268.06,25,20322,1148.75
3271.52,25,20322,1145.44
3271.52,25,20322,1145.2
3274.67,25,20322,1142.33
3274.67,24,19918,1136.64
3275.55,24,19918,1135.76
3275.55,25,20174,1146.89
3288.97,25,20174,1133.47
3288.97,26,20450,1145.47
3292.62,26,20450,1141.82
3292.62,26,20450,1141.82
3296.93,26,20450,1137.51
3296.93,27,22242,1215.43
3298.72,27,22242,1213.63
3298.72,27,22242,1213.63
3300,27,22242,1212.35
3300,27,22242,1303.54
3300,27,22242,1303.54
3300.92,27,22242,1302.62
3300.93,25,21690,1266.46
3301.43,25,21690,1265.95
3301.43,25,21690,1258.71
3304.92,25,21690,1255.55
3304.92,24,21414,1243.17
3304.92,24,21414,1230.79
3308.91,24,21414,1227.94
3308.91,24,21414,1215.55
3310.6,24,21414,1214.67
3310.6,24,21414,1202.27
3318.43,24,21414,1199.66
3318.43,24,21414,1206.52
3325.04,24,21414,1203.69
3325.04,24,21414,1197.46
3325.2,24,21414,1197.41
3325.2,23,20198,1217.22
3335.55,23,20198,1206.88
3335.55,19,14666,1093.52
3342.06,19,14666,1087.01
3342.06,20,14820,1094.34
3356.38,20,14820,1080.02
3356.38,20,14820,1080.02
3356.38,20,14820,1080.02
3356.93,20,14820,1079.47
3356.93,21,16584,1163.47
3360,21,16584,1160.4
3360,21,16584,1160.4
3360,21,16584,1160.4
3362.48,21,16584,1157.92
3362.48,21,16584,1157.92
3362.48,21,16584,1157.92
3367.24,21,16584,1153.17
3367.24,22,17184,1181.74
3375.06,22,17184,1173.92
3375.06,23,18948,1257.92
3397.41,23,18948,1235.57
3397.41,24,19204,1247.76
3416.26,24,19204,1228.91
3416.26,20,15836,1204.04
3419.46,20,15836,1200.83
3419.46,19,15251,1191.38
3419.9,19,15251,1190.94
3419.9,20,15676,1211.18
3420,20,15676,1211.08
3420,20,15676,1163.17
3420,20,15676,1163.17
3442.53,20,15676,1140.64
3442.53,21,15860,1149
3450.16,21,15860,1141.37
3450.16,22,17624,1221.56
3465.66,22,17624,1206.05
3465.66,23,17699,1209.46
3480,23,17699,1195.12
3480,23,17699,1195.12
3480,23,17699,1195.12
3481.06,23,17699,1194.06
3481.06,24,17883,1202.42
3494.32,24,17883,1189.17
3494.32,25,18211,1204.08
3513.32,25,18211,1185.07
3513.32,26,18467,1196.71
3527.56,26,18467,1182.47
3527.56,25,18033,1176.71
3529.05,25,18033,1175.21
3529.05,26,18633,1202.49
3540,26,18633,1191.54
3540,26,18633,1191.54
3540,26,18633,1191.54
3548.89,26,18633,1182.65
3548.89,27,19067,1202.38
3557.21,27,19067,1194.06
3557.21,25,18759,1187.14
3563.49,25,18759,1180.86
3563.49,24,18503,1153.37
3565.46,24,18503,1151.4
3565.46,25,20295,1232.86
3571.52,25,20295,1226.79
3571.52,24,20220,1226.55
3578.75,24,20220,1219.32
3578.75,25,20476,1230.95
3580.78,25,20476,1228.92
3580.78,25,20476,1225.94
3600,25,20476,1207.59
3600,25,20476,1161.91
3600,25,20476,1161.91
3601.35,25,20476,1160.62
3601.35,23,19635,1148.6
3601.88,23,19635,1148.07
3601.88,24,20060,1166.55
3625.57,24,20060,1142.86
3625.57,23,19876,1137.13
3626.08,23,19876,1136.62
3626.08,22,19548,1110.45
3626.71,22,19548,1109.82
3626.71,23,19982,1128.69
3634.13,23,19982,1121.27
3634.13,24,20416,1140.14
3642.76,24,20416,1131.5
3642.76,24,20416,1120.15
3645.72,24,20416,1117.7
3645.72,24,20416,1114.86
3645.72,24,20416,1112.01
3652.05,24,20416,1107.33
3652.05,23,19504,1139.89
3658.98,23,19504,1132.96
3658.98,24,19658,1139.66
3660,24,19658,1138.64
3660,24,19658,1138.64
3660,24,19658,1138.64
3663.43,24,19658,1135.21
3663.43,23,17866,1086.69
3668.51,23,17866,1081.62
3668.51,22,17058,1075
3696.71,22,17058,1046.81
3696.71,23,18822,1123.5
3700.85,23,18822,1119.36
3700.85,20,15610,1072.68
3706.79,20,15610,1066.74
3706.79,18,15098,1107.35
3715.15,18,15098,1098.99
3715.15,19,15523,1117.47
3720,19,15523,1112.62
3720,19,15523,1117.25
3720,19,15523,1157.98
3725.64,19,15523,1152.33
3725.64,20,15677,1159.33
3733.48,20,15677,1151.49
3733.48,21,16289,1179.31
3745.37,21,16289,1167.42
3745.37,22,16364,1170.83
3751.52,22,16364,1164.68
3751.52,21,16289,1164.43
3760.78,21,16289,1155.18
3760.78,21,16289,1152.19
3762,21,16289,1151.02
3762,22,16723,1170.74
3768.87,22,16723,1164.19
3768.87,21,14931,1159.92
3768.87,20,14506,1153.93
3774.97,20,14506,1148.11
3774.97,20,14506,1148.11
3780,20,14506,1143.31
3780,20,14506,1143.31
3780,20,14506,1143.31
3781.12,20,14506,1142.23
3781.12,21,14940,1161.96
3788.54,21,14940,1154.88
3788.54,19,13022,1090.1
3793.53,19,13022,1085.11
3793.53,20,13954,1127.47
3802.74,20,13954,1118.26
3802.74,19,13800,1109.24
3802.74,19,13800,1100.21
3805.94,19,13800,1097.16
3805.94,18,13544,1088.14
3814.01,18,13544,1080.07
3814.01,19,13820,1092.62
3838.36,19,13820,1068.26
3838.36,20,14096,1080.81
3840,20,14096,1079.17
3840,20,14096,1079.17
3840,20,14096,1079.17
3850.27,20,14096,1068.89
3850.27,21,14530,1088.62
3868.02,21,14530,1070.87
3868.02,20,14346,1064.88
3877.05,20,14346,1055.85
3877.05,20,14346,1052.87
3877.06,20,14346,1052.86
3877.06,21,14931,1079.45
3891.25,21,14931,1065.91
3891.25,20,14675,1062.93
3894.5,20,14675,1059.68
3894.5,19,14419,1053.73
3896.14,19,14419,1052.09
3896.14,20,14573,1059.09
3900,20,14573,1055.23
3900,20,14573,1091.84
3900,20,14573,1091.84
3910.07,20,14573,1081.77
3910.07,21,15381,1120.25
3929.14,21,15381,1101.18
3929.14,21,15381,1072.38
3934.31,21,15381,1067.7
3934.31,20,15105,1054.54
3934.85,20,15105,1054
3934.85,21,16897,1139.33
3937.48,21,16897,1136.7
3937.48,22,17051,1144.04
3938.3,22,17051,1143.21
3938.3,21,16775,1130.83
3942.29,21,16775,1126.84
3942.29,21,16775,1114.45
3943.06,21,16775,1113.84
3943.06,22,17209,1134.5
3948.87,22,17209,1129.8
3948.87,23,17393,1138.56
3953.33,23,17393,1134.95
3953.33,23,17393,1128.67
3956.58,23,17393,1126.35
3956.58,22,16793,1175.5
3958.83,22,16793,1173.25
3958.83,23,17218,1193.48
3960,23,17218,1192.32
3960,23,17218,1148.41
3960,23,17218,1148.41
3966.15,23,17218,1142.26
3966.15,21,13690,1065.56
3966.65,21,13690,1065.06
3966.65,20,13256,1052.49
3971.18,20,13256,1047.96
3971.18,21,13400,1054.51
3983.02,21,13400,1042.67
3983.02,22,15192,1124.13
3987.83,22,15192,1119.31
3987.83,21,15038,1110.29
3993.26,21,15038,1104.86
3993.26,22,15650,1132.68
3999.52,22,15650,1126.42
3999.52,23,15794,1132.96
4004.7,23,15794,1127.78
4004.7,24,15948,1134.78
4017.33,24,15948,1122.15
4017.33,25,16560,1149.97
4020,25,16560,1147.3
4020,25,16560,1147.3
4020,25,16560,1147.3
4036.95,25,16560,1130.35
4036.95,26,17145,1156.94
4048.86,26,17145,1145.03
4048.86,25,16991,1138.44
4053.82,25,16991,1133.48
4053.82,26,17395,1151.85
4062.19,26,17395,1143.47
4062.19,27,18327,1185.84
4076.34,27,18327,1171.69
4076.34,27,18327,1168.71
4079.07,27,18327,1166.11
4079.07,25,17999,1138.75
4080,25,17999,1137.86
4080,25,17999,1137.86
4080,25,17999,1137.86
4080.35,25,17999,1137.53
4080.35,26,18143,1144.08
4085.68,26,18143,1138.98
4085.68,25,17999,1133.04
4087.16,25,17999,1131.62
4087.16,26,18807,1168.35
4092.29,26,18807,1163.46
4092.29,25,18663,1157.51
4098.9,25,18663,1151.2
4098.9,25,18663,1145.26
4099.45,25,18663,1144.79
4099.45,26,18817,1151.79
4105.55,26,18817,1146.51
4105.55,26,18817,1140.56
4107.6,26,18817,1138.97
4107.6,26,18817,1132.06
4122.61,26,18817,1121.82
4122.61,27,19889,1170.55
4137.37,27,19889,1160.49
4137.37,26,19289,1211.7
4140,26,19289,1209.07
4140,26,19289,1209.07
4140,26,19289,1209.07
4143.14,26,19289,1205.92
4143.14,27,19443,1212.92
4146.94,27,19443,1209.13
4146.94,22,15933,1184.06
4150.03,22,15933,1180.97
4150.03,23,16367,1200.7
4165.58,23,16367,1185.14
4165.58,24,16511,1191.69
4185.68,24,16511,1171.59
4185.68,25,16767,1183.22
4200,25,16767,1168.91
4200,25,16767,1168.91
4200,25,16767,1168.91
4206.48,25,16767,1162.42
4206.48,26,17352,1189.02
4238.88,26,17352,1156.62
4238.88,27,17608,1168.26
4250.84,27,17608,1156.3
4250.84,28,17884,1168.84
4252.83,28,17884,1166.85
4252.83,29,18212,1181.76
4256.68,29,18212,1177.91
4256.68,28,16448,1098.19
4256.68,27,15836,1062.74
4257.02,27,15836,1062.4
4257.02,26,15402,1034.91
4260,26,15402,1031.93
4260,26,15402,1031.93
4260,26,15402,1031.93
4266.98,26,15402,1024.95
4266.98,27,16858,1091.13
4277.54,27,16858,1080.57
4277.54,28,17994,1132.2
4287.89,28,17994,1121.86
4287.89,27,17560,1137.58
4287.89,26,17126,1130.67
4294.44,26,17126,1124.11
4294.44,25,16982,1096.62
4300.41,25,16982,1090.65
4300.41,26,17238,1102.28
4301.05,26,17238,1101.65
4301.05,26,17238,1095.7
4310.61,26,17238,1087.01
4310.61,27,19030,1168.46
4320,27,19030,1159.93
4320,27,19030,1199.8
4320,27,19030,1215.17
4326.1,27,19030,1209.36
4326.1,27,19030,1209.36
4331.17,27,19030,1204.53
4331.17,28,19184,1211.86
4344.37,28,19184,1199.29
4344.37,26,17667,1180.95
4355.16,26,17667,1170.15
4355.16,27,17923,1182.34
4361.17,27,17923,1176.33
4361.17,28,18357,1197
4362.46,28,18357,1195.71
4362.46,27,17549,1213.77
4380,27,17549,1196.23
4380,27,17549,1196.23
4380,27,17549,1196.23
4382.47,27,17549,1193.76
4382.47,28,17624,1197.33
4397,28,17624,1182.8
4397,29,17768,1189.65
4397.97,29,17768,1188.69
4397.97,28,15976,1116.78
4415.12,28,15976,1099.63
4415.12,29,16130,1106.96
4426.93,29,16130,1095.15
4426.93,28,15705,1088.25
4426.93,27,15630,1081.34
4428.84,27,15630,1079.43
4428.84,26,15196,1136.86
4428.84,25,13404,1073.42
4432.9,25,13404,1069.36
4432.9,26,13479,1072.93
4436.18,26,13479,1069.65
4436.18,25,13404,1066.52
4437.09,25,13404,1065.62
4437.09,26,13660,1077.81
4440,26,13660,1074.89
4440,26,13660,1074.89
4440,26,13660,1074.89
4445.44,26,13660,1069.45
4445.44,26,13660,1066.32
4448.05,26,13660,1063.84
4448.05,26,13660,1067.41
4455.81,26,13660,1059.65
4455.81,27,13735,1063.22
4457.31,27,13735,1061.72
4457.31,26,13660,1058.59
4459.1,26,13660,1056.79
4459.1,27,14085,1077.03
4466.56,27,14085,1069.57
4466.56,27,14085,1066.44
4468.34,27,14085,1064.75
4468.34,28,14519,1085.42
4487.8,28,14519,1066.89
4487.8,29,14847,1082.51
4490.85,29,14847,1079.6
4490.85,30,15281,1100.26
4496.31,30,15281,1095.07
4496.31,28,14515,1079.63
4497.62,28,14515,1078.31
4497.62,29,15651,1132.41
4500,29,15651,1130.03
4500,29,15651,1179.24
4500,29,15651,1179.24
4510.22,29,15651,1169.02
4510.22,30,16085,1190.72
4537.39,30,16085,1163.55
4537.39,31,16229,1170.75
4540.42,31,16229,1167.72
4540.42,32,16663,1189.42
4547.21,32,16663,1182.63
4547.21,31,16051,1151.19
4553.35,31,16051,1145.05
4553.35,32,16205,1152.75
4560,32,16205,1146.1
4560,32,16205,1095.61
4560,32,16205,1095.61
4560.62,32,16205,1094.99
4560.62,33,16790,1122.85
4569.79,33,16790,1113.68
4569.79,31,16051,1097.82
4584,31,16051,1083.6
4584,30,15647,1096.31
4584.82,30,15647,1095.49
4584.82,29,15493,1092.37
4586.12,29,15493,1091.07
4586.12,30,15677,1099.83
4592.96,30,15677,1092.99
4592.96,31,16262,1120.85
4604.98,31,16262,1108.83
4604.98,32,17174,1152.25
4619.93,32,17174,1137.3
4619.93,31,16242,1119.01
4620,31,16242,1118.94
4620,31,16242,1118.94
4620,31,16242,1118.94
4628.26,31,16242,1110.68
4628.26,30,15434,1110.09
4629.44,30,15434,1108.9
4629.44,31,15588,1116.24
4634.9,31,15588,1110.78
4634.9,29,14898,1098.34
4649.32,29,14898,1083.92
4649.32,30,15226,1099.54
4658.3,30,15226,1090.56
4658.3,29,15072,1087.44
4665.82,29,15072,1079.92
4665.82,30,15880,1118.4
4673.33,30,15880,1110.89
4673.33,29,15726,1107.77
4680,29,15726,1101.1
4680,29,15726,1132.41
4680,29,15726,1132.41
4686.67,29,15726,1125.75
4686.67,30,16160,1147.45
4696.98,30,16160,1137.13
4696.98,29,15904,1130.54
4706.7,29,15904,1120.82
4706.7,30,16836,1167.42
4706.92,30,16836,1167.2
4706.92,29,16682,1159.95
4721.21,29,16682,1145.66
4721.21,30,16866,1154.86
4730.85,30,16866,1145.22
4730.85,29,16712,1135.3
4739.72,29,16712,1126.43
4739.72,30,16968,1139.23
4740,30,16968,1138.94
4740,30,16968,1104.46
4740,30,16968,1104.46
4740.53,30,16968,1103.93
4740.53,29,16712,1075.13
4746.81,29,16712,1068.85
4746.81,29,16712,1065.73
4756.16,29,16712,1056.82
4756.16,30,17520,1095.3
4759.06,30,17520,1092.54
4759.06,29,17264,1086.26
4761.84,29,17264,1083.62
4761.84,28,16830,1080.5
4771.87,28,16830,1070.47
4771.87,27,16554,1055.03
4775.85,27,16554,1051.05
4775.85,26,16410,1043.8
4775.86,26,16410,1043.79
4775.86,25,16082,1031.41
4777.29,25,16082,1029.98
4777.29,26,16410,1045.6
4782.46,26,16410,1040.43
4782.46,25,16154,1034.2
4787.24,25,16154,1029.42
4787.24,26,16308,1036.75
4792.55,26,16308,1031.45
4792.55,24,15440,1019.01
4795.43,24,15440,1016.13
4795.43,23,15286,1013.01
4796.64,23,15286,1011.8
4796.64,24,15690,1031.04
4800,24,15690,1027.67
4800,24,15690,1027.67
4800,24,15690,1027.67
4800.56,24,15690,1027.11
4800.56,25,17482,1112.44
4802.61,25,17482,1110.4
4802.61,24,17048,1104.12
4808.28,24,17048,1098.45
4808.28,25,17192,1105.3
4819.36,25,17192,1094.23
4819.36,25,17192,1091.11
4821.14,25,17192,1089.41
4821.14,24,17048,1083.14
4825.94,24,17048,1078.56
4825.94,25,17660,1107.71
4827.75,25,17660,1105.98
4827.75,24,17476,1099.76
4844.54,24,17476,1083.77
4844.54,23,17292,1077.49
4854.23,23,17292,1068.26
4854.23,22,17036,1062.02
4854.45,22,17036,1061.8
4854.45,23,17470,1082.47
4860,23,17470,1077.19
4860,23,17470,1077.19
4860,23,17470,1077.19
4869.16,23,17470,1068.47
4869.16,24,17726,1080.66
4871.02,24,17726,1078.89
4871.02,23,17582,1072.65
4877.63,23,17582,1066.35
4877.63,22,17326,1060.12
4883.94,22,17326,1054.11
4883.94,22,17326,1051
4883.95,22,17326,1050.98
4883.95,23,18134,1089.46
4884.53,23,18134,1088.94
4884.53,23,18134,1095.8
4890.49,23,18134,1089.83
4890.49,24,19926,1175.16
4891.13,24,19926,1174.52
4891.13,24,19926,1168.29
4894.06,24,19926,1165.65
4894.06,23,19598,1152.48
4902.79,23,19598,1143.76
4902.79,23,19598,1136.51
4902.8,23,19598,1136.51
4902.8,24,20032,1157.17
4910.74,24,20032,1149.98
4910.74,23,19704,1137.54
4916.31,23,19704,1132.51
4916.31,22,19376,1126.23
4918.43,22,19376,1124.1
4918.43,23,19810,1144.77
4920,23,19810,1143.2
4920,23,19810,1098.38
4920,23,19810,1098.38
4927.43,23,19810,1090.95
4927.43,23,19810,1079.07
4932.99,23,19810,1074.52
4932.99,23,19810,1062.64
4933.5,23,19810,1062.32
4933.5,23,19810,1055.41
4933.5,23,19810,1048.5
4939.71,23,19810,1045.67
4939.71,23,19810,1039.68
4939.87,23,19810,1039.62
4939.87,24,20618,1076.35
4943.41,24,20618,1075.06
4943.41,25,21426,1111.79
4943.56,25,21426,1111.73
4943.56,24,20354,1082.68
4945.12,24,20354,1081.12
4945.12,21,18453,1073.12
4956.27,21,18453,1063.49
4956.27,21,18453,1054.47
4967.4,21,18453,1045.36
4967.4,21,18453,1051.91
4974.01,21,18453,1045.9
4974.01,21,18453,1039.95
4980,21,18453,1035.05
4980,21,18453,1035.05
4980,21,18453,1035.05
4980.28,21,18453,1034.82
4980.28,22,18887,1054.55
4981.05,22,18887,1053.92
4981.05,22,18887,1042.09
4988.11,22,18887,1037.6
4988.11,23,19143,1049.23
4991.56,23,19143,1047.04
4991.56,22,17351,1019.55
4993.47,22,17351,1018.33
4993.47,23,17535,1026.7
4993.92,23,17535,1026.41
4993.92,22,16079,988.155
5000.91,22,16079,981.16
5000.91,23,16887,1017.89
5004.6,23,16887,1014.2
5004.6,24,17041,1021.2
5010.65,24,17041,1015.15
5010.65,25,17369,1030.06
5019.82,25,17369,1020.89
5019.82,24,16233,941.226
5022.43,24,16233,938.622
5022.43,23,15808,943.448
5025.41,23,15808,940.598
5025.41,22,14672,861.015
5031,22,14672,855.705
5031,13,8140,802.974
5037.75,13,8140,796.222
5037.75,14,8215,800.389
5040,14,8215,798.143
5040,14,8215,836.563
5040,14,8215,836.563
5049.22,14,8215,827.343
5049.22,15,8369,836.401
5052.76,15,8369,832.866
5052.76,16,9301,881.372
5069.74,16,9301,864.387
5069.74,17,10233,908.767
5071.52,17,10233,906.989
5071.52,16,10158,906.728
5080.78,16,10158,897.471
5080.78,15,10004,894.341
5081.41,15,10004,893.703
5081.41,16,10280,906.846
5091.9,16,10280,896.36
5091.9,17,12044,980.36
5100,17,12044,972.26
5100,17,12044,972.26
5100,17,12044,972.26
5110.16,17,12044,962.097
5110.16,18,12300,974.287
5119.51,18,12300,964.939
5119.51,18,12300,964.939
5125.61,18,12300,958.839
5125.61,18,12300,958.839
5127.95,18,12300,956.504
5127.95,19,12444,963.362
5154.66,19,12444,936.644
5154.66,20,12628,945.406
5160,20,12628,940.07
5160,20,12628,940.07
5160,20,12628,940.07
5168.38,20,12628,931.686
5168.38,21,12772,938.543
5169.29,21,12772,937.64
5169.29,21,12772,934.522
5171.95,21,12772,931.983
5171.95,20,12628,924.741
5171.95,19,12484,917.498
5178.56,19,12484,911.203
5178.56,19,12484,904.976
5178.56,18,11872,890.272
5182.94,18,11872,886.099
5182.94,16,10630,923.822
5183.65,16,10630,923.154
5183.65,17,10958,940.417
5187.97,17,10958,936.322
5187.97,17,10958,967.112
5196.52,17,10958,958.564
5196.52,18,11766,1001.09
5216.99,18,11766,980.617
5216.99,19,12022,994.09
5219.82,19,12022,991.26
5219.82,20,12456,1013.5
5220,20,12456,1013.32
5220,20,12456,1013.32
5220,20,12456,1013.32
5235.18,20,12456,998.138
5235.18,21,13041,1026
5250.08,21,13041,1011.1
5250.08,22,13475,1031.77
5252.81,22,13475,1029.03
5252.81,23,13659,1037.8
5262.25,23,13659,1028.35
5262.25,24,13803,1035.21
5266.25,24,13803,1031.21
5266.25,22,11577,954.102
5278.66,22,11577,941.698
5278.66,23,11721,948.555
5280,23,11721,947.21
5280,23,11721,947.21
5280,23,11721,947.21
5296.8,23,11721,930.408
5296.8,22,11287,935.056
5296.8,21,10479,921.894
5302.42,21,10479,916.28
5302.42,20,9894,909.375
5307.6,20,9894,904.195
5307.6,21,10048,911.528
5313.44,21,10048,905.684
5313.44,22,10123,909.255
5323.89,22,10123,898.804
5323.89,21,9315,873.751
5327.29,21,9315,870.358
5327.29,22,9390,873.929
5331.6,22,9390,869.618
5331.6,21,9315,860.164
5340,21,9315,851.761
5340,21,9315,851.761
5340,21,9315,851.761
5340.85,21,9315,850.907
5340.85,20,9240,847.777
5346,20,9240,842.627
5346,21,10152,886.056
5350.11,21,10152,881.948
5350.11,21,10152,878.818
5358.72,21,10152,870.622
5358.72,22,10960,909.098
5366.37,22,10960,901.814
5366.37,23,11768,940.29
5368.56,23,11768,938.199
5368.56,24,12353,966.056
5389.88,24,12353,945.752
5389.88,25,14145,1031.09
5400,25,14145,1021.45
5400,25,14145,1021.45
5400,25,14145,1021.45
5404.27,25,14145,1017.38
5404.27,26,14730,1045.24
5407.2,26,14730,1042.45
5407.2,24,14142,1026.73
5411.7,24,14142,1022.23
5411.7,25,14296,1029.56
5417.48,25,14296,1023.78
5417.48,25,14296,1014.33
5417.48,24,14040,1001.44
5424.19,24,14040,994.739
5424.19,25,14316,1007.88
5437.75,25,14316,994.317
5437.75,24,14132,1016.79
5441.64,24,14132,1012.91
5441.64,25,15924,1098.24
5448.74,25,15924,1091.13
5448.74,24,15116,1055.11
5451.27,24,15116,1052.59
5451.27,25,15716,1081.16
5460,25,15716,1072.43
5460,25,15716,1030.82
5460,25,15716,1030.82
5464.23,25,15716,1026.58
5464.23,24,15572,1020.63
5470.84,24,15572,1014.02
5470.84,23,15428,1008.07
5474.46,23,15428,1004.45
5474.46,24,16360,1046.82
5477.45,24,16360,1043.83
5477.45,24,16360,1037.88
5479.56,24,16360,1035.96
5479.56,23,16032,1057.43
5494.57,23,16032,1042.42
5494.57,24,16107,1045.83
5495.71,24,16107,1044.69
5495.71,23,15522,1041.71
5496.25,23,15522,1041.17
5496.25,22,14590,1029.3
5503.43,22,14590,1022.11
5503.43,23,14846,1033.75
5510.86,23,14846,1026.32
5510.86,24,15280,1046.05
5519.48,24,15280,1037.43
5519.48,25,15892,1065.25
5520,25,15892,1064.73
5520,25,15892,989.082
5520,25,15892,989.082
5530.15,25,15892,978.935
5530.15,26,16148,989.602
5548.15,26,16148,971.598
5548.15,25,15892,965.261
5560.28,25,15892,953.136
5560.28,26,16220,966.803
5562.6,26,16220,964.476
5562.6,25,16036,952.96
5574.45,25,16036,941.113
5574.45,24,15961,932.841
5580,24,15961,927.29
5580,24,15961,927.29
5580,24,15961,927.29
5583.71,24,15961,923.584
5583.71,24,15961,920.845
5585.15,24,15961,919.462
5585.15,24,15961,894.261
5588.51,24,15961,891.32
5588.51,25,16386,909.028
5589.08,25,16386,908.527
5589.08,24,15454,875.734
5589.69,24,15454,875.15
5589.69,24,15454,863.633
5592.81,24,15454,860.903
5592.81,25,16039,885.278
5606.59,25,16039,873.22
5606.59,26,16464,890.929
5610.23,26,16464,887.745
5610.23,25,16188,944.252
5611.52,25,16188,943.017
5611.52,25,16188,942.788
5614.22,25,16188,940.31
5614.22,24,14424,869.642
5617.07,24,14424,867.034
5617.07,25,14680,877.701
5624.59,25,14680,870.804
5624.59,24,14352,865.604
5631.21,24,14352,858.989
5631.21,25,14964,884.489
5640,25,14964,875.696
5640,25,14964,910.874
5640,25,14964,910.874
5641.28,25,14964,909.598
5641.28,23,13571,877.078
5647.38,23,13571,870.978
5647.38,23,13571,870.978
5648.19,23,13571,870.168
5648.19,21,12881,863.81
5650.9,21,12881,861.096
5650.9,22,12956,864.357
5671.52,22,12956,843.737
5671.52,21,12522,832.391
5671.61,21,12522,832.302
5671.61,22,12798,844.302
5683.07,22,12798,832.841
5683.07,23,13730,873.363
5688.9,23,13730,867.537
5688.9,22,13576,858.905
5696.83,22,13576,850.975
5696.83,23,14744,901.758
5700,23,14744,898.584
5700,23,14744,972.537
5700,23,14744,972.537
5700.54,23,14744,971.998
5700.54,24,15356,1001.14
5705.98,24,15356,995.699
5705.98,25,15684,1011.32
5710.27,25,15684,1007.03
5710.27,24,15500,1035.42
5714.54,24,15500,1031.14
5714.54,23,15244,1017.98
5725.17,23,15244,1007.35
5725.17,24,16176,1051.73
5736.37,24,16176,1040.53
5736.37,25,17968,1125.87
5736.75,25,17968,1125.49
5736.75,24,17712,1119.25
5741.02,24,17712,1114.98
5741.02,22,17212,1107.26
5747.12,22,17212,1101.16
5747.12,22,17212,1101.16
5748.99,22,17212,1099.29
5748.99,23,17646,1119.95
5750.28,23,17646,1118.67
5750.28,23,17646,1115.54
5755.14,23,17646,1110.91
5755.14,24,19410,1194.91
5760,24,19410,1190.28
5760,24,19410,1190.28
5760,24,19410,1190.28
5760.48,24,19410,1189.82
5760.48,24,19410,1193.39
5769.74,24,19410,1184.13
5769.74,24,19410,1181
5776.62,24,19410,1174.45
5776.62,24,19410,1168.17
5777.41,24,19410,1167.5
5777.41,23,19134,1164.38
5781.4,23,19134,1160.39
5781.4,22,18806,1148
5782.65,22,18806,1146.75
5782.65,23,19418,1175.9
5786.19,23,19418,1172.36
5786.19,24,20226,1210.84
5789.14,24,20226,1207.89
5789.14,24,20226,1200.64
5796.86,24,20226,1193.66
5796.86,25,20410,1202.42
5798.08,25,20410,1201.31
5798.08,25,20410,1188.87
5798.83,25,20410,1188.34
5798.83,24,19498,1177.11
5803.82,24,19498,1172.11
5803.82,25,19932,1192.78
5812.47,25,19932,1184.13
5812.47,24,19124,1176.89
5820,24,19124,1169.36
5820,24,19124,1123.34
5820,24,19124,1123.34
5822.16,24,19124,1121.18
5822.16,25,19268,1127.72
5828.86,25,19268,1121.03
5828.86,26,19343,1124.44
5847.63,26,19343,1105.67
5847.63,22,14695,1072.51
5857.73,22,14695,1062.4
5857.73,23,15099,1080.77
5859.84,23,15099,1078.66
5859.84,22,14915,1051.16
5879.96,22,14915,1031.04
5879.96,23,15059,1037.59
5880,23,15059,1037.55
5880,23,15059,1037.55
5880,23,15059,1037.55
5882.19,23,15059,1035.36
5882.19,22,14984,1026.34
5886.32,22,14984,1022.2
5886.32,21,14840,1016.25
5891.45,21,14840,1011.12
5891.45,21,14840,1008.13
5892.93,21,14840,1006.72
5892.93,20,14696,1000.77
5897.55,20,14696,996.363
5897.55,21,14850,1003.36
5899.54,21,14850,1001.46
5899.54,21,14850,995.52
5903.9,21,14850,991.752
5903.9,21,14850,1003.39
5904.75,21,14850,1002.58
5904.75,20,14574,975.218
5907.08,20,14574,973.002
5907.08,19,13989,960.438
5908.75,19,13989,958.919
5908.75,19,13989,947.099
5909.71,19,13989,946.401
