date,nb_jobs_in_queue,load_in_queue,liquid_load_horizon
3163.18,4,3265,327.913
3163.18,3,2989,311.961
3167.17,3,2989,307.968
3167.17,1,612,203.412
3169,1,612,201.59
3169,2,888,232.256
3173.27,2,888,227.979
3173.27,2,888,227.979
3183.56,2,888,217.691
3183.56,0,0,0
3187.55,0,0,0
3187.55,0,0,0
3193.65,0,0,0
3193.65,0,0,0
3198.08,0,0,0
3198.08,1,256,176.088
3204.63,1,256,169.533
3204.63,0,0,0
3213.81,0,0,0
3213.81,0,0,0
3223.06,0,0,0
3223.06,0,0,0
3237.63,0,0,0
3237.63,0,0,0
3242.32,0,0,0
3242.32,0,0,0
3249.39,0,0,0
3249.39,1,256,116.501
3251.04,1,256,115.038
3251.04,0,0,0
3257.65,0,0,0
3257.65,0,0,0
3260.26,0,0,0
3260.26,1,144,89.8398
3266.71,1,144,84.677
3266.71,0,0,0
3271.25,0,0,0
3271.25,0,0,0
3273.32,0,0,0
3273.32,0,0,0
3275.55,0,0,0
3275.55,0,0,0
3287.76,0,0,0
3287.76,0,0,0
3288.97,0,0,0
3288.97,0,0,0
3292.96,0,0,0
3292.96,0,0,0
3296.93,0,0,0
3296.93,0,0,0
3299.71,0,0,0
3299.71,0,0,0
3300,0,0,0
3300,0,0,0
3313.12,0,0,0
3313.12,0,0,0
3318.43,0,0,0
3318.43,0,0,0
3325.04,0,0,0
3325.04,0,0,0
3326.42,0,0,0
3326.42,0,0,0
3337.63,0,0,0
3337.63,0,0,0
3342.06,0,0,0
3342.06,0,0,0
3349.6,0,0,0
3349.6,0,0,0
3356.93,0,0,0
3356.93,0,0,0
3359.42,0,0,0
3359.42,0,0,0
3360.1,0,0,0
3360.1,0,0,0
3362.31,0,0,0
3362.31,0,0,0
3367.24,0,0,0
3367.24,0,0,0
3375.06,0,0,0
3375.06,0,0,0
3376.8,0,0,0
3376.8,0,0,0
3397.41,0,0,0
3397.41,0,0,0
3400.91,0,0,0
3400.91,0,0,0
3405.49,0,0,0
3405.49,0,0,0
3405.65,0,0,0
3405.65,0,0,0
3411.78,0,0,0
3411.78,0,0,0
3417.88,0,0,0
3417.88,0,0,0
3419.9,0,0,0
3419.9,1,425,264.339
3430.57,1,425,253.668
3430.57,0,0,0
3442.53,0,0,0
3442.53,1,184,196.426
3450.16,1,184,188.799
3450.16,2,1948,329.334
3459.49,2,1948,320.002
3459.49,1,1764,299.335
3465.66,1,1764,293.159
3465.66,2,1839,288.455
3481.06,2,1839,273.056
3481.06,3,2023,287.21
3485.97,3,2023,282.303
3485.97,2,1948,272.223
3494.32,2,1948,264.516
3494.32,3,2276,289.747
3495.23,3,2276,288.909
3495.23,2,2092,283.852
3513.32,2,2092,265.759
3513.32,3,2348,285.254
3521.71,3,2348,276.866
3521.71,3,2348,266.984
3529.05,3,2348,260.768
3529.05,4,2948,295.882
3548.89,4,2948,277.935
3548.89,5,3382,298.601
3553.65,5,3382,294.291
3553.65,5,3382,289.148
3565.46,5,3382,279.032
3565.46,6,5174,360.99
3571.42,6,5174,355.84
3571.42,5,3410,291.314
3578.75,5,3410,283.984
3578.75,6,3666,295.62
3594.05,6,3666,280.321
3594.05,6,3666,279.823
3600,6,3666,259.504
3600,6,3666,274.413
3601.68,6,3666,272.889
3601.68,4,3082,283.759
3601.88,4,3082,283.572
3601.88,5,3507,302.891
3611.01,5,3507,294.593
3611.01,4,3073,293.596
3617.18,4,3073,288.543
3617.18,3,2648,314.795
3618.36,3,2648,313.895
3618.36,2,2048,257.17
3626.71,2,2048,248.82
3626.71,3,2482,271.662
3627.93,3,2482,270.445
3627.93,0,0,0
3634.03,0,0,0
3634.03,0,0,0
3634.13,0,0,0
3634.13,1,434,197.308
3647.46,1,434,183.973
3647.46,0,0,0
3658.98,0,0,0
3658.98,0,0,0
3663.76,0,0,0
3663.76,0,0,0
3665.59,0,0,0
3665.59,0,0,0
3690.01,0,0,0
3690.01,0,0,0
3696.71,0,0,0
3696.71,0,0,0
3710.56,0,0,0
3710.56,0,0,0
3715.15,0,0,0
3715.15,0,0,0
3725.64,0,0,0
3725.64,0,0,0
3728.35,0,0,0
3728.35,0,0,0
3733.48,0,0,0
3733.48,0,0,0
3745.37,0,0,0
3745.37,0,0,0
3747.49,0,0,0
3747.49,0,0,0
3751.96,0,0,0
3751.96,0,0,0
3754.63,0,0,0
3754.63,0,0,0
3760.76,0,0,0
3760.76,0,0,0
3762,0,0,0
3762,0,0,0
3768.88,0,0,0
3768.88,0,0,0
3781.12,0,0,0
3781.12,0,0,0
3785.65,0,0,0
3785.65,0,0,0
3788.41,0,0,0
3788.41,0,0,0
3791.75,0,0,0
3791.75,0,0,0
3793.53,0,0,0
3793.53,1,932,253.604
3794.51,1,932,252.623
3794.51,1,932,230.415
3814.01,1,932,210.921
3814.01,2,1208,227.156
3814.15,2,1208,227.01
3814.15,2,1208,223.157
3821.17,2,1208,216.548
3821.17,1,276,159.001
3838.36,1,276,144.271
3838.36,2,552,177.051
3850.27,2,552,166.055
3850.27,3,986,192.315
3861.95,3,986,181.286
3861.95,2,710,145.943
3865.94,2,710,142.185
3865.94,1,434,113.75
3869.94,1,434,110.064
3869.94,0,0,0
3877.06,0,0,0
3877.06,0,0,0
3890.52,0,0,0
3890.52,0,0,0
3896.14,0,0,0
3896.14,0,0,0
3897.17,0,0,0
3897.17,0,0,0
3900,0,0,0
3900,0,0,0
3902.95,0,0,0
3902.95,0,0,0
3910.07,0,0,0
3910.07,0,0,0
3922.07,0,0,0
3922.07,0,0,0
3934.85,0,0,0
3934.85,0,0,0
3937.48,0,0,0
3937.48,0,0,0
3943.06,0,0,0
3943.06,0,0,0
3945.05,0,0,0
3945.05,0,0,0
3946.03,0,0,0
3946.03,0,0,0
3948.87,0,0,0
3948.87,1,184,152.438
3952.13,1,184,149.175
3952.13,1,184,149.175
3958.83,1,184,142.472
3958.83,2,609,184.264
3971.18,2,609,171.917
3971.18,3,753,175.203
3973.11,3,753,173.269
3973.11,1,144,119.396
3983.02,1,144,111.474
3983.02,2,1936,213.92
3984.65,2,1936,212.354
3984.65,1,1792,215.591
3987.24,1,1792,213.007
3987.24,0,0,0
3991.26,0,0,0
3991.26,0,0,0
3993.26,0,0,0
3993.26,0,0,0
3995.14,0,0,0
3995.14,0,0,0
3999.52,0,0,0
3999.52,1,144,102.697
3999.6,1,144,102.64
3999.6,0,0,0
4004.7,0,0,0
4004.7,0,0,0
4006.2,0,0,0
4006.2,0,0,0
4010.89,0,0,0
4010.89,0,0,0
4017.33,0,0,0
4017.33,0,0,0
4025.99,0,0,0
4025.99,0,0,0
4036.95,0,0,0
4036.95,0,0,0
4053.82,0,0,0
4053.82,1,404,116.271
4062.19,1,404,107.899
4062.19,2,1336,161.229
4080.35,2,1336,143.075
4080.35,3,1480,149.932
4080.95,3,1480,149.329
4080.95,2,1076,137.126
4084.01,2,1076,134.068
4084.01,2,1076,126.698
4087.16,2,1076,123.912
4087.16,3,1884,171.441
4093.21,3,1884,166.105
4093.21,3,1884,162.252
4099.45,3,1884,157.119
4099.45,3,1884,166.178
4103.65,3,1884,162.467
4103.65,2,952,114.694
4105.02,2,952,113.325
4105.02,0,0,0
4110.35,0,0,0
4110.35,0,0,0
4111.63,0,0,0
4111.63,0,0,0
4116.88,0,0,0
4116.88,0,0,0
4122.61,0,0,0
4122.61,1,1072,78.5597
4122.7,1,1072,78.5286
4122.7,1,1072,82.4615
4128.8,1,1072,82.4615
4128.8,1,1072,82.4615
4143.14,1,1072,82.4615
4143.14,1,1072,89.3333
4150.03,1,1072,89.3333
4150.03,2,1506,123.801
4165.58,2,1506,122.605
4165.58,2,1506,133.531
4172.19,2,1506,131.642
4172.19,2,1506,122.097
4175.87,2,1506,121.776
4175.87,2,1506,105.572
4185.68,2,1506,104.917
4185.68,3,1762,186.44
4187.96,3,1762,189.468
4187.96,3,1762,179.026
4200,3,1762,375.62
4200,3,1762,375.62
4206.1,3,1762,369.52
4206.1,3,1762,230.876
4206.48,3,1762,230.492
4206.48,4,2347,303.539
4221.52,4,2347,288.506
4221.52,3,2091,265.506
4231.65,3,2091,255.368
4231.65,3,2091,252.748
4238.88,3,2091,245.815
4238.88,4,2347,256.055
4250.84,4,2347,244.57
4250.84,5,2623,255.61
4252.83,5,2623,253.701
4252.83,6,2951,266.034
4253.1,6,2951,265.768
4253.1,6,2951,260.397
4255.59,6,2951,258.095
4255.59,5,2675,245.499
4259.58,5,2675,241.825
4259.58,4,2347,231.424
4263.54,4,2347,227.783
4263.54,4,2347,219.843
4266.98,4,2347,216.817
4266.98,5,3803,272.611
4276.27,5,3803,264.355
4276.27,5,3803,254.678
4277.54,5,3803,253.734
4277.54,6,4939,295.808
4283.6,6,4939,291.324
4283.6,6,4939,286.441
4300.41,6,4939,275.229
4300.41,7,5195,284.71
4310.61,7,5195,277.911
4310.61,8,6987,343.105
4331.17,8,6987,329.155
4331.17,9,7141,334.655
4355.16,9,7141,318.374
4355.16,10,7397,327.516
4357.62,10,7397,325.85
4357.62,4,3002,281.725
4359.18,4,3002,280.164
4359.18,3,1546,223.93
4361.17,3,1546,221.938
4361.17,4,1980,240.021
4370.82,4,1980,230.374
4370.82,4,1980,225.084
4382.47,4,1980,214.494
4382.47,5,2055,217.903
4385.09,5,2055,215.524
4385.09,2,690,113.744
4390.68,2,690,108.154
4390.68,0,0,0
4394.34,0,0,0
4394.34,0,0,0
4396.78,0,0,0
4396.78,0,0,0
4397,0,0,0
4397,1,144,141.146
4400.44,1,144,137.705
4400.44,1,144,137.705
4415.12,1,144,123.027
4415.12,2,298,147.043
4419.7,2,298,142.464
4419.7,1,154,112.374
4419.7,0,0,0
4423.43,0,0,0
4423.43,0,0,0
4426.31,0,0,0
4426.31,0,0,0
4432.9,0,0,0
4432.9,0,0,0
4437.09,0,0,0
4437.09,0,0,0
4442.16,0,0,0
4442.16,0,0,0
4448.05,0,0,0
4448.05,0,0,0
4452.76,0,0,0
4452.76,0,0,0
4455.81,0,0,0
4455.81,0,0,0
4457.31,0,0,0
4457.31,0,0,0
4459.1,0,0,0
4459.1,0,0,0
4465.07,0,0,0
4465.07,0,0,0
4468.34,0,0,0
4468.34,0,0,0
4473.6,0,0,0
4473.6,0,0,0
4487.8,0,0,0
4487.8,1,328,99.1716
4490.85,1,328,96.6722
4490.85,2,762,133.157
4497.62,2,762,127.427
4497.62,3,1898,187.37
4498.57,3,1898,186.513
4498.57,2,1570,175.043
4499.17,2,1570,174.447
4499.17,1,1136,176.076
4500,1,1136,149.604
4500,1,1136,175.242
4508.21,1,1136,167.032
4508.21,1,1136,145.202
4510.22,1,1136,143.86
4510.22,2,1570,211.411
4515.25,2,1570,206.59
4515.25,1,1136,156.112
4528.44,1,1136,159.803
4528.44,1,1136,105.528
4531.63,1,1136,103.403
4531.63,1,1136,93.2631
4537.39,1,1136,90.1882
4537.39,1,1136,99.7882
4540.42,1,1136,97.7712
4540.42,1,1136,157.665
4544,1,1136,156.77
4544,1,1136,99.9963
4548.52,1,1136,108.484
4548.52,1,1136,97.5239
4551.96,1,1136,116.715
4551.96,1,1136,107.208
4553.35,1,1136,116.076
4553.35,1,1136,162.467
4560.62,1,1136,157.872
4560.62,2,1721,183.394
4566.64,2,1721,179.378
4566.64,2,1721,178.693
4571.22,2,1721,176.213
4571.22,2,1721,175.985
4580.83,2,1721,171.182
4580.83,2,1721,158.014
4586.12,2,1721,155.571
4586.12,3,1905,162.647
4592.96,3,1905,159.493
4592.96,4,2490,180.74
4604.98,4,2490,174.729
4604.98,5,3402,207.3
4609.29,5,3402,205.145
4609.29,4,2266,163.721
4614.88,4,2266,158.131
4614.88,0,0,0
4629.44,0,0,0
4629.44,0,0,0
4639.32,0,0,0
4639.32,0,0,0
4640.12,0,0,0
4640.12,0,0,0
4641.36,0,0,0
4641.36,0,0,0
4641.86,0,0,0
4641.86,0,0,0
4649.32,0,0,0
4649.32,0,0,0
4656.2,0,0,0
4656.2,0,0,0
4661.74,0,0,0
4661.74,0,0,0
4663.68,0,0,0
4663.68,0,0,0
4665.82,0,0,0
4665.82,1,808,243.02
4666,1,808,242.832
4666,0,0,0
4667.84,0,0,0
4667.84,0,0,0
4669.78,0,0,0
4669.78,0,0,0
4672.1,0,0,0
4672.1,0,0,0
4681.37,0,0,0
4681.37,0,0,0
4686.67,0,0,0
4686.67,1,434,301.097
4687.47,1,434,300.296
4687.47,1,434,259.153
4706.7,1,434,239.918
4706.7,2,1366,279.417
4717.95,2,1366,268.167
4717.95,2,1366,234.157
4721.21,2,1366,231.12
4721.21,3,1550,218.569
4739.09,3,1550,201.575
4739.09,2,1116,197.452
4739.72,2,1116,196.83
4739.72,3,1372,210.624
4744.1,3,1372,206.24
4744.1,3,1372,195.792
4756.16,3,1372,184.363
4756.16,4,2180,224.321
4777.29,4,2180,204.205
4777.29,5,2508,219.824
4787.24,5,2508,210.342
4787.24,5,2508,217.675
4796.64,5,2508,208.281
4796.64,6,2912,227.519
4800,6,2912,195.405
4800,6,2912,224.156
4800.56,6,2912,223.591
4800.56,7,4704,301.255
4808.28,7,4704,293.538
4808.28,8,4848,298.871
4825.94,8,4848,281.214
4825.94,9,5460,303.881
4838.19,9,5460,291.635
4838.19,9,5460,291.229
4838.99,9,5460,290.487
4838.99,8,4528,262.377
4854.45,8,4528,246.911
4854.45,9,4962,262.985
4858.22,9,4962,259.216
4858.22,6,3714,252.078
4869.16,6,3714,241.141
4869.16,7,3970,251.381
4869.47,7,3970,251.068
4869.47,6,3642,253.231
4872.73,6,3642,249.978
4872.73,4,1446,174.88
4875.75,4,1446,171.853
4875.75,4,1446,168.001
4880.04,4,1446,163.962
4880.04,3,1302,170.041
4883.95,3,1302,166.435
4883.95,4,2110,215.574
4884.53,4,2110,215.03
4884.53,5,2254,221.928
4884.7,5,2254,221.759
4884.7,5,2254,216.061
4886.16,5,2254,214.798
4886.16,3,1208,185.045
4886.65,3,1208,184.577
4886.65,2,952,181.957
4890.49,2,952,178.412
4890.49,3,2744,267.699
4890.61,3,2744,267.584
4890.61,2,1936,247.763
4896.71,2,1936,241.663
4896.71,2,1936,233.967
4902.8,2,1936,227.884
4902.8,3,2370,247.612
4908.66,3,2370,241.75
4908.66,1,434,161.323
4915.27,1,434,154.714
4915.27,0,0,0
4918.43,0,0,0
4918.43,1,434,164.09
4920.3,1,434,162.221
4920.3,0,0,0
4931.8,0,0,0
4931.8,0,0,0
4939.87,0,0,0
4939.87,0,0,0
4943.41,0,0,0
4943.41,1,808,187.117
4948.73,1,808,181.793
4948.73,0,0,0
4951.21,0,0,0
4951.21,0,0,0
4967.4,0,0,0
4967.4,0,0,0
4973.85,0,0,0
4973.85,0,0,0
4974.01,0,0,0
4974.01,0,0,0
4980.28,0,0,0
4980.28,0,0,0
4988.11,0,0,0
4988.11,0,0,0
4990.93,0,0,0
4990.93,0,0,0
4993.47,0,0,0
4993.47,0,0,0
5000.91,0,0,0
5000.91,0,0,0
5001.36,0,0,0
5001.36,0,0,0
5001.36,0,0,0
5004.6,0,0,0
5004.6,0,0,0
5010.65,0,0,0
5010.65,1,328,112.489
5019.95,1,328,107.178
5019.95,0,0,0
5027.11,0,0,0
5027.11,0,0,0
5036.63,0,0,0
5036.63,0,0,0
5037.75,0,0,0
5037.75,0,0,0
5047.01,0,0,0
5047.01,0,0,0
5048.23,0,0,0
5048.23,0,0,0
5049.22,0,0,0
5049.22,1,154,112.088
5050.19,1,154,111.119
5050.19,0,0,0
5052.76,0,0,0
5052.76,1,932,295.312
5054.33,1,932,293.734
5054.33,1,932,248.856
5056.22,1,932,246.974
5056.22,1,932,211.628
5056.29,1,932,211.566
5056.29,1,932,211.566
5061.25,1,932,207.312
5061.25,0,0,0
5069.74,0,0,0
5069.74,1,932,234.1
5081.41,1,932,222.427
5081.41,2,1208,239.677
5091.9,2,1208,229.192
5091.9,3,2972,321.941
5093.11,3,2972,320.727
5093.11,3,2972,317.75
5100,3,2972,277.201
5100,3,2972,311.177
5110.16,3,2972,301.475
5110.16,4,3228,300.103
5121.23,4,3228,289.499
5121.23,4,3228,283.114
5124.02,4,3228,280.701
5124.02,3,2296,249.834
5127.95,3,2296,246.061
5127.95,4,2440,251.599
5138.7,4,2440,241.26
5138.7,3,2296,238.741
5145.31,3,2296,232.132
5145.31,3,2296,227.102
5154.66,3,2296,218.466
5154.66,4,2480,225.543
5156.41,4,2480,223.928
5156.41,3,2204,229.547
5160.41,3,2204,225.554
5160.41,2,440,120.826
5168.38,2,440,112.849
5168.38,3,584,129.189
5183.65,3,584,113.926
5183.65,4,912,141.259
5187.97,4,912,136.937
5187.97,5,1497,174.932
5196.52,5,1497,166.384
5196.52,6,2305,203.112
5205.67,6,2305,193.961
5205.67,5,2049,178.125
5205.85,5,2049,177.938
5205.85,3,1721,183.487
5207.74,3,1721,181.605
5207.74,2,1393,170.76
5212.46,2,1393,166.033
5212.46,1,808,142.532
5213.19,1,808,141.852
5213.19,0,0,0
5214.53,0,0,0
5214.53,0,0,0
5216.99,0,0,0
5216.99,0,0,0
5219.82,0,0,0
5219.82,0,0,0
5224.42,0,0,0
5224.42,0,0,0
5232.34,0,0,0
5232.34,0,0,0
5235.18,0,0,0
5235.18,0,0,0
5250.08,0,0,0
5250.08,0,0,0
5252.81,0,0,0
5252.81,0,0,0
5261.68,0,0,0
5261.68,0,0,0
5262.25,0,0,0
5262.25,1,144,106.712
5266.71,1,144,102.249
5266.71,0,0,0
5267.75,0,0,0
5267.75,0,0,0
5267.78,0,0,0
5267.78,0,0,0
5273.32,0,0,0
5273.32,0,0,0
5273.85,0,0,0
5273.85,0,0,0
5275.96,0,0,0
5275.96,0,0,0
5278.66,0,0,0
5278.66,1,144,138.244
5279.07,1,144,137.829
5279.07,0,0,0
5279.29,0,0,0
5279.29,0,0,0
5279.42,0,0,0
5279.42,0,0,0
5282.06,0,0,0
5282.06,0,0,0
5285.68,0,0,0
5285.68,0,0,0
5307.6,0,0,0
5307.6,0,0,0
5313.44,0,0,0
5313.44,0,0,0
5322.7,0,0,0
5322.7,0,0,0
5327.29,0,0,0
5327.29,0,0,0
5336.54,0,0,0
5336.54,0,0,0
5346,0,0,0
5346,1,912,196.194
5358.72,1,912,187.294
5358.72,2,1720,236.499
5360.77,2,1720,234.753
5360.77,2,1720,227.148
5366.37,2,1720,222.952
5366.37,3,2528,258.033
5368.56,3,2528,256.26
5368.56,4,3113,278.76
5389.88,4,3113,261.54
5389.88,5,4905,330.464
5391.03,5,4905,329.538
5391.03,4,4320,313.236
5396.11,4,4320,309.375
5396.11,4,4320,306.755
5400,4,4320,267.471
5400,4,4320,303.951
5404.27,4,4320,300.877
5404.27,4,4320,313.413
5411.7,4,4320,307.841
5411.7,5,4474,314.258
5424.19,5,4474,304.892
5424.19,6,4750,316.392
5430.18,6,4750,311.901
5430.18,5,3838,291.682
5441.64,5,3838,280.223
5441.64,6,5630,358.676
5450.94,6,5630,349.374
5450.94,4,4014,307.465
5451.27,4,4014,307.134
5451.27,5,4614,338.166
5466.32,5,4614,323.119
5466.32,4,2822,214.647
5474.46,4,2822,206.499
5474.46,5,3754,253.099
5478.98,5,3754,248.587
5478.98,2,1532,172.452
5478.99,2,1532,172.437
5478.99,2,1532,157.081
5482.97,2,1532,153.767
5482.97,1,600,109.675
5494.57,1,600,100.75
5494.57,2,675,106.519
5497.52,2,675,104.248
5497.52,0,0,0
5502.25,0,0,0
5502.25,0,0,0
5503.43,0,0,0
5503.43,0,0,0
5506.78,0,0,0
5506.78,0,0,0
5507.09,0,0,0
5507.09,0,0,0
5510.24,0,0,0
5510.24,0,0,0
5510.86,0,0,0
5510.86,1,434,275.312
5516.34,1,434,269.833
5516.34,1,434,237.595
5519.48,1,434,234.453
5519.48,2,1046,245.783
5530.15,2,1046,235.114
5530.15,3,1302,231.793
5560.28,3,1302,201.665
5560.28,4,1630,220.959
5565.51,4,1630,215.723
5565.51,3,1196,214.571
5567.49,3,1196,212.597
5567.49,3,1196,207.559
5588.51,3,1196,188.152
5588.51,4,1621,213.231
5592.81,4,1621,209.181
5592.81,5,2206,241.596
5598.94,5,2206,235.744
5598.94,5,2206,226.571
5606.59,5,2206,219.767
5606.59,6,2631,239.085
5617.07,6,2631,229.561
5617.07,7,2887,240.685
5621.66,7,2887,236.448
5621.66,6,2462,218.62
5631.21,6,2462,209.982
5631.21,7,3074,236.661
5634.91,7,3074,233.256
5634.91,5,2206,206.811
5650.9,5,2206,190.819
5650.9,6,2281,194.391
5667.86,6,2281,177.434
5667.86,6,2281,176.912
5671,6,2281,174.07
5671,2,687,148
5671.61,2,687,147.389
5671.61,3,963,165.789
5681.67,3,963,155.731
5681.67,2,351,118.58
5683.07,2,351,117.178
5683.07,3,1283,174.078
5687.68,3,1283,169.465
5687.68,2,1208,166.758
5696.83,2,1208,158.894
5696.83,3,2376,209.676
5696.94,3,2376,209.578
5696.94,2,2100,221.187
5696.99,2,2100,221.138
5696.99,2,2100,214.199
5700,2,2100,186.189
5700,2,2100,211.504
5700.54,2,2100,211.023
5700.54,3,2712,243.233
5700.93,3,2712,242.88
5700.93,2,1780,251.423
5705.98,2,1780,246.814
5705.98,3,2108,261.075
5706.46,3,2108,260.636
5706.46,3,2108,254.023
5716.74,3,2108,245.534
5716.74,3,2108,233.517
5716.74,2,940,184.868
5722.6,2,940,179.006
5722.6,1,328,147.711
5725.17,1,328,145.137
5725.17,2,1260,205.063
5733.08,2,1260,197.157
5733.08,2,1260,190.218
5736.37,2,1260,187.27
5736.37,3,3052,265.316
5740.03,3,3052,261.952
5740.03,3,3052,281.366
5746.13,3,3052,275.82
5746.13,3,3052,275.82
5748.99,3,3052,273.218
5748.99,4,3486,292.945
5755.14,4,3486,287.357
5755.14,5,5250,363.259
5760.48,5,5250,358.364
5760.48,6,5325,338.708
5769.36,6,5325,330.489
5769.36,4,3205,294.366
5777.51,4,3205,286.217
5777.51,3,3130,276.291
5782.65,3,3130,271.147
5782.65,4,3742,301.74
5786.04,4,3742,298.349
5786.04,3,2810,264.26
5786.19,3,2810,264.116
5786.19,4,3618,300.236
5786.76,4,3618,299.658
5786.76,4,3618,296.919
5790.75,4,3618,293.098
5790.75,3,3184,305.672
5796.86,3,3184,299.566
5796.86,4,3368,308.328
5797.45,4,3368,307.737
5797.45,2,992,218.991
5803.82,2,992,212.618
5803.82,3,1426,238.759
5810.29,3,1426,232.291
5810.29,1,434,177.378
5822.16,1,434,165.502
5822.16,2,578,181.502
5828.86,2,578,174.812
5828.86,3,653,182.372
5836.77,3,653,174.458
5836.77,2,219,135.535
5852.87,2,219,119.432
5852.87,0,0,0
5857.73,0,0,0
5857.73,1,404,152.932
5859.48,1,404,151.43
5859.48,1,404,132.451
5862.13,1,404,131.392
5862.13,0,0,0
5879.96,0,0,0
5879.96,1,144,93.5944
5885.14,1,144,88.419
5885.14,0,0,0
5891.75,0,0,0
5891.75,0,0,0
5897.55,0,0,0
5897.55,0,0,0
5898.06,0,0,0
5898.06,0,0,0
5901.65,0,0,0
5901.65,0,0,0
5903.9,0,0,0
5903.9,0,0,0
5912,0,0,0
5912,0,0,0
5918.1,0,0,0
5918.1,0,0,0
5924.79,0,0,0
5924.79,1,1792,271.098
5931.7,1,1792,264.186
5931.7,0,0,0
5937.98,0,0,0
5937.98,0,0,0
5939.36,0,0,0
5939.36,0,0,0
5950.99,0,0,0
5950.99,0,0,0
5961.51,0,0,0
5961.51,0,0,0
5965.98,0,0,0
5965.98,0,0,0
5975.11,0,0,0
5975.11,0,0,0
5977.72,0,0,0
5977.72,0,0,0
5981.72,0,0,0
5981.72,0,0,0
5986.06,0,0,0
5986.06,0,0,0
5986.63,0,0,0
5986.63,0,0,0
6000,0,0,0
6000,0,0,0
6007.26,0,0,0
6007.26,0,0,0
6013.87,0,0,0
6013.87,0,0,0
6019.01,0,0,0
6019.01,0,0,0
6045.1,0,0,0
6045.1,0,0,0
6057.48,0,0,0
6057.48,0,0,0
6058.74,0,0,0
6058.74,1,276,125.805
6059.91,1,276,125.027
6059.91,0,0,0
6063.9,0,0,0
6063.9,0,0,0
6071.58,0,0,0
6071.58,0,0,0
6072.57,0,0,0
6072.57,0,0,0
6076.09,0,0,0
6076.09,0,0,0
6076.31,0,0,0
6076.31,0,0,0
6081.89,0,0,0
6081.89,0,0,0
6087.98,0,0,0
6087.98,0,0,0
6102.88,0,0,0
6102.88,0,0,0
6120.79,0,0,0
6120.79,0,0,0
6135.16,0,0,0
6135.16,0,0,0
6139.15,0,0,0
6139.15,0,0,0
6158.28,0,0,0
6158.28,0,0,0
6159.65,0,0,0
6159.65,1,1168,165.848
6162.27,1,1168,165.266
6162.27,0,0,0
6179.95,0,0,0
6179.95,1,612,144.34
6199.69,1,612,129.159
6199.69,1,612,139.663
6204.84,1,612,135.244
6204.84,2,1420,180.138
6205.16,2,1420,179.847
6205.16,1,808,150.349
6210.26,1,808,145.255
6210.26,0,0,0
6210.76,0,0,0
6210.76,1,276,137.043
6216.36,1,276,131.448
6216.36,1,276,131.448
6222.84,1,276,124.965
6222.84,1,276,102.953
6223.67,1,276,102.402
6223.67,2,2068,220.465
6229.03,2,2068,215.617
6229.03,3,2876,254.093
6242.98,3,2876,241.467
6242.98,0,0,0
6243.52,0,0,0
6243.52,0,0,0
6246.97,0,0,0
6246.97,0,0,0
6250.13,0,0,0
6250.13,0,0,0
6253.51,0,0,0
6253.51,0,0,0
6261.74,0,0,0
6261.74,0,0,0
6269.81,0,0,0
6269.81,0,0,0
6277.08,0,0,0
6277.08,0,0,0
6284.81,0,0,0
6284.81,0,0,0
6287.51,0,0,0
6287.51,0,0,0
6288.2,0,0,0
6288.2,0,0,0
6289.45,0,0,0
6289.45,0,0,0
6292.85,0,0,0
6292.85,0,0,0
6300,0,0,0
6300,0,0,0
6309.67,0,0,0
6309.67,0,0,0
6330.98,0,0,0
6330.98,1,1216,114.188
6343.88,1,1216,110.219
6343.88,1,1216,130.258
6347.99,1,1216,128.762
6347.99,1,1216,118.032
6349.59,1,1216,117.499
6349.59,1,1216,106.512
6359.21,1,1216,104.91
6359.21,1,1216,127.91
6362.95,1,1216,126.04
6362.95,1,1216,108.035
6363.2,1,1216,107.926
6363.2,1,1216,89.3523
6375.19,1,1216,87.64
6375.19,1,1216,86.8571
6383.22,1,1216,86.8571
6383.22,2,1650,117.857
6391.04,2,1650,117.857
6391.04,3,2235,159.467
6402.76,3,2235,166.555
6402.76,4,2660,249.952
6404.07,4,2660,249.515
6404.07,5,3094,270.182
6420.42,5,3094,264.378
6420.42,6,4026,303.34
6426,6,4026,301.015
6426,6,4026,308.682
6446.34,6,4026,298.101
6446.34,7,4282,308.341
6452.48,7,4282,305.151
6452.48,7,4282,299.91
6457.71,7,4282,297.608
6457.71,8,4436,303.768
6467.82,8,4436,299.317
6467.82,9,4590,305.477
6476.06,9,4590,301.854
6476.06,8,3374,256.515
6479.82,8,3374,252.757
6479.82,9,3528,259.543
6484.83,9,3528,254.531
6484.83,8,3094,240.153
6486.4,8,3094,238.578
6486.4,0,0,0
6489.36,0,0,0
6489.36,0,0,0
6497.48,0,0,0
6497.48,0,0,0
6508.78,0,0,0
6508.78,0,0,0
6511.89,0,0,0
6511.89,0,0,0
6525.29,0,0,0
6525.29,0,0,0
6527.12,0,0,0
6527.12,0,0,0
6537.49,0,0,0
6537.49,0,0,0
6542.56,0,0,0
6542.56,0,0,0
6542.88,0,0,0
6542.88,0,0,0
6548.48,0,0,0
6548.48,0,0,0
6548.66,0,0,0
6548.66,0,0,0
6548.98,0,0,0
6548.98,0,0,0
6551.69,0,0,0
6551.69,1,808,207.534
6554.58,1,808,204.639
6554.58,1,808,199.591
6573.66,1,808,180.513
6573.66,2,1064,190.494
6574.56,2,1064,189.595
6574.56,3,1218,195.113
