job_id,hacky_job_id,workload_name,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
601,6010,87cf57,8065.632129,1,70.000000,1,8065.632129,9.257000,8074.889129,0.000000,9.257000,1.000000,879.415000,14
602,6020,87cf57,8074.417944,4,96.000000,1,8141.900333,35.932000,8177.832333,67.482388,103.414388,2.878058,13654.160000,2 4 18-19
603,6030,87cf57,8075.924244,4,148.000000,1,8148.372560,87.690000,8236.062560,72.448316,160.138316,1.826187,33322.200000,20-21 24-25
604,6040,87cf57,8087.462813,4,436.000000,1,8177.832333,290.530000,8468.362333,90.369519,380.899519,1.311051,110401.400000,2 4 18-19
605,6050,87cf57,8092.903697,4,436.000000,1,8182.164697,290.530000,8472.694697,89.261000,379.791000,1.307235,110401.400000,22-23 26-27
606,6060,87cf57,8110.882041,8,70.000000,1,8187.763515,9.567000,8197.330515,76.881474,86.448474,9.036111,7270.920000,3 7 12-17
607,6070,87cf57,8123.667749,2,67.000000,1,8190.680601,6.609000,8197.289601,67.012852,73.621852,11.139636,1255.710000,28-29
608,6080,87cf57,8135.604771,4,148.000000,1,8197.330515,87.690000,8285.020515,61.725744,149.415744,1.703909,33322.200000,3 7 12-13
609,6090,87cf57,8151.602119,4,436.000000,1,8197.330515,290.530000,8487.860515,45.728396,336.258396,1.157396,110401.400000,14-17
610,6100,87cf57,8163.257205,2,399.000000,1,8197.289601,265.800000,8463.089601,34.032396,299.832396,1.128038,50502.000000,28-29
611,6110,87cf57,8168.752791,8,269.000000,1,8271.994560,179.080000,8451.074560,103.241769,282.321769,1.576512,136100.800000,5 8-10 20-21 24-25
612,6120,87cf57,8179.349911,2,212.000000,1,8285.020515,140.950000,8425.970515,105.670604,246.620604,1.749703,26780.500000,3 7
613,6130,87cf57,8188.140393,8,269.000000,1,8451.074560,179.080000,8630.154560,262.934166,442.014166,2.468250,136100.800000,5 8-10 12 20-21 24
614,6140,87cf57,8196.287108,4,96.000000,1,8236.062560,35.932000,8271.994560,39.775452,75.707452,2.106965,13654.160000,20-21 24-25
615,6150,87cf57,8216.372397,1,149.000000,1,8285.020515,88.510000,8373.530515,68.648118,157.158118,1.775597,8408.450000,12
616,6160,87cf57,8228.250244,4,228.000000,1,8463.089601,151.940000,8615.029601,234.839357,386.779357,2.545606,57737.200000,3 7 25 28
617,6170,87cf57,8242.202706,4,96.000000,1,8468.362333,35.932000,8504.294333,226.159627,262.091627,7.294101,13654.160000,2 4 18-19
618,6180,87cf57,8253.184964,1,70.000000,1,8285.020515,9.257000,8294.277515,31.835551,41.092551,4.439079,879.415000,13
619,6190,87cf57,8266.334795,4,228.000000,1,8472.694697,151.940000,8624.634697,206.359902,358.299902,2.358167,57737.200000,13 22-23 26
620,6200,87cf57,8285.113209,2,212.000000,1,8472.694697,140.950000,8613.644697,187.581488,328.531488,2.330837,26780.500000,27 30
621,6210,87cf57,8309.624959,2,123.000000,1,8354.466446,62.080000,8416.546446,44.841487,106.921487,1.722318,11795.200000,13 30
622,6220,87cf57,8310.009814,2,123.000000,1,8381.370601,62.080000,8443.450601,71.360787,133.440787,2.149497,11795.200000,12 31
623,6230,87cf57,8334.640215,4,148.000000,1,8487.860515,87.690000,8575.550515,153.220300,240.910300,2.747295,33322.200000,6 11 14-15
624,6240,87cf57,8354.044596,4,96.000000,1,8496.153462,35.932000,8532.085462,142.108866,178.040866,4.954939,13654.160000,0-1 16-17
625,6250,87cf57,8366.708289,2,399.000000,1,8504.294333,265.800000,8770.094333,137.586044,403.386044,1.517630,50502.000000,2 4
626,6260,87cf57,8378.241374,4,436.000000,1,8532.085462,290.530000,8822.615462,153.844088,444.374088,1.529529,110401.400000,0-1 16-17
627,6270,87cf57,8388.493908,4,96.000000,1,8575.550515,35.932000,8611.482515,187.056606,222.988606,6.205850,13654.160000,6 11 14-15
628,6280,87cf57,8389.789731,2,212.000000,1,8504.294333,140.950000,8645.244333,114.504602,255.454602,1.812377,26780.500000,18-19
629,6290,87cf57,8405.562906,2,87.000000,1,8416.546446,26.481000,8443.027446,10.983540,37.464540,1.414771,5031.390000,13 30
630,6300,87cf57,8418.548387,2,123.000000,1,8611.482515,62.080000,8673.562515,192.934128,255.014128,4.107831,11795.200000,6 11
631,6310,87cf57,8428.341056,2,87.000000,1,8428.341056,26.481000,8454.822056,0.000000,26.481000,1.000000,5031.390000,3 7
632,6320,87cf57,8439.150340,2,87.000000,1,8443.027446,26.481000,8469.508446,3.877107,30.358107,1.146411,5031.390000,13 30
633,6330,87cf57,8458.893073,1,420.000000,1,8468.362333,279.990000,8748.352333,9.469260,289.459260,1.033820,26599.050000,29
634,6340,87cf57,8469.013653,4,64.000000,1,8613.644697,3.993000,8617.637697,144.631045,148.624045,37.221148,1517.340000,14-15 27 30
635,6350,87cf57,8471.676944,2,399.000000,1,8615.029601,265.800000,8880.829601,143.352657,409.152657,1.539325,50502.000000,3 7
636,6360,87cf57,8473.578671,2,212.000000,1,8615.029601,140.950000,8755.979601,141.450930,282.400930,2.003554,26780.500000,25 28
637,6370,87cf57,8489.989089,1,580.000000,1,8610.413073,386.480000,8996.893073,120.423984,506.903984,1.311592,36715.600000,31
638,6380,87cf57,8507.720294,4,64.000000,1,8617.637697,3.993000,8621.630697,109.917403,113.910403,28.527524,1517.340000,14-15 27 30
639,6390,87cf57,8526.600129,2,891.000000,1,8621.630697,593.590000,9215.220697,95.030568,688.620568,1.160095,112782.100000,14-15
640,6400,87cf57,8544.363368,4,77.000000,1,8624.634697,16.684000,8641.318697,80.271329,96.955329,5.811276,6339.920000,13 22-23 26
641,6410,87cf57,8551.898706,2,87.000000,1,8621.630697,26.481000,8648.111697,69.731991,96.212991,3.633284,5031.390000,27 30
642,6420,87cf57,8556.924305,2,123.000000,1,8630.154560,62.080000,8692.234560,73.230255,135.310255,2.179611,11795.200000,5 8
643,6430,87cf57,8571.702942,2,87.000000,1,8630.154560,26.481000,8656.635560,58.451618,84.932618,3.207304,5031.390000,9-10
644,6440,87cf57,8588.890281,1,580.000000,1,8630.154560,386.480000,9016.634560,41.264279,427.744279,1.106770,36715.600000,12
645,6450,87cf57,8604.682603,1,420.000000,1,8630.154560,279.990000,8910.144560,25.471957,305.461957,1.090975,26599.050000,20
646,6460,87cf57,8620.252094,2,891.000000,1,8630.154560,593.590000,9223.744560,9.902465,603.492465,1.016682,112782.100000,21 24
647,6470,87cf57,8648.145572,1,70.000000,1,8656.635560,9.257000,8665.892560,8.489987,17.746987,1.917142,879.415000,9
648,6480,87cf57,8656.211441,4,228.000000,1,8673.562515,151.940000,8825.502515,17.351074,169.291074,1.114197,57737.200000,6 9-11
649,6490,87cf57,8669.087524,2,67.000000,1,8692.234560,6.609000,8698.843560,23.147036,29.756036,4.502351,1255.710000,5 8
650,6500,87cf57,8678.235351,1,149.000000,1,8698.843560,88.510000,8787.353560,20.608209,109.118209,1.232835,8408.450000,5
651,6510,87cf57,8684.491884,2,67.000000,1,8748.352333,6.609000,8754.961333,63.860449,70.469449,10.662649,1255.710000,8 29
652,6520,87cf57,8701.435504,2,87.000000,1,8754.961333,26.481000,8781.442333,53.525829,80.006829,3.021292,5031.390000,8 29
653,6530,87cf57,8729.732786,2,399.000000,1,8755.979601,265.800000,9021.779601,26.246815,292.046815,1.098746,50502.000000,25 28
654,6540,87cf57,8748.621250,2,87.000000,1,8770.094333,26.481000,8796.575333,21.473082,47.954082,1.810886,5031.390000,2 4
655,6550,87cf57,8758.367590,4,96.000000,1,8796.575333,35.932000,8832.507333,38.207742,74.139742,2.063335,13654.160000,2 4-5 8
656,6560,87cf57,8771.224214,4,228.000000,1,8805.731697,151.940000,8957.671697,34.507483,186.447483,1.227113,57737.200000,13 18-19 29
657,6570,87cf57,8786.649763,1,149.000000,1,8807.731441,88.510000,8896.241441,21.081678,109.591678,1.238184,8408.450000,22
658,6580,87cf57,8805.803003,1,70.000000,1,8807.731441,9.257000,8816.988441,1.928438,11.185438,1.208322,879.415000,23
659,6590,87cf57,8818.241214,2,123.000000,1,8822.615462,62.080000,8884.695462,4.374248,66.454248,1.070461,11795.200000,0-1
660,6600,87cf57,8828.612192,4,96.000000,1,8828.612192,35.932000,8864.544192,0.000000,35.932000,1.000000,13654.160000,6 9-11
661,6610,87cf57,8842.969543,2,87.000000,1,8842.969543,26.481000,8869.450543,0.000000,26.481000,1.000000,5031.390000,2 4
662,6620,87cf57,8853.771349,4,436.000000,1,8853.771349,290.530000,9144.301349,0.000000,290.530000,1.000000,110401.400000,5 8 16-17
663,6630,87cf57,8875.074037,4,77.000000,1,8875.074037,16.684000,8891.758037,0.000000,16.684000,1.000000,6339.920000,2 4 6 9
664,6640,87cf57,8893.475092,2,67.000000,1,8893.475092,6.609000,8900.084092,0.000000,6.609000,1.000000,1255.710000,0-1
665,6650,87cf57,8901.569505,2,212.000000,1,8901.569505,140.950000,9042.519505,0.000000,140.950000,1.000000,26780.500000,0-1
666,6660,87cf57,8913.649804,2,123.000000,1,8913.649804,62.080000,8975.729804,0.000000,62.080000,1.000000,11795.200000,2-3
667,6670,87cf57,8924.357491,2,891.000000,1,8924.357491,593.590000,9517.947491,0.000000,593.590000,1.000000,112782.100000,4 6
668,6680,87cf57,8925.142239,1,70.000000,1,8925.142239,9.257000,8934.399239,0.000000,9.257000,1.000000,879.415000,7
669,6690,87cf57,8932.226360,2,891.000000,1,8932.226360,593.590000,9525.816360,0.000000,593.590000,1.000000,112782.100000,9-10
670,6700,87cf57,8945.274430,1,420.000000,1,8945.274430,279.990000,9225.264430,0.000000,279.990000,1.000000,26599.050000,7
671,6710,87cf57,8961.105467,2,123.000000,1,8961.105467,62.080000,9023.185467,0.000000,62.080000,1.000000,11795.200000,11 13
672,6720,87cf57,8964.618774,16,102.000000,1,9042.519505,41.998000,9084.517505,77.900730,119.898730,2.854868,63836.960000,0-3 11-13 18-20 22 25-29
673,6730,87cf57,8972.135719,2,399.000000,1,9084.517505,265.800000,9350.317505,112.381785,378.181785,1.422806,50502.000000,0-1
674,6740,87cf57,8987.813686,2,891.000000,1,9084.517505,593.590000,9678.107505,96.703819,690.293819,1.162913,112782.100000,2-3
675,6750,87cf57,9007.481309,1,70.000000,1,9007.481309,9.257000,9016.738309,-0.000000,9.257000,1.000000,879.415000,2
676,6760,87cf57,9022.225544,1,70.000000,1,9022.225544,9.257000,9031.482544,-0.000000,9.257000,1.000000,879.415000,2
677,6770,87cf57,9032.275616,4,64.000000,1,9032.275616,3.993000,9036.268616,0.000000,3.993000,1.000000,1517.340000,2-3 11-12
678,6780,87cf57,9045.440129,2,399.000000,1,9084.517505,265.800000,9350.317505,39.077376,304.877376,1.147018,50502.000000,11-12
679,6790,87cf57,9053.958622,1,580.000000,1,9053.958622,386.480000,9440.438622,0.000000,386.480000,1.000000,36715.600000,31
680,6800,87cf57,9068.484248,2,123.000000,1,9084.517505,62.080000,9146.597505,16.033257,78.113257,1.258268,11795.200000,13 18
681,6810,87cf57,9071.583180,2,87.000000,1,9084.517505,26.481000,9110.998505,12.934325,39.415325,1.488438,5031.390000,19-20
682,6820,87cf57,9088.497320,1,580.000000,1,9088.497320,386.480000,9474.977320,0.000000,386.480000,1.000000,36715.600000,22
683,6830,87cf57,9095.543098,2,212.000000,1,9095.543098,140.950000,9236.493098,0.000000,140.950000,1.000000,26780.500000,25-26
684,6840,87cf57,9101.648168,4,148.000000,1,9110.998505,87.690000,9198.688505,9.350337,97.040337,1.106629,33322.200000,19-20 27-28
685,6850,87cf57,9113.313891,2,399.000000,1,9123.655719,265.800000,9389.455719,10.341828,276.141828,1.038908,50502.000000,23 29
686,6860,87cf57,9131.894236,8,70.000000,1,9198.688505,9.567000,9208.255505,66.794268,76.361268,7.981736,7270.920000,5 8 13 16-20
687,6870,87cf57,9156.539123,4,64.000000,1,9156.539123,3.993000,9160.532123,0.000000,3.993000,1.000000,1517.340000,5 8 13 16
688,6880,87cf57,9165.303712,8,70.000000,1,9208.255505,9.567000,9217.822505,42.951793,52.518793,5.489578,7270.920000,5 8 13 16-20
689,6890,87cf57,9181.899970,1,580.000000,1,9198.688505,386.480000,9585.168505,16.788535,403.268535,1.043440,36715.600000,27
690,6900,87cf57,9202.196108,4,96.000000,1,9217.822505,35.932000,9253.754505,15.626397,51.558397,1.434888,13654.160000,5 8 13-14
691,6910,87cf57,9223.191757,2,399.000000,1,9223.191757,265.800000,9488.991757,0.000000,265.800000,1.000000,50502.000000,15-16
692,6920,87cf57,9227.953012,2,212.000000,1,9227.953012,140.950000,9368.903012,0.000000,140.950000,1.000000,26780.500000,7 17
693,6930,87cf57,9238.296168,2,399.000000,1,9238.296168,265.800000,9504.096168,0.000000,265.800000,1.000000,50502.000000,18-19
694,6940,87cf57,9245.350709,2,212.000000,1,9245.350709,140.950000,9386.300709,0.000000,140.950000,1.000000,26780.500000,20-21
695,6950,87cf57,9250.701853,1,580.000000,1,9250.701853,386.480000,9637.181853,0.000000,386.480000,1.000000,36715.600000,24
696,6960,87cf57,9270.733152,2,67.000000,1,9270.733152,6.609000,9277.342152,0.000000,6.609000,1.000000,1255.710000,5 8
697,6970,87cf57,9286.239465,1,70.000000,1,9286.239465,9.257000,9295.496465,0.000000,9.257000,1.000000,879.415000,5
698,6980,87cf57,9303.114460,1,149.000000,1,9303.114460,88.510000,9391.624460,-0.000000,88.510000,1.000000,8408.450000,5
699,6990,87cf57,9317.512741,2,399.000000,1,9317.512741,265.800000,9583.312741,0.000000,265.800000,1.000000,50502.000000,8 13
700,7000,87cf57,9330.750686,1,420.000000,1,9330.750686,279.990000,9610.740686,0.000000,279.990000,1.000000,26599.050000,14
701,7010,87cf57,9337.913773,4,228.000000,1,9350.317505,151.940000,9502.257505,12.403732,164.343732,1.081636,57737.200000,0-1 11-12
702,7020,87cf57,9354.398867,2,212.000000,1,9368.903012,140.950000,9509.853012,14.504145,155.454145,1.102903,26780.500000,7 17
703,7030,87cf57,9382.008798,1,70.000000,1,9386.300709,9.257000,9395.557709,4.291911,13.548911,1.463639,879.415000,20
704,7040,87cf57,9414.070157,4,64.000000,1,9414.070157,3.993000,9418.063157,0.000000,3.993000,1.000000,1517.340000,5 20-21 23
705,7050,87cf57,9425.378589,2,87.000000,1,9425.378589,26.481000,9451.859589,0.000000,26.481000,1.000000,5031.390000,5 20
706,7060,87cf57,9438.855426,2,399.000000,1,9438.855426,265.800000,9704.655426,0.000000,265.800000,1.000000,50502.000000,21 23
707,7070,87cf57,9456.304151,1,420.000000,1,9456.304151,279.990000,9736.294151,0.000000,279.990000,1.000000,26599.050000,5
708,7080,87cf57,9465.841954,2,87.000000,1,9465.841954,26.481000,9492.322954,0.000000,26.481000,1.000000,5031.390000,20 29
709,7090,87cf57,9477.676190,2,212.000000,1,9477.676190,140.950000,9618.626190,0.000000,140.950000,1.000000,26780.500000,22 31
710,7100,87cf57,9489.404193,2,399.000000,1,9489.404193,265.800000,9755.204193,0.000000,265.800000,1.000000,50502.000000,15-16
711,7110,87cf57,9503.940487,2,399.000000,1,9504.096168,265.800000,9769.896168,0.155681,265.955681,1.000586,50502.000000,18-19
712,7120,87cf57,9519.755075,2,399.000000,1,9519.755075,265.800000,9785.555075,-0.000000,265.800000,1.000000,50502.000000,4 6
713,7130,87cf57,9536.182837,4,436.000000,1,9536.182837,290.530000,9826.712837,0.000000,290.530000,1.000000,110401.400000,7 9-10 17
714,7140,87cf57,9575.986315,2,123.000000,1,9583.312741,62.080000,9645.392741,7.326426,69.406426,1.118016,11795.200000,8 13
715,7150,87cf57,9588.571870,2,399.000000,1,9610.740686,265.800000,9876.540686,22.168815,287.968815,1.083404,50502.000000,14 27
716,7160,87cf57,9598.747262,2,87.000000,1,9618.626190,26.481000,9645.107190,19.878928,46.359928,1.750686,5031.390000,22 31
717,7170,87cf57,9611.559551,4,228.000000,1,9645.392741,151.940000,9797.332741,33.833190,185.773190,1.222675,57737.200000,8 13 22 24
718,7180,87cf57,9639.034260,1,149.000000,1,9645.107190,88.510000,9733.617190,6.072930,94.582930,1.068613,8408.450000,31
719,7190,87cf57,9672.766941,2,67.000000,1,9672.766941,6.609000,9679.375941,0.000000,6.609000,1.000000,1255.710000,20 25
720,7200,87cf57,9682.903792,4,77.000000,1,9682.903792,16.684000,9699.587792,0.000000,16.684000,1.000000,6339.920000,2-3 20 25
721,7210,87cf57,9690.391304,1,420.000000,1,9699.587792,279.990000,9979.577792,9.196487,289.186487,1.032846,26599.050000,2
722,7220,87cf57,9719.496703,2,212.000000,1,9719.496703,140.950000,9860.446703,0.000000,140.950000,1.000000,26780.500000,3 20
723,7230,87cf57,9737.397982,4,228.000000,1,9737.397982,151.940000,9889.337982,0.000000,151.940000,1.000000,57737.200000,0-1 5 21
724,7240,87cf57,9752.216297,2,123.000000,1,9755.204193,62.080000,9817.284193,2.987895,65.067895,1.048130,11795.200000,15-16
725,7250,87cf57,9763.922291,1,580.000000,1,9769.896168,386.480000,10156.376168,5.973877,392.453877,1.015457,36715.600000,18
726,7260,87cf57,9783.518928,1,580.000000,1,9783.518928,386.480000,10169.998928,0.000000,386.480000,1.000000,36715.600000,19
727,7270,87cf57,9792.828134,1,580.000000,1,9792.828134,386.480000,10179.308134,0.000000,386.480000,1.000000,36715.600000,4
728,7280,87cf57,9799.723882,4,436.000000,1,9799.723882,290.530000,10090.253882,0.000000,290.530000,1.000000,110401.400000,6 8 13 22
729,7290,87cf57,9813.780150,2,399.000000,1,9817.284193,265.800000,10083.084193,3.504043,269.304043,1.013183,50502.000000,15-16
730,7300,87cf57,9822.858346,2,87.000000,1,9826.712837,26.481000,9853.193837,3.854491,30.335491,1.145557,5031.390000,7 9
731,7310,87cf57,9840.376879,1,580.000000,1,9840.376879,386.480000,10226.856879,0.000000,386.480000,1.000000,36715.600000,10
732,7320,87cf57,9843.278787,2,891.000000,1,9843.278787,593.590000,10436.868787,0.000000,593.590000,1.000000,112782.100000,17 24
733,7330,87cf57,9860.153272,4,96.000000,1,9860.446703,35.932000,9896.378703,0.293430,36.225430,1.008166,13654.160000,3 7 9 20
734,7340,87cf57,9865.751610,1,149.000000,1,9876.540686,88.510000,9965.050686,10.789075,99.299075,1.121897,8408.450000,14
735,7350,87cf57,9868.744783,2,87.000000,1,9889.337982,26.481000,9915.818982,20.593199,47.074199,1.777659,5031.390000,0-1
736,7360,87cf57,9886.440349,1,420.000000,1,9889.337982,279.990000,10169.327982,2.897632,282.887632,1.010349,26599.050000,5
737,7370,87cf57,9900.164064,1,420.000000,1,9900.164064,279.990000,10180.154064,-0.000000,279.990000,1.000000,26599.050000,3
738,7380,87cf57,9929.412885,1,580.000000,1,9929.412885,386.480000,10315.892885,0.000000,386.480000,1.000000,36715.600000,0
739,7390,87cf57,9942.946175,16,102.000000,1,10011.673272,41.998000,10053.671272,68.727098,110.725098,2.636437,63836.960000,1-2 7 9 11-12 14 20-21 23 25-30
740,7400,87cf57,9957.525408,2,399.000000,1,10053.671272,265.800000,10319.471272,96.145864,361.945864,1.361723,50502.000000,1-2
741,7410,87cf57,9979.602793,2,212.000000,1,10053.671272,140.950000,10194.621272,74.068479,215.018479,1.525495,26780.500000,7 9
742,7420,87cf57,10002.302748,2,123.000000,1,10053.671272,62.080000,10115.751272,51.368525,113.448525,1.827457,11795.200000,11-12
743,7430,87cf57,10011.429555,8,70.000000,1,10053.671272,9.567000,10063.238272,42.241717,51.808717,5.415357,7270.920000,14 20-21 23 25-28
744,7440,87cf57,10029.234337,1,420.000000,1,10053.671272,279.990000,10333.661272,24.436936,304.426936,1.087278,26599.050000,29
745,7450,87cf57,10036.901691,2,67.000000,1,10063.238272,6.609000,10069.847272,26.336581,32.945581,4.984957,1255.710000,14 20
746,7460,87cf57,10051.140889,2,123.000000,1,10063.238272,62.080000,10125.318272,12.097384,74.177384,1.194868,11795.200000,21 23
747,7470,87cf57,10065.830581,2,891.000000,1,10065.830581,593.590000,10659.420581,-0.000000,593.590000,1.000000,112782.100000,25-26
748,7480,87cf57,10072.580998,4,64.000000,1,10072.580998,3.993000,10076.573998,0.000000,3.993000,1.000000,1517.340000,14 20 27-28
749,7490,87cf57,10094.672416,1,149.000000,1,10094.672416,88.510000,10183.182416,0.000000,88.510000,1.000000,8408.450000,6
750,7500,87cf57,10107.824168,2,212.000000,1,10107.824168,140.950000,10248.774168,0.000000,140.950000,1.000000,26780.500000,8 13
751,7510,87cf57,10133.217211,4,64.000000,1,10133.217211,3.993000,10137.210211,-0.000000,3.993000,1.000000,1517.340000,11-12 14-15
752,7520,87cf57,10143.137281,1,149.000000,1,10143.137281,88.510000,10231.647281,0.000000,88.510000,1.000000,8408.450000,11
753,7530,87cf57,10157.705718,1,420.000000,1,10157.705718,279.990000,10437.695718,0.000000,279.990000,1.000000,26599.050000,12
754,7540,87cf57,10172.742049,2,891.000000,1,10172.742049,593.590000,10766.332049,0.000000,593.590000,1.000000,112782.100000,5 14
755,7550,87cf57,10185.531382,8,70.000000,1,10319.471272,9.567000,10329.038272,133.939890,143.506890,15.000198,7270.920000,0-2 7-11
756,7560,87cf57,10201.838193,2,67.000000,1,10201.838193,6.609000,10208.447193,0.000000,6.609000,1.000000,1255.710000,7 9
757,7570,87cf57,10216.513726,2,212.000000,1,10329.038272,140.950000,10469.988272,112.524546,253.474546,1.798330,26780.500000,0-1
758,7580,87cf57,10220.145912,1,70.000000,1,10220.145912,9.257000,10229.402912,0.000000,9.257000,1.000000,879.415000,7
759,7590,87cf57,10236.749957,2,399.000000,1,10329.038272,265.800000,10594.838272,92.288316,358.088316,1.347210,50502.000000,2 7
760,7600,87cf57,10248.013064,2,87.000000,1,10248.013064,26.481000,10274.494064,0.000000,26.481000,1.000000,5031.390000,7 9
761,7610,87cf57,10260.556381,1,70.000000,1,10260.556381,9.257000,10269.813381,0.000000,9.257000,1.000000,879.415000,8
762,7620,87cf57,10276.678417,8,141.000000,1,10338.374337,80.710000,10419.084337,61.695920,142.405920,1.764415,61339.600000,3-4 8-11 15-16
763,7630,87cf57,10293.679293,2,212.000000,1,10338.374337,140.950000,10479.324337,44.695044,185.645044,1.317099,26780.500000,18-19
764,7640,87cf57,10300.844623,2,891.000000,1,10338.374337,593.590000,10931.964337,37.529714,631.119714,1.063225,112782.100000,20-21
765,7650,87cf57,10308.680561,1,580.000000,1,10315.892885,386.480000,10702.372885,7.212324,393.692324,1.018662,36715.600000,13
766,7660,87cf57,10327.280669,4,228.000000,1,10371.665912,151.940000,10523.605912,44.385243,196.325243,1.292123,57737.200000,6 22-23 27
767,7670,87cf57,10342.768162,1,149.000000,1,10342.768162,88.510000,10431.278162,0.000000,88.510000,1.000000,8408.450000,29
768,7680,87cf57,10374.097500,2,67.000000,1,10378.376879,6.609000,10384.985879,4.279379,10.888379,1.647508,1255.710000,28 30
769,7690,87cf57,10395.872552,1,70.000000,1,10395.872552,9.257000,10405.129552,0.000000,9.257000,1.000000,879.415000,28
770,7700,87cf57,10416.677278,2,123.000000,1,10416.677278,62.080000,10478.757278,0.000000,62.080000,1.000000,11795.200000,28 30
771,7710,87cf57,10432.580200,4,64.000000,1,10432.580200,3.993000,10436.573200,0.000000,3.993000,1.000000,1517.340000,3-4 8-9
772,7720,87cf57,10441.442346,2,87.000000,1,10441.442346,26.481000,10467.923346,0.000000,26.481000,1.000000,5031.390000,3-4
773,7730,87cf57,10458.235960,1,149.000000,1,10458.235960,88.510000,10546.745960,0.000000,88.510000,1.000000,8408.450000,8
774,7740,87cf57,10470.174260,2,399.000000,1,10478.757278,265.800000,10744.557278,8.583018,274.383018,1.032291,50502.000000,28 30
775,7750,87cf57,10497.999261,1,580.000000,1,10497.999261,386.480000,10884.479261,0.000000,386.480000,1.000000,36715.600000,18
776,7760,87cf57,10506.700211,1,70.000000,1,10506.700211,9.257000,10515.957211,0.000000,9.257000,1.000000,879.415000,19
777,7770,87cf57,10513.991117,4,148.000000,1,10523.605912,87.690000,10611.295912,9.614794,97.304794,1.109645,33322.200000,6 19 22-23
778,7780,87cf57,10533.469438,2,67.000000,1,10546.745960,6.609000,10553.354960,13.276522,19.885522,3.008855,1255.710000,8 27
779,7790,87cf57,10544.097689,2,891.000000,1,10553.354960,593.590000,11146.944960,9.257271,602.847271,1.015595,112782.100000,8 27
780,7800,87cf57,10545.884764,4,77.000000,1,10611.295912,16.684000,10627.979912,65.411147,82.095147,4.920591,6339.920000,2 6-7 19
781,7810,87cf57,10563.662668,2,67.000000,1,10611.295912,6.609000,10617.904912,47.633244,54.242244,8.207330,1255.710000,22-23
782,7820,87cf57,10579.876083,4,228.000000,1,10621.694260,151.940000,10773.634260,41.818177,193.758177,1.275228,57737.200000,9-10 22-23
783,7830,87cf57,10592.829528,4,64.000000,1,10627.608272,3.993000,10631.601272,34.778744,38.771744,9.709928,1517.340000,0-1 3-4
784,7840,87cf57,10604.698572,4,436.000000,1,10627.979912,290.530000,10918.509912,23.281340,313.811340,1.080134,110401.400000,2 6-7 19
785,7850,87cf57,10616.317403,2,891.000000,1,10631.601272,593.590000,11225.191272,15.283869,608.873869,1.025748,112782.100000,0-1
786,7860,87cf57,10626.395847,4,436.000000,1,10659.420581,290.530000,10949.950581,33.024734,323.554734,1.113671,110401.400000,3-4 25-26
787,7870,87cf57,10633.547222,1,70.000000,1,10665.511117,9.257000,10674.768117,31.963895,41.220895,4.452943,879.415000,11
788,7880,87cf57,10646.377703,2,67.000000,1,10665.511117,6.609000,10672.120117,19.133415,25.742415,3.895054,1255.710000,12 15
789,7890,87cf57,10654.390539,4,64.000000,1,10667.477211,3.993000,10671.470211,13.086672,17.079672,4.277403,1517.340000,16-17 24 29
790,7900,87cf57,10665.317284,1,580.000000,1,10667.477211,386.480000,11053.957211,2.159927,388.639927,1.005589,36715.600000,31
791,7910,87cf57,10676.004679,1,420.000000,1,10702.372885,279.990000,10982.362885,26.368206,306.358206,1.094176,26599.050000,13
792,7920,87cf57,10682.379427,1,149.000000,1,10744.557278,88.510000,10833.067278,62.177851,150.687851,1.702495,8408.450000,28
793,7930,87cf57,10691.196363,2,399.000000,1,10766.332049,265.800000,11032.132049,75.135686,340.935686,1.282678,50502.000000,5 14
794,7940,87cf57,10707.002664,2,891.000000,1,10773.634260,593.590000,11367.224260,66.631596,660.221596,1.112252,112782.100000,9-10
795,7950,87cf57,10713.021123,2,891.000000,1,10773.634260,593.590000,11367.224260,60.613137,654.203137,1.102113,112782.100000,22-23
796,7960,87cf57,10718.164258,2,87.000000,1,10829.090211,26.481000,10855.571211,110.925952,137.406952,5.188888,5031.390000,16 30
797,7970,87cf57,10727.252361,1,70.000000,1,10744.557278,9.257000,10753.814278,17.304917,26.561917,2.869387,879.415000,30
798,7980,87cf57,10735.929949,2,67.000000,1,10832.388117,6.609000,10838.997117,96.458168,103.067168,15.594972,1255.710000,11-12
799,7990,87cf57,10759.738951,2,399.000000,1,10833.899427,265.800000,11099.699427,74.160476,339.960476,1.279009,50502.000000,15 17
424242,4242420,87cf57,16000.000000,1,149.000000,1,16151.520000,88.510000,16240.030000,151.520000,240.030000,2.711897,8408.450000,0
